GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.764,2.036,-23.407,1.157
4.000,1.400,-24.125,4.110,2.156,-24.347,0.796
4.000,1.400,-24.250,5.239,1.933,-25.639,1.936
4.000,1.400,-24.375,4.399,1.674,-23.927,0.659
4.000,1.400,-24.500,6.663,1.989,-22.218,3.556
4.000,1.400,-24.625,4.962,1.972,-23.591,1.524
4.000,1.400,-24.750,5.249,1.770,-23.677,1.687
4.000,1.400,-24.875,3.359,1.888,-23.499,1.595
4.000,1.400,-25.000,4.684,1.858,-24.782,0.852
4.000,1.400,-25.125,3.549,1.751,-21.237,3.930
4.000,1.400,-25.250,6.240,1.810,-25.897,2.368
4.000,1.400,-25.375,4.885,2.003,-24.566,1.342
4.000,1.400,-25.500,6.962,1.989,-24.840,3.091
4.000,1.400,-25.625,5.073,2.039,-22.499,3.366
4.000,1.400,-25.750,5.074,1.877,-21.608,4.306
4.000,1.400,-25.875,5.440,1.518,-23.150,3.084
4.000,1.400,-26.000,5.761,1.444,-24.851,2.103
4.000,1.400,-26.125,4.945,1.646,-23.599,2.708
4.000,1.400,-26.250,3.879,1.795,-24.322,1.972
4.000,1.400,-26.375,6.107,1.799,-22.349,4.562
4.000,1.400,-26.500,4.559,1.632,-23.235,3.321
4.000,1.400,-26.625,4.880,2.081,-24.137,2.726
4.000,1.400,-26.750,5.471,1.993,-26.348,1.636
4.000,1.400,-26.875,6.491,1.852,-21.316,6.109
4.000,1.400,-27.000,6.982,1.973,-23.319,4.772
4.000,1.400,-27.000,6.326,1.560,-26.369,2.415
4.113,1.400,-27.000,5.275,1.960,-22.681,4.508
4.225,1.400,-27.000,5.984,1.816,-23.118,4.282
4.338,1.400,-27.000,5.629,2.067,-23.226,4.045
4.450,1.400,-27.000,4.640,1.825,-23.954,3.081
4.563,1.400,-27.000,5.753,1.559,-23.997,3.234
4.675,1.400,-27.000,5.812,1.870,-23.807,3.421
4.788,1.400,-27.000,6.038,1.752,-26.187,1.532
4.900,1.400,-27.000,5.614,1.974,-23.168,3.940
5.013,1.400,-27.000,3.899,1.685,-27.910,1.466
5.125,1.400,-27.000,4.872,1.551,-24.980,2.041
5.238,1.400,-27.000,4.730,2.274,-26.967,1.011
5.350,1.400,-27.000,4.303,1.846,-24.040,3.171
5.463,1.400,-27.000,5.638,1.743,-26.352,0.754
5.575,1.400,-27.000,4.137,2.210,-26.399,1.757
5.688,1.400,-27.000,6.759,1.709,-23.501,3.672
5.800,1.400,-27.000,5.523,1.572,-25.412,1.622
5.913,1.400,-27.000,5.003,2.073,-23.160,4.003
6.025,1.400,-27.000,2.924,1.897,-26.495,3.181
6.138,1.400,-27.000,4.197,1.481,-22.978,4.467
6.250,1.400,-27.000,4.018,2.230,-26.441,2.446
6.363,1.400,-27.000,5.472,1.978,-25.155,2.128
6.475,1.400,-27.000,4.699,1.865,-27.848,2.023
6.588,1.400,-27.000,6.028,1.878,-24.654,2.459
6.700,1.400,-27.000,6.625,1.937,-22.680,4.354
6.700,1.400,-27.000,5.351,1.796,-25.245,2.249
6.700,1.400,-26.824,3.272,1.937,-25.295,3.791
6.700,1.400,-26.647,5.258,1.795,-25.670,1.787
6.700,1.400,-26.471,5.580,1.729,-26.201,1.198
6.700,1.400,-26.294,5.432,1.920,-26.679,1.423
6.700,1.400,-26.118,5.099,2.120,-26.554,1.809
6.700,1.400,-25.941,5.084,1.986,-23.621,2.887
6.700,1.400,-25.765,4.758,1.850,-24.499,2.362
6.700,1.400,-25.588,4.605,1.763,-26.938,2.518
6.700,1.400,-25.412,4.886,1.920,-25.359,1.888
6.700,1.400,-25.235,6.170,2.044,-25.321,0.838
6.700,1.400,-25.059,6.163,1.620,-25.156,0.588
6.700,1.400,-24.882,5.881,1.779,-26.145,1.552
6.700,1.400,-24.706,4.830,2.066,-26.769,2.863
6.700,1.400,-24.529,4.604,1.917,-25.401,2.328
6.700,1.400,-24.353,4.973,2.028,-25.860,2.376
6.700,1.400,-24.176,4.753,1.868,-23.765,2.044
6.700,1.400,-24.000,5.338,1.556,-24.079,1.373
6.700,1.400,-23.824,2.994,2.066,-25.084,3.971
6.700,1.400,-23.647,6.565,1.607,-24.986,1.362
6.700,1.400,-23.471,5.978,1.524,-25.113,1.799
6.700,1.400,-23.294,4.363,2.063,-25.839,3.519
6.700,1.400,-23.118,6.420,1.624,-26.363,3.265
6.700,1.400,-22.941,5.828,1.901,-25.861,3.088
6.700,1.400,-22.765,4.869,1.971,-22.890,1.922
6.700,1.400,-22.588,4.501,1.988,-25.100,3.390
6.700,1.400,-22.412,3.998,1.867,-25.521,4.146
6.700,1.400,-22.235,6.197,1.919,-23.992,1.900
6.700,1.400,-22.059,4.500,1.820,-26.152,4.666
6.700,1.400,-21.882,5.887,1.944,-22.997,1.483
6.700,1.400,-21.706,3.548,1.814,-24.425,4.183
6.700,1.400,-21.529,4.910,1.712,-24.786,3.729
6.700,1.400,-21.353,5.858,2.272,-25.543,4.362
6.700,1.400,-21.176,6.592,1.911,-25.591,4.446
6.700,1.400,-21.000,4.412,1.919,-24.274,4.028
