GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.135,1.749,-24.420,0.562
4.000,1.400,-24.125,4.076,1.554,-24.481,0.395
4.000,1.400,-24.250,3.686,2.163,-24.769,0.975
4.000,1.400,-24.375,3.840,1.641,-24.567,0.347
4.000,1.400,-24.500,3.899,2.249,-24.969,0.975
4.000,1.400,-24.625,3.909,1.590,-25.468,0.869
4.000,1.400,-24.750,3.870,1.765,-24.949,0.436
4.000,1.400,-24.875,3.828,1.652,-25.163,0.419
4.000,1.400,-25.000,3.798,1.905,-25.139,0.561
4.000,1.400,-25.125,3.655,1.809,-25.352,0.581
4.000,1.400,-25.250,4.101,1.750,-25.299,0.368
4.000,1.400,-25.375,3.942,2.458,-25.766,1.129
4.000,1.400,-25.500,3.718,1.388,-25.816,0.424
4.000,1.400,-25.625,3.766,1.824,-26.116,0.689
4.000,1.400,-25.750,3.836,1.605,-25.680,0.272
4.000,1.400,-25.875,4.032,1.620,-26.127,0.336
4.000,1.400,-26.000,3.665,2.082,-26.706,1.038
4.000,1.400,-26.125,4.107,2.228,-25.927,0.858
4.000,1.400,-26.250,4.016,1.686,-26.246,0.287
4.000,1.400,-26.375,4.301,2.051,-26.386,0.718
4.000,1.400,-26.500,4.288,2.360,-26.344,1.014
4.000,1.400,-26.625,3.901,2.015,-26.836,0.658
4.000,1.400,-26.750,4.696,1.489,-27.212,0.840
4.000,1.400,-26.875,4.361,1.876,-27.476,0.848
4.000,1.400,-27.000,4.642,2.081,-26.783,0.961
4.000,1.400,-27.000,4.108,2.068,-26.797,0.707
4.113,1.400,-27.000,4.136,2.579,-27.425,1.253
4.225,1.400,-27.000,4.391,2.348,-27.678,1.178
4.338,1.400,-27.000,4.125,2.160,-27.582,0.981
4.450,1.400,-27.000,4.484,1.913,-26.850,0.536
4.563,1.400,-27.000,4.538,2.438,-27.435,1.126
4.675,1.400,-27.000,4.568,2.193,-27.307,0.857
4.788,1.400,-27.000,4.801,1.825,-26.994,0.426
4.900,1.400,-27.000,4.675,1.476,-26.883,0.265
5.013,1.400,-27.000,4.352,2.011,-27.653,1.111
5.125,1.400,-27.000,4.560,1.524,-27.176,0.604
5.238,1.400,-27.000,4.961,1.892,-27.491,0.748
5.350,1.400,-27.000,5.014,2.168,-26.480,0.987
5.463,1.400,-27.000,4.943,1.861,-27.397,0.800
5.575,1.400,-27.000,5.061,1.859,-27.393,0.794
5.688,1.400,-27.000,4.811,1.452,-26.851,0.891
5.800,1.400,-27.000,5.050,1.804,-26.730,0.894
5.913,1.400,-27.000,5.366,2.384,-26.960,1.126
6.025,1.400,-27.000,5.329,1.883,-26.525,0.971
6.138,1.400,-27.000,5.467,1.732,-26.375,0.975
6.250,1.400,-27.000,5.833,2.039,-26.849,0.778
6.363,1.400,-27.000,5.898,1.694,-26.855,0.569
6.475,1.400,-27.000,6.382,2.299,-27.704,1.146
6.588,1.400,-27.000,6.530,1.955,-27.296,0.632
6.700,1.400,-27.000,6.112,1.876,-26.467,0.925
6.700,1.400,-27.000,6.274,2.347,-26.758,1.067
6.700,1.400,-26.824,5.734,1.958,-25.250,1.929
6.700,1.400,-26.647,5.693,1.863,-25.866,1.356
6.700,1.400,-26.471,6.057,1.789,-26.258,0.781
6.700,1.400,-26.294,6.028,1.608,-25.567,1.012
6.700,1.400,-26.118,6.166,2.161,-25.371,1.192
6.700,1.400,-25.941,5.962,1.492,-25.924,0.744
6.700,1.400,-25.765,6.512,2.456,-26.222,1.166
6.700,1.400,-25.588,6.229,1.720,-24.952,0.854
6.700,1.400,-25.412,6.022,2.102,-25.288,0.983
6.700,1.400,-25.235,6.136,1.261,-24.259,1.136
6.700,1.400,-25.059,6.359,2.234,-24.600,1.011
6.700,1.400,-24.882,6.299,2.071,-24.671,0.810
6.700,1.400,-24.706,6.107,1.577,-22.529,2.263
6.700,1.400,-24.529,6.320,1.533,-25.066,0.671
6.700,1.400,-24.353,6.210,2.365,-24.643,1.120
6.700,1.400,-24.176,6.647,1.799,-22.206,2.011
6.700,1.400,-24.000,6.509,1.447,-21.264,2.744
6.700,1.400,-23.824,6.961,1.334,-22.860,1.000
6.700,1.400,-23.647,6.463,1.821,-22.820,0.957
6.700,1.400,-23.471,6.356,2.281,-21.877,1.853
6.700,1.400,-23.294,6.386,1.577,-22.175,1.176
6.700,1.400,-23.118,6.122,1.862,-24.368,1.453
6.700,1.400,-22.941,5.556,2.302,-23.620,1.608
6.700,1.400,-22.765,5.694,1.666,-24.399,1.937
6.700,1.400,-22.588,6.329,2.074,-22.612,0.769
6.700,1.400,-22.412,6.275,2.062,-22.303,0.794
6.700,1.400,-22.235,6.237,1.737,-21.950,0.640
6.700,1.400,-22.059,6.597,1.702,-22.064,0.319
6.700,1.400,-21.882,6.578,1.350,-22.344,0.480
6.700,1.400,-21.706,6.230,1.615,-22.387,0.855
6.700,1.400,-21.529,5.880,1.913,-22.569,1.419
6.700,1.400,-21.353,6.249,1.853,-22.437,1.259
6.700,1.400,-21.176,6.324,2.524,-21.686,1.290
6.700,1.400,-21.000,6.053,2.418,-22.083,1.621
