GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.135,1.642,-22.534,1.870
4.000,1.400,-24.125,5.636,1.435,-22.711,2.163
4.000,1.400,-24.250,5.209,1.597,-22.718,1.962
4.000,1.400,-24.375,4.693,1.550,-23.258,1.323
4.000,1.400,-24.500,4.882,1.634,-23.523,1.337
4.000,1.400,-24.625,6.259,1.275,-22.669,2.991
4.000,1.400,-24.750,6.209,1.261,-22.084,3.465
4.000,1.400,-24.875,5.567,1.467,-22.338,2.983
4.000,1.400,-25.000,5.731,1.579,-21.996,3.472
4.000,1.400,-25.125,6.116,1.484,-22.048,3.736
4.000,1.400,-25.250,6.230,1.589,-23.408,2.899
4.000,1.400,-25.375,4.497,1.633,-22.590,2.839
4.000,1.400,-25.500,5.331,1.696,-22.812,3.014
4.000,1.400,-25.625,6.353,1.414,-21.796,4.494
4.000,1.400,-25.750,5.138,1.565,-22.524,3.425
4.000,1.400,-25.875,6.515,1.339,-23.534,3.437
4.000,1.400,-26.000,5.766,1.346,-22.117,4.266
4.000,1.400,-26.125,4.868,1.633,-21.533,4.679
4.000,1.400,-26.250,6.601,1.523,-21.018,5.844
4.000,1.400,-26.375,7.290,1.588,-23.604,4.305
4.000,1.400,-26.500,6.552,1.339,-21.442,5.665
4.000,1.400,-26.625,6.129,1.709,-23.997,3.396
4.000,1.400,-26.750,6.500,1.761,-23.899,3.809
4.000,1.400,-26.875,6.341,1.338,-23.022,4.509
4.000,1.400,-27.000,6.188,1.549,-22.601,4.916
4.000,1.400,-27.000,5.761,1.587,-22.354,4.972
4.113,1.400,-27.000,6.465,1.259,-22.745,4.864
4.225,1.400,-27.000,6.072,1.529,-24.301,3.273
4.338,1.400,-27.000,5.722,1.484,-23.221,4.025
4.450,1.400,-27.000,6.335,1.599,-23.816,3.705
4.563,1.400,-27.000,5.656,1.584,-22.748,4.394
4.675,1.400,-27.000,6.211,1.496,-22.608,4.654
4.788,1.400,-27.000,5.017,1.501,-23.634,3.375
4.900,1.400,-27.000,5.195,1.639,-23.472,3.548
5.013,1.400,-27.000,6.385,1.753,-25.680,1.937
5.125,1.400,-27.000,6.742,1.986,-25.704,2.154
5.238,1.400,-27.000,5.552,1.528,-27.080,0.349
5.350,1.400,-27.000,5.976,1.811,-25.924,1.311
5.463,1.400,-27.000,6.716,1.994,-25.377,2.135
5.575,1.400,-27.000,6.111,2.072,-26.548,0.971
5.688,1.400,-27.000,6.968,1.985,-26.389,1.534
5.800,1.400,-27.000,3.927,1.858,-22.833,4.591
5.913,1.400,-27.000,4.700,1.800,-24.471,2.833
6.025,1.400,-27.000,4.855,1.767,-24.757,2.556
6.138,1.400,-27.000,4.510,1.770,-25.371,2.333
6.250,1.400,-27.000,5.066,1.800,-26.519,1.339
6.363,1.400,-27.000,4.714,1.659,-24.763,2.791
6.475,1.400,-27.000,3.759,1.709,-26.337,2.813
6.588,1.400,-27.000,4.371,1.735,-25.334,2.793
6.700,1.400,-27.000,4.726,1.479,-25.048,2.777
6.700,1.400,-27.000,4.905,1.534,-24.908,2.760
6.700,1.400,-26.824,3.907,1.670,-25.947,2.940
6.700,1.400,-26.647,4.292,1.651,-25.758,2.579
6.700,1.400,-26.471,5.330,1.721,-24.651,2.300
6.700,1.400,-26.294,4.473,1.627,-25.004,2.584
6.700,1.400,-26.118,4.516,1.603,-24.897,2.510
6.700,1.400,-25.941,5.847,1.555,-24.726,1.493
6.700,1.400,-25.765,4.782,1.409,-24.592,2.248
6.700,1.400,-25.588,5.127,1.540,-24.994,1.688
6.700,1.400,-25.412,5.246,1.703,-24.662,1.664
6.700,1.400,-25.235,4.177,1.642,-25.247,2.535
6.700,1.400,-25.059,4.986,1.753,-24.583,1.813
6.700,1.400,-24.882,4.920,1.651,-23.686,2.159
6.700,1.400,-24.706,3.439,1.784,-24.045,3.349
6.700,1.400,-24.529,4.437,1.740,-24.078,2.332
6.700,1.400,-24.353,3.581,1.834,-24.474,3.152
6.700,1.400,-24.176,3.592,1.695,-24.153,3.122
6.700,1.400,-24.000,4.057,1.801,-24.335,2.694
6.700,1.400,-23.824,3.408,1.742,-24.871,3.471
6.700,1.400,-23.647,4.192,1.781,-24.304,2.620
6.700,1.400,-23.471,3.837,1.854,-24.159,2.979
6.700,1.400,-23.294,3.917,1.716,-24.599,3.090
6.700,1.400,-23.118,2.890,1.835,-24.622,4.120
6.700,1.400,-22.941,3.854,1.814,-24.226,3.150
6.700,1.400,-22.765,2.746,1.709,-25.076,4.591
6.700,1.400,-22.588,4.070,1.734,-24.919,3.530
6.700,1.400,-22.412,4.193,1.769,-23.904,2.941
6.700,1.400,-22.235,4.539,1.815,-24.462,3.131
6.700,1.400,-22.059,4.239,1.832,-24.405,3.428
6.700,1.400,-21.882,3.890,1.797,-25.131,4.314
6.700,1.400,-21.706,4.500,1.853,-23.386,2.805
6.700,1.400,-21.529,4.152,1.635,-24.815,4.165
6.700,1.400,-21.353,4.013,2.024,-24.396,4.107
6.700,1.400,-21.176,4.075,1.945,-24.390,4.185
6.700,1.400,-21.000,4.471,1.880,-24.330,4.036
