GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,6.372,1.595,-22.067,3.066
4.000,1.400,-24.125,6.551,1.460,-22.123,3.243
4.000,1.400,-24.250,6.305,1.889,-22.059,3.217
4.000,1.400,-24.375,6.322,1.749,-22.273,3.152
4.000,1.400,-24.500,6.368,1.596,-22.238,3.281
4.000,1.400,-24.625,6.822,1.595,-22.239,3.701
4.000,1.400,-24.750,6.836,1.523,-22.324,3.734
4.000,1.400,-24.875,6.330,1.907,-22.325,3.491
4.000,1.400,-25.000,6.622,1.762,-22.475,3.658
4.000,1.400,-25.125,5.944,1.893,-22.743,3.114
4.000,1.400,-25.250,6.320,1.714,-23.477,2.937
4.000,1.400,-25.375,5.608,1.812,-23.131,2.791
4.000,1.400,-25.500,6.147,1.780,-23.578,2.907
4.000,1.400,-25.625,6.825,1.582,-22.919,3.916
4.000,1.400,-25.750,5.666,1.854,-22.681,3.522
4.000,1.400,-25.875,6.154,1.734,-24.063,2.834
4.000,1.400,-26.000,6.610,1.664,-22.865,4.088
4.000,1.400,-26.125,5.575,1.716,-23.183,3.352
4.000,1.400,-26.250,6.937,1.632,-23.002,4.385
4.000,1.400,-26.375,6.425,1.703,-24.059,3.366
4.000,1.400,-26.500,6.566,1.778,-22.879,4.454
4.000,1.400,-26.625,6.214,1.806,-23.649,3.731
4.000,1.400,-26.750,6.202,1.787,-23.793,3.707
4.000,1.400,-26.875,6.902,1.715,-24.052,4.061
4.000,1.400,-27.000,6.460,1.685,-23.918,3.954
4.000,1.400,-27.000,6.396,1.765,-23.684,4.107
4.113,1.400,-27.000,6.497,1.700,-24.158,3.722
4.225,1.400,-27.000,6.089,1.780,-24.881,2.848
4.338,1.400,-27.000,6.425,1.698,-24.628,3.174
4.450,1.400,-27.000,6.289,1.766,-24.572,3.068
4.563,1.400,-27.000,6.319,1.784,-24.379,3.178
4.675,1.400,-27.000,6.540,1.734,-24.538,3.106
4.788,1.400,-27.000,6.094,1.876,-25.145,2.318
4.900,1.400,-27.000,6.425,1.795,-24.874,2.646
5.013,1.400,-27.000,6.336,1.854,-25.713,1.901
5.125,1.400,-27.000,5.610,2.229,-26.294,1.192
5.238,1.400,-27.000,5.816,2.099,-26.525,1.025
5.350,1.400,-27.000,5.781,1.921,-25.941,1.256
5.463,1.400,-27.000,5.241,2.008,-26.019,1.175
5.575,1.400,-27.000,5.476,2.005,-26.251,0.968
5.688,1.400,-27.000,5.424,1.828,-26.198,0.947
5.800,1.400,-27.000,5.294,1.915,-25.563,1.608
5.913,1.400,-27.000,5.187,1.889,-26.313,1.112
6.025,1.400,-27.000,5.249,2.010,-26.316,1.201
6.138,1.400,-27.000,5.137,2.021,-26.196,1.426
6.250,1.400,-27.000,5.416,1.860,-26.979,0.953
6.363,1.400,-27.000,5.018,1.933,-26.247,1.630
6.475,1.400,-27.000,5.148,2.115,-27.073,1.509
6.588,1.400,-27.000,5.010,2.143,-27.245,1.761
6.700,1.400,-27.000,4.978,1.997,-26.916,1.824
6.700,1.400,-27.000,4.740,2.052,-26.888,2.069
6.700,1.400,-26.824,4.588,2.013,-26.871,2.200
6.700,1.400,-26.647,5.002,1.983,-27.067,1.844
6.700,1.400,-26.471,4.900,1.982,-26.673,1.902
6.700,1.400,-26.294,4.614,2.058,-26.733,2.231
6.700,1.400,-26.118,4.431,1.957,-26.434,2.357
6.700,1.400,-25.941,3.990,2.018,-26.858,2.927
6.700,1.400,-25.765,4.261,1.994,-26.581,2.640
6.700,1.400,-25.588,4.300,1.956,-26.854,2.770
6.700,1.400,-25.412,4.385,2.054,-26.526,2.651
6.700,1.400,-25.235,4.146,1.991,-27.087,3.210
6.700,1.400,-25.059,3.985,1.991,-26.853,3.308
6.700,1.400,-24.882,4.125,2.020,-26.113,2.920
6.700,1.400,-24.706,4.150,1.830,-26.100,2.938
6.700,1.400,-24.529,4.170,2.044,-26.402,3.213
6.700,1.400,-24.353,4.052,1.842,-25.670,2.990
6.700,1.400,-24.176,3.946,2.013,-25.931,3.322
6.700,1.400,-24.000,4.038,1.842,-25.871,3.284
6.700,1.400,-23.824,4.001,1.942,-25.234,3.093
6.700,1.400,-23.647,4.123,1.984,-25.515,3.236
6.700,1.400,-23.471,4.176,1.825,-24.808,2.888
6.700,1.400,-23.294,4.033,1.935,-24.644,3.037
6.700,1.400,-23.118,3.919,1.993,-25.029,3.426
6.700,1.400,-22.941,4.268,1.880,-25.168,3.332
6.700,1.400,-22.765,3.809,1.826,-24.776,3.548
6.700,1.400,-22.588,3.978,1.947,-24.261,3.241
6.700,1.400,-22.412,4.852,1.827,-24.598,2.894
6.700,1.400,-22.235,4.353,1.858,-24.139,3.056
6.700,1.400,-22.059,4.151,1.689,-24.135,3.300
6.700,1.400,-21.882,4.206,1.827,-24.388,3.561
6.700,1.400,-21.706,4.591,1.718,-24.182,3.268
6.700,1.400,-21.529,4.023,1.698,-24.114,3.733
6.700,1.400,-21.353,4.115,1.847,-24.897,4.410
6.700,1.400,-21.176,4.443,1.673,-24.056,3.669
6.700,1.400,-21.000,3.617,1.841,-23.933,4.278
