GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.794,1.318,-22.111,2.606
4.000,1.400,-24.125,6.022,1.388,-22.182,2.804
4.000,1.400,-24.250,5.642,1.474,-21.980,2.802
4.000,1.400,-24.375,5.275,1.402,-23.002,1.874
4.000,1.400,-24.500,5.554,1.362,-23.053,2.123
4.000,1.400,-24.625,6.273,1.387,-22.072,3.418
4.000,1.400,-24.750,6.507,1.173,-22.184,3.594
4.000,1.400,-24.875,5.803,1.363,-22.966,2.626
4.000,1.400,-25.000,6.201,1.401,-22.269,3.508
4.000,1.400,-25.125,6.632,1.408,-22.468,3.739
4.000,1.400,-25.250,6.292,1.462,-23.489,2.891
4.000,1.400,-25.375,5.271,1.384,-23.521,2.248
4.000,1.400,-25.500,5.954,1.420,-23.173,3.038
4.000,1.400,-25.625,6.262,1.438,-22.219,4.089
4.000,1.400,-25.750,5.472,1.517,-22.571,3.505
4.000,1.400,-25.875,5.971,1.352,-23.549,3.049
4.000,1.400,-26.000,6.129,1.336,-22.028,4.507
4.000,1.400,-26.125,5.336,1.604,-22.005,4.336
4.000,1.400,-26.250,6.343,1.511,-21.770,5.057
4.000,1.400,-26.375,7.702,1.537,-23.423,4.736
4.000,1.400,-26.500,6.949,1.328,-22.477,4.988
4.000,1.400,-26.625,6.795,1.532,-24.407,3.571
4.000,1.400,-26.750,7.233,1.715,-24.199,4.131
4.000,1.400,-26.875,6.650,1.367,-23.121,4.595
4.000,1.400,-27.000,6.165,1.530,-22.647,4.864
4.000,1.400,-27.000,5.958,1.600,-22.788,4.649
4.113,1.400,-27.000,6.414,1.177,-23.339,4.330
4.225,1.400,-27.000,5.877,1.525,-23.912,3.504
4.338,1.400,-27.000,6.132,1.662,-24.306,3.247
4.450,1.400,-27.000,5.990,1.510,-24.205,3.193
4.563,1.400,-27.000,5.928,1.434,-24.049,3.251
4.675,1.400,-27.000,6.431,1.484,-23.724,3.718
4.788,1.400,-27.000,5.311,1.626,-23.846,3.205
4.900,1.400,-27.000,5.562,1.564,-24.002,3.075
5.013,1.400,-27.000,6.753,1.736,-24.915,2.737
5.125,1.400,-27.000,7.009,1.930,-25.535,2.445
5.238,1.400,-27.000,6.163,1.640,-26.277,1.198
5.350,1.400,-27.000,5.932,1.866,-24.598,2.515
5.463,1.400,-27.000,6.072,1.869,-24.788,2.342
5.575,1.400,-27.000,5.916,2.007,-25.607,1.557
5.688,1.400,-27.000,6.601,1.868,-25.459,1.851
5.800,1.400,-27.000,4.421,1.768,-23.992,3.329
5.913,1.400,-27.000,4.159,1.681,-25.016,2.663
6.025,1.400,-27.000,4.991,1.822,-25.190,2.127
6.138,1.400,-27.000,4.535,1.696,-25.223,2.411
6.250,1.400,-27.000,5.037,1.692,-26.015,1.589
6.363,1.400,-27.000,4.801,1.556,-25.560,2.130
6.475,1.400,-27.000,4.464,1.847,-26.011,2.285
6.588,1.400,-27.000,4.606,1.677,-25.895,2.285
6.700,1.400,-27.000,4.753,1.726,-25.642,2.396
6.700,1.400,-27.000,4.561,1.553,-25.835,2.440
6.700,1.400,-26.824,4.121,1.838,-26.215,2.685
6.700,1.400,-26.647,4.787,1.593,-25.728,2.131
6.700,1.400,-26.471,4.893,1.706,-25.505,2.071
6.700,1.400,-26.294,4.248,1.611,-25.567,2.566
6.700,1.400,-26.118,4.046,1.765,-24.940,2.926
6.700,1.400,-25.941,4.513,1.794,-25.595,2.250
6.700,1.400,-25.765,4.477,1.590,-25.498,2.247
6.700,1.400,-25.588,4.172,1.707,-26.023,2.584
6.700,1.400,-25.412,4.655,1.598,-26.522,2.336
6.700,1.400,-25.235,4.029,1.653,-26.423,2.934
6.700,1.400,-25.059,4.438,1.673,-26.099,2.505
6.700,1.400,-24.882,4.335,1.688,-25.028,2.387
6.700,1.400,-24.706,4.326,1.569,-24.823,2.383
6.700,1.400,-24.529,4.570,1.585,-24.909,2.172
6.700,1.400,-24.353,3.812,1.840,-24.780,2.952
6.700,1.400,-24.176,4.005,1.593,-24.792,2.771
6.700,1.400,-24.000,4.179,1.626,-25.165,2.786
6.700,1.400,-23.824,4.114,1.565,-25.371,3.018
6.700,1.400,-23.647,4.167,1.557,-24.943,2.849
6.700,1.400,-23.471,4.061,1.556,-24.574,2.864
6.700,1.400,-23.294,4.057,1.655,-24.602,2.959
6.700,1.400,-23.118,2.857,1.699,-24.127,3.984
6.700,1.400,-22.941,3.851,1.757,-24.382,3.212
6.700,1.400,-22.765,3.305,1.655,-24.020,3.629
6.700,1.400,-22.588,3.940,1.601,-24.503,3.365
6.700,1.400,-22.412,4.267,1.714,-23.921,2.880
6.700,1.400,-22.235,4.464,1.527,-23.647,2.647
6.700,1.400,-22.059,3.985,1.762,-23.455,3.074
6.700,1.400,-21.882,4.100,1.709,-24.736,3.873
6.700,1.400,-21.706,4.354,1.595,-23.110,2.741
6.700,1.400,-21.529,4.041,1.795,-24.324,3.878
6.700,1.400,-21.353,4.195,1.718,-24.640,4.145
6.700,1.400,-21.176,4.194,1.841,-23.470,3.425
6.700,1.400,-21.000,4.029,1.753,-23.876,3.941
