GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.339,2.119,-21.479,2.944
4.000,1.400,-24.125,3.386,2.138,-22.971,1.501
4.000,1.400,-24.250,6.865,1.336,-24.346,2.868
4.000,1.400,-24.375,5.367,2.034,-22.980,2.053
4.000,1.400,-24.500,5.855,1.905,-24.152,1.953
4.000,1.400,-24.625,3.947,1.703,-23.866,0.819
4.000,1.400,-24.750,6.202,1.984,-24.340,2.315
4.000,1.400,-24.875,5.091,1.954,-25.787,1.526
4.000,1.400,-25.000,6.125,2.138,-23.955,2.480
4.000,1.400,-25.125,5.205,2.098,-23.183,2.389
4.000,1.400,-25.250,6.648,1.746,-26.701,3.039
4.000,1.400,-25.375,5.802,1.504,-21.849,3.961
4.000,1.400,-25.500,5.074,1.749,-25.452,1.130
4.000,1.400,-25.625,4.998,2.004,-23.041,2.835
4.000,1.400,-25.750,6.287,1.731,-24.211,2.776
4.000,1.400,-25.875,7.078,1.827,-25.127,3.197
4.000,1.400,-26.000,6.256,2.046,-24.078,3.034
4.000,1.400,-26.125,7.134,1.821,-25.029,3.347
4.000,1.400,-26.250,4.114,2.091,-25.323,1.162
4.000,1.400,-26.375,5.780,2.094,-25.156,2.266
4.000,1.400,-26.500,5.400,1.798,-22.490,4.266
4.000,1.400,-26.625,3.914,1.977,-22.876,3.794
4.000,1.400,-26.750,3.834,1.887,-24.433,2.373
4.000,1.400,-26.875,4.951,2.140,-25.889,1.557
4.000,1.400,-27.000,5.800,2.039,-26.386,2.007
4.000,1.400,-27.000,6.371,1.764,-24.524,3.447
4.113,1.400,-27.000,3.914,1.831,-25.103,1.955
4.225,1.400,-27.000,4.938,1.675,-25.226,1.932
4.338,1.400,-27.000,4.847,2.042,-25.694,1.542
4.450,1.400,-27.000,5.786,1.759,-24.383,2.960
4.563,1.400,-27.000,7.210,1.604,-25.222,3.195
4.675,1.400,-27.000,5.288,2.122,-25.200,2.034
4.788,1.400,-27.000,7.357,1.560,-25.166,3.161
4.900,1.400,-27.000,5.640,2.125,-23.795,3.368
5.013,1.400,-27.000,5.403,2.078,-23.938,3.160
5.125,1.400,-27.000,6.313,1.903,-25.390,2.063
5.238,1.400,-27.000,5.736,1.911,-26.389,0.940
5.350,1.400,-27.000,6.506,1.869,-26.736,1.275
5.463,1.400,-27.000,6.329,1.678,-24.281,2.867
5.575,1.400,-27.000,2.779,2.056,-28.230,3.124
5.688,1.400,-27.000,5.294,1.628,-26.963,0.456
5.800,1.400,-27.000,7.292,1.831,-25.218,2.364
5.913,1.400,-27.000,4.519,1.891,-23.576,3.729
6.025,1.400,-27.000,6.856,1.749,-24.499,2.659
6.138,1.400,-27.000,4.571,1.821,-25.144,2.465
6.250,1.400,-27.000,5.377,1.938,-26.284,1.251
6.363,1.400,-27.000,4.378,1.956,-24.634,3.138
6.475,1.400,-27.000,5.463,1.714,-23.446,3.709
6.588,1.400,-27.000,6.133,1.683,-25.465,1.625
6.700,1.400,-27.000,5.070,1.753,-25.944,1.974
6.700,1.400,-27.000,6.401,1.995,-26.044,1.165
6.700,1.400,-26.824,6.384,2.248,-23.813,3.143
6.700,1.400,-26.647,4.914,1.961,-24.720,2.687
6.700,1.400,-26.471,6.285,1.745,-26.723,0.596
6.700,1.400,-26.294,2.253,1.962,-23.933,5.066
6.700,1.400,-26.118,3.274,1.980,-23.324,4.458
6.700,1.400,-25.941,5.582,1.791,-25.030,1.494
6.700,1.400,-25.765,3.915,1.945,-27.174,3.168
6.700,1.400,-25.588,4.067,1.963,-25.568,2.692
6.700,1.400,-25.412,4.858,1.687,-23.566,2.623
6.700,1.400,-25.235,4.243,1.979,-25.369,2.527
6.700,1.400,-25.059,3.709,2.089,-23.139,3.621
6.700,1.400,-24.882,5.959,2.029,-25.747,1.301
6.700,1.400,-24.706,6.613,1.929,-23.708,1.133
6.700,1.400,-24.529,5.885,1.386,-27.025,2.625
6.700,1.400,-24.353,4.926,2.475,-25.115,2.210
6.700,1.400,-24.176,5.497,1.932,-26.083,2.316
6.700,1.400,-24.000,5.496,1.906,-26.191,2.551
6.700,1.400,-23.824,3.854,1.907,-25.580,3.382
6.700,1.400,-23.647,6.522,1.892,-23.994,0.628
6.700,1.400,-23.471,5.542,1.984,-25.212,2.171
6.700,1.400,-23.294,5.903,1.637,-24.794,1.715
6.700,1.400,-23.118,4.999,2.162,-25.763,3.236
6.700,1.400,-22.941,4.792,1.816,-23.955,2.200
6.700,1.400,-22.765,6.212,1.795,-22.565,0.659
6.700,1.400,-22.588,6.029,2.025,-25.816,3.356
6.700,1.400,-22.412,6.051,1.345,-22.482,0.655
6.700,1.400,-22.235,5.426,2.061,-25.458,3.528
6.700,1.400,-22.059,6.478,1.637,-24.279,2.244
6.700,1.400,-21.882,4.390,1.531,-25.295,4.123
6.700,1.400,-21.706,4.150,1.752,-24.417,3.738
6.700,1.400,-21.529,7.501,1.816,-25.210,3.790
6.700,1.400,-21.353,4.848,2.118,-24.072,3.368
6.700,1.400,-21.176,5.947,2.060,-27.931,6.828
6.700,1.400,-21.000,4.139,2.139,-26.902,6.476
