GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.760,2.029,-25.101,1.290
4.000,1.400,-24.125,3.660,1.889,-24.449,0.678
4.000,1.400,-24.250,3.475,1.864,-24.037,0.732
4.000,1.400,-24.375,4.180,1.767,-24.763,0.564
4.000,1.400,-24.500,4.351,2.163,-25.389,1.223
4.000,1.400,-24.625,4.214,2.124,-24.963,0.827
4.000,1.400,-24.750,3.666,1.616,-25.476,0.827
4.000,1.400,-24.875,3.654,2.208,-26.291,1.667
4.000,1.400,-25.000,4.159,2.185,-25.476,0.932
4.000,1.400,-25.125,3.879,1.854,-25.007,0.484
4.000,1.400,-25.250,3.805,1.867,-25.646,0.643
4.000,1.400,-25.375,4.073,1.928,-25.451,0.538
4.000,1.400,-25.500,4.086,1.622,-25.166,0.411
4.000,1.400,-25.625,4.175,2.094,-25.139,0.865
4.000,1.400,-25.750,3.796,2.305,-26.055,0.976
4.000,1.400,-25.875,3.471,1.888,-26.040,0.738
4.000,1.400,-26.000,3.628,1.907,-26.010,0.629
4.000,1.400,-26.125,4.140,1.524,-25.283,0.863
4.000,1.400,-26.250,3.679,2.182,-26.546,0.896
4.000,1.400,-26.375,3.091,1.945,-26.117,1.091
4.000,1.400,-26.500,4.356,2.259,-26.677,0.947
4.000,1.400,-26.625,3.748,1.922,-26.771,0.598
4.000,1.400,-26.750,4.166,2.363,-27.295,1.119
4.000,1.400,-26.875,4.406,1.926,-26.392,0.822
4.000,1.400,-27.000,4.244,2.058,-27.344,0.781
4.000,1.400,-27.000,3.945,2.011,-26.816,0.641
4.113,1.400,-27.000,4.002,1.960,-27.042,0.572
4.225,1.400,-27.000,3.815,1.891,-27.143,0.656
4.338,1.400,-27.000,4.067,2.099,-27.470,0.885
4.450,1.400,-27.000,4.289,1.912,-27.121,0.551
4.563,1.400,-27.000,4.368,2.034,-26.708,0.725
4.675,1.400,-27.000,4.625,2.444,-27.088,1.049
4.788,1.400,-27.000,4.795,1.829,-26.341,0.787
4.900,1.400,-27.000,4.773,2.221,-26.625,0.912
5.013,1.400,-27.000,4.562,2.283,-27.245,1.021
5.125,1.400,-27.000,4.648,1.761,-27.195,0.629
5.238,1.400,-27.000,5.290,2.014,-26.694,0.688
5.350,1.400,-27.000,5.746,1.974,-27.733,1.011
5.463,1.400,-27.000,5.560,1.913,-27.416,0.667
5.575,1.400,-27.000,4.393,2.207,-27.539,1.529
5.688,1.400,-27.000,5.163,2.425,-27.005,1.152
5.800,1.400,-27.000,6.115,1.958,-27.046,0.642
5.913,1.400,-27.000,4.479,2.357,-28.002,1.994
6.025,1.400,-27.000,5.452,1.943,-26.192,1.130
6.138,1.400,-27.000,5.643,2.041,-26.372,1.024
6.250,1.400,-27.000,4.920,1.672,-25.586,1.961
6.363,1.400,-27.000,5.576,1.857,-26.846,0.923
6.475,1.400,-27.000,6.024,1.899,-27.051,0.675
6.588,1.400,-27.000,5.087,1.614,-26.218,1.706
6.700,1.400,-27.000,5.962,2.246,-26.940,1.124
6.700,1.400,-27.000,5.803,1.779,-26.674,1.027
6.700,1.400,-26.824,5.823,1.811,-26.115,1.200
6.700,1.400,-26.647,6.061,1.604,-25.600,1.243
6.700,1.400,-26.471,6.200,1.986,-25.198,1.487
6.700,1.400,-26.294,6.557,1.915,-27.835,1.631
6.700,1.400,-26.118,6.143,1.743,-25.462,0.927
6.700,1.400,-25.941,5.592,1.705,-25.654,1.184
6.700,1.400,-25.765,6.238,1.708,-24.606,1.285
6.700,1.400,-25.588,6.319,1.589,-25.513,0.432
6.700,1.400,-25.412,5.509,1.527,-24.152,1.738
6.700,1.400,-25.235,6.520,1.615,-23.541,1.718
6.700,1.400,-25.059,6.481,1.505,-23.650,1.429
6.700,1.400,-24.882,6.757,1.816,-23.752,1.206
6.700,1.400,-24.706,6.040,1.654,-23.717,1.216
6.700,1.400,-24.529,7.012,1.632,-22.046,2.513
6.700,1.400,-24.353,6.498,1.478,-23.847,0.550
6.700,1.400,-24.176,6.907,1.847,-22.796,1.466
6.700,1.400,-24.000,6.379,1.872,-24.590,0.822
6.700,1.400,-23.824,6.213,1.657,-22.960,1.024
6.700,1.400,-23.647,4.864,1.710,-23.306,1.893
6.700,1.400,-23.471,6.392,2.148,-23.806,0.876
6.700,1.400,-23.294,6.241,1.911,-22.731,0.888
6.700,1.400,-23.118,6.290,2.258,-24.323,1.536
6.700,1.400,-22.941,6.210,1.679,-22.999,0.567
6.700,1.400,-22.765,6.365,1.926,-23.446,0.924
6.700,1.400,-22.588,5.518,2.137,-22.725,1.400
6.700,1.400,-22.412,6.312,1.855,-22.114,0.668
6.700,1.400,-22.235,6.732,2.112,-21.703,0.889
6.700,1.400,-22.059,6.294,1.931,-22.609,0.866
6.700,1.400,-21.882,6.206,1.927,-22.007,0.733
6.700,1.400,-21.706,6.611,1.837,-22.160,0.636
6.700,1.400,-21.529,6.521,1.090,-22.549,1.081
6.700,1.400,-21.353,6.772,1.984,-21.413,0.592
6.700,1.400,-21.176,6.977,1.538,-21.797,0.694
6.700,1.400,-21.000,6.348,1.733,-21.455,0.665
