GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.488,2.353,-24.902,1.408
4.000,1.400,-24.125,4.820,1.835,-23.786,0.988
4.000,1.400,-24.250,5.169,1.784,-26.244,2.343
4.000,1.400,-24.375,4.912,1.660,-25.241,1.284
4.000,1.400,-24.500,3.945,1.861,-25.556,1.154
4.000,1.400,-24.625,5.631,1.578,-23.296,2.112
4.000,1.400,-24.750,7.921,1.623,-24.619,3.930
4.000,1.400,-24.875,6.780,1.896,-26.323,3.174
4.000,1.400,-25.000,3.454,1.661,-27.140,2.224
4.000,1.400,-25.125,4.859,2.272,-22.768,2.655
4.000,1.400,-25.250,5.087,1.817,-26.220,1.516
4.000,1.400,-25.375,4.082,1.926,-26.300,1.067
4.000,1.400,-25.500,5.798,1.760,-24.079,2.320
4.000,1.400,-25.625,5.340,1.675,-22.846,3.098
4.000,1.400,-25.750,4.269,1.915,-22.582,3.221
4.000,1.400,-25.875,5.823,2.121,-25.550,1.987
4.000,1.400,-26.000,3.537,1.960,-26.044,0.728
4.000,1.400,-26.125,7.040,1.867,-24.406,3.524
4.000,1.400,-26.250,6.041,2.042,-25.149,2.406
4.000,1.400,-26.375,5.567,2.142,-22.388,4.348
4.000,1.400,-26.500,6.053,1.754,-21.728,5.207
4.000,1.400,-26.625,4.401,1.616,-23.993,2.671
4.000,1.400,-26.750,4.851,2.133,-23.288,3.640
4.000,1.400,-26.875,7.416,1.922,-25.454,3.736
4.000,1.400,-27.000,3.568,1.869,-24.058,3.010
4.000,1.400,-27.000,5.026,1.634,-21.663,5.440
4.113,1.400,-27.000,5.603,1.866,-25.235,2.356
4.225,1.400,-27.000,5.751,2.003,-23.589,3.785
4.338,1.400,-27.000,6.658,2.093,-24.523,3.464
4.450,1.400,-27.000,4.457,1.874,-26.137,0.985
4.563,1.400,-27.000,4.586,2.009,-25.688,1.447
4.675,1.400,-27.000,5.920,1.749,-25.216,2.203
4.788,1.400,-27.000,7.041,1.916,-22.947,4.665
4.900,1.400,-27.000,4.727,1.883,-26.582,0.661
5.013,1.400,-27.000,4.073,1.565,-24.801,2.397
5.125,1.400,-27.000,5.539,1.910,-25.806,1.363
5.238,1.400,-27.000,4.459,1.923,-27.608,1.118
5.350,1.400,-27.000,3.694,1.798,-24.205,3.273
5.463,1.400,-27.000,5.204,1.819,-26.631,0.615
5.575,1.400,-27.000,4.897,1.901,-24.734,2.418
5.688,1.400,-27.000,5.108,2.245,-24.840,2.391
5.800,1.400,-27.000,4.806,1.791,-23.282,3.869
5.913,1.400,-27.000,6.722,1.745,-23.973,3.153
6.025,1.400,-27.000,5.410,1.844,-22.845,4.224
6.138,1.400,-27.000,4.940,1.933,-24.814,2.549
6.250,1.400,-27.000,6.577,1.971,-24.965,2.139
6.363,1.400,-27.000,4.379,1.985,-21.367,6.000
6.475,1.400,-27.000,5.291,2.059,-26.059,1.650
6.588,1.400,-27.000,4.185,2.091,-26.792,2.509
6.700,1.400,-27.000,7.295,2.038,-24.857,2.313
6.700,1.400,-27.000,4.488,2.065,-27.295,2.328
6.700,1.400,-26.824,5.741,1.839,-26.130,1.262
6.700,1.400,-26.647,4.981,1.884,-26.286,1.822
6.700,1.400,-26.471,6.257,1.835,-24.831,1.753
6.700,1.400,-26.294,6.453,1.997,-24.085,2.302
6.700,1.400,-26.118,4.590,2.038,-23.065,3.765
6.700,1.400,-25.941,6.127,1.718,-25.335,0.893
6.700,1.400,-25.765,4.196,1.807,-24.067,3.053
6.700,1.400,-25.588,4.751,2.039,-27.215,2.618
6.700,1.400,-25.412,5.920,1.873,-24.876,1.058
6.700,1.400,-25.235,6.153,1.700,-23.220,2.110
6.700,1.400,-25.059,5.831,1.856,-27.535,2.663
6.700,1.400,-24.882,6.966,1.734,-23.707,1.251
6.700,1.400,-24.706,4.905,1.953,-25.886,2.218
6.700,1.400,-24.529,5.417,2.003,-24.686,1.427
6.700,1.400,-24.353,6.277,1.873,-25.117,0.993
6.700,1.400,-24.176,7.155,1.600,-22.516,1.733
6.700,1.400,-24.000,6.429,1.931,-23.270,0.943
6.700,1.400,-23.824,5.350,2.057,-25.699,2.402
6.700,1.400,-23.647,4.561,1.817,-25.443,2.824
6.700,1.400,-23.471,5.498,2.186,-23.781,1.470
6.700,1.400,-23.294,4.640,1.871,-25.333,2.936
6.700,1.400,-23.118,4.776,1.797,-24.626,2.476
6.700,1.400,-22.941,6.154,1.511,-21.427,1.614
6.700,1.400,-22.765,5.381,1.708,-22.851,1.358
6.700,1.400,-22.588,4.909,1.808,-24.811,2.883
6.700,1.400,-22.412,5.381,1.758,-25.930,3.775
6.700,1.400,-22.235,4.283,2.008,-26.343,4.805
6.700,1.400,-22.059,5.308,2.035,-26.059,4.283
6.700,1.400,-21.882,4.457,1.896,-24.754,3.677
6.700,1.400,-21.706,3.332,1.945,-24.617,4.485
6.700,1.400,-21.529,5.350,2.169,-26.115,4.841
6.700,1.400,-21.353,3.160,2.142,-24.580,4.847
6.700,1.400,-21.176,6.727,1.948,-24.672,3.538
6.700,1.400,-21.000,5.632,1.854,-23.196,2.483
