GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,7.034,1.740,-21.904,3.704
4.000,1.400,-24.125,7.180,1.268,-23.108,3.341
4.000,1.400,-24.250,7.169,1.727,-21.142,4.450
4.000,1.400,-24.375,6.338,1.673,-23.348,2.568
4.000,1.400,-24.500,7.096,1.586,-22.822,3.526
4.000,1.400,-24.625,6.936,1.556,-23.039,3.340
4.000,1.400,-24.750,7.105,1.939,-22.500,3.872
4.000,1.400,-24.875,7.620,1.577,-22.571,4.295
4.000,1.400,-25.000,7.974,1.571,-22.117,4.913
4.000,1.400,-25.125,7.081,1.684,-22.779,3.883
4.000,1.400,-25.250,6.958,1.673,-24.576,3.046
4.000,1.400,-25.375,5.483,1.792,-25.157,1.549
4.000,1.400,-25.500,6.837,1.497,-24.170,3.135
4.000,1.400,-25.625,6.865,1.412,-22.160,4.496
4.000,1.400,-25.750,5.259,1.634,-23.747,2.377
4.000,1.400,-25.875,6.798,1.848,-23.107,3.961
4.000,1.400,-26.000,6.156,1.623,-24.338,2.731
4.000,1.400,-26.125,4.610,1.426,-23.390,2.803
4.000,1.400,-26.250,7.068,1.481,-23.795,3.930
4.000,1.400,-26.375,6.226,2.052,-24.487,2.991
4.000,1.400,-26.500,6.868,1.575,-23.300,4.301
4.000,1.400,-26.625,7.020,1.672,-23.892,4.082
4.000,1.400,-26.750,6.550,1.475,-23.744,3.943
4.000,1.400,-26.875,6.784,1.488,-22.022,5.595
4.000,1.400,-27.000,6.606,1.415,-23.974,3.994
4.000,1.400,-27.000,7.067,1.644,-25.388,3.474
4.113,1.400,-27.000,7.627,1.732,-23.124,5.243
4.225,1.400,-27.000,7.072,1.611,-23.351,4.633
4.338,1.400,-27.000,7.216,1.349,-23.903,4.228
4.450,1.400,-27.000,6.267,1.753,-24.100,3.440
4.563,1.400,-27.000,6.687,1.421,-24.667,3.156
4.675,1.400,-27.000,7.164,1.775,-23.199,4.559
4.788,1.400,-27.000,6.819,1.328,-24.128,3.519
4.900,1.400,-27.000,4.819,1.729,-24.086,2.934
5.013,1.400,-27.000,6.208,1.935,-25.670,1.867
5.125,1.400,-27.000,5.689,1.898,-26.832,0.771
5.238,1.400,-27.000,5.942,1.886,-25.601,1.640
5.350,1.400,-27.000,5.456,1.600,-23.805,3.203
5.463,1.400,-27.000,5.679,1.962,-26.086,1.094
5.575,1.400,-27.000,6.012,1.939,-25.647,1.520
5.688,1.400,-27.000,5.735,1.651,-25.275,1.743
5.800,1.400,-27.000,5.698,1.705,-23.992,3.025
5.913,1.400,-27.000,6.215,1.778,-24.816,2.237
6.025,1.400,-27.000,5.564,1.793,-27.404,0.728
6.138,1.400,-27.000,4.896,1.879,-26.405,1.458
6.250,1.400,-27.000,5.227,1.727,-25.427,1.905
6.363,1.400,-27.000,4.690,1.703,-24.713,2.850
6.475,1.400,-27.000,5.343,1.571,-27.219,1.165
6.588,1.400,-27.000,4.555,1.999,-25.777,2.447
6.700,1.400,-27.000,4.511,1.768,-26.147,2.378
6.700,1.400,-27.000,4.108,1.749,-26.763,2.626
6.700,1.400,-26.824,6.139,1.492,-24.998,1.912
6.700,1.400,-26.647,4.052,1.682,-26.984,2.684
6.700,1.400,-26.471,5.814,1.947,-24.955,1.839
6.700,1.400,-26.294,4.729,1.880,-24.786,2.528
6.700,1.400,-26.118,5.298,1.693,-24.588,2.096
6.700,1.400,-25.941,5.183,1.644,-24.783,1.925
6.700,1.400,-25.765,4.476,1.963,-26.354,2.368
6.700,1.400,-25.588,5.269,1.828,-26.910,1.995
6.700,1.400,-25.412,5.062,1.888,-25.046,1.748
6.700,1.400,-25.235,2.313,1.950,-27.512,4.974
6.700,1.400,-25.059,4.346,1.851,-28.610,4.284
6.700,1.400,-24.882,4.330,1.885,-27.124,3.298
6.700,1.400,-24.706,2.940,1.825,-26.559,4.213
6.700,1.400,-24.529,4.539,1.804,-24.278,2.213
6.700,1.400,-24.353,5.384,1.803,-25.019,1.529
6.700,1.400,-24.176,4.676,1.819,-25.878,2.677
6.700,1.400,-24.000,5.717,1.729,-24.731,1.269
6.700,1.400,-23.824,4.625,1.681,-24.165,2.122
6.700,1.400,-23.647,4.436,1.680,-24.307,2.375
6.700,1.400,-23.471,3.397,2.194,-25.028,3.737
6.700,1.400,-23.294,4.542,1.756,-25.707,3.256
6.700,1.400,-23.118,4.718,1.886,-23.614,2.101
6.700,1.400,-22.941,4.803,1.921,-24.459,2.484
6.700,1.400,-22.765,4.763,1.995,-24.550,2.701
6.700,1.400,-22.588,3.996,1.742,-24.005,3.072
6.700,1.400,-22.412,6.446,1.770,-25.408,3.030
6.700,1.400,-22.235,5.853,1.634,-23.639,1.656
6.700,1.400,-22.059,4.520,1.719,-23.250,2.505
6.700,1.400,-21.882,6.004,1.761,-23.203,1.536
6.700,1.400,-21.706,4.984,1.691,-23.120,2.242
6.700,1.400,-21.529,3.955,1.822,-25.120,4.539
6.700,1.400,-21.353,4.105,1.992,-25.872,5.244
6.700,1.400,-21.176,4.511,1.965,-23.543,3.273
6.700,1.400,-21.000,5.126,1.683,-24.041,3.436
