GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.724,2.025,-24.391,1.034
4.000,1.400,-24.125,4.566,2.071,-24.173,0.879
4.000,1.400,-24.250,4.834,2.125,-23.541,1.313
4.000,1.400,-24.375,4.577,1.896,-23.792,0.959
4.000,1.400,-24.500,5.164,2.129,-23.486,1.707
4.000,1.400,-24.625,5.046,2.189,-23.738,1.582
4.000,1.400,-24.750,4.572,2.059,-24.209,1.026
4.000,1.400,-24.875,4.838,2.005,-23.647,1.605
4.000,1.400,-25.000,4.735,2.126,-24.196,1.309
4.000,1.400,-25.125,4.873,2.106,-24.001,1.589
4.000,1.400,-25.250,5.001,2.107,-23.931,1.800
4.000,1.400,-25.375,4.923,2.091,-24.031,1.771
4.000,1.400,-25.500,4.970,2.086,-24.025,1.894
4.000,1.400,-25.625,4.904,2.221,-23.958,2.066
4.000,1.400,-25.750,4.669,2.102,-24.342,1.709
4.000,1.400,-25.875,4.866,2.120,-23.902,2.272
4.000,1.400,-26.000,4.819,2.211,-25.027,1.509
4.000,1.400,-26.125,4.852,2.100,-23.963,2.427
4.000,1.400,-26.250,4.838,1.985,-24.344,2.163
4.000,1.400,-26.375,5.052,2.179,-23.736,2.945
4.000,1.400,-26.500,4.906,2.173,-24.671,2.183
4.000,1.400,-26.625,4.883,2.083,-24.501,2.400
4.000,1.400,-26.750,4.607,2.149,-24.797,2.178
4.000,1.400,-26.875,5.305,2.087,-24.238,3.021
4.000,1.400,-27.000,4.680,2.005,-24.629,2.540
4.000,1.400,-27.000,4.687,2.108,-24.240,2.931
4.113,1.400,-27.000,4.934,2.197,-24.890,2.401
4.225,1.400,-27.000,4.683,2.198,-25.019,2.184
4.338,1.400,-27.000,4.813,1.865,-24.980,2.126
4.450,1.400,-27.000,4.926,1.937,-24.073,3.014
4.563,1.400,-27.000,5.029,2.216,-23.849,3.288
4.675,1.400,-27.000,4.665,2.028,-24.364,2.710
4.788,1.400,-27.000,4.867,2.141,-23.475,3.603
4.900,1.400,-27.000,5.094,2.097,-24.893,2.228
5.013,1.400,-27.000,4.903,2.150,-24.663,2.457
5.125,1.400,-27.000,4.768,1.862,-24.130,2.929
5.238,1.400,-27.000,5.227,1.974,-24.204,2.854
5.350,1.400,-27.000,4.963,2.034,-24.920,2.209
5.463,1.400,-27.000,5.187,2.131,-24.564,2.558
5.575,1.400,-27.000,5.124,1.990,-24.268,2.831
5.688,1.400,-27.000,4.882,2.118,-24.355,2.857
5.800,1.400,-27.000,5.072,2.154,-24.166,3.022
5.913,1.400,-27.000,5.074,2.065,-24.929,2.331
6.025,1.400,-27.000,5.066,2.049,-24.422,2.826
6.138,1.400,-27.000,5.105,2.074,-24.212,3.048
6.250,1.400,-27.000,5.149,2.067,-23.788,3.460
6.363,1.400,-27.000,5.154,2.023,-24.961,2.451
6.475,1.400,-27.000,5.186,2.044,-24.272,3.085
6.588,1.400,-27.000,5.078,2.076,-24.556,2.951
6.700,1.400,-27.000,5.105,2.282,-24.002,3.509
6.700,1.400,-27.000,5.433,2.111,-24.094,3.249
6.700,1.400,-26.824,5.678,2.172,-23.918,3.175
6.700,1.400,-26.647,5.624,2.227,-24.277,2.731
6.700,1.400,-26.471,5.492,1.789,-23.513,3.218
6.700,1.400,-26.294,5.347,2.142,-24.613,2.282
6.700,1.400,-26.118,5.381,2.024,-23.397,3.087
6.700,1.400,-25.941,5.003,2.090,-23.662,2.924
6.700,1.400,-25.765,5.701,2.044,-24.521,1.721
6.700,1.400,-25.588,5.681,2.139,-23.811,2.178
6.700,1.400,-25.412,5.337,2.044,-24.046,2.034
6.700,1.400,-25.235,5.281,2.168,-23.433,2.419
6.700,1.400,-25.059,5.539,2.008,-24.034,1.664
6.700,1.400,-24.882,5.108,2.080,-24.003,1.942
6.700,1.400,-24.706,5.363,2.075,-23.534,1.902
6.700,1.400,-24.529,5.371,2.057,-23.640,1.729
6.700,1.400,-24.353,4.982,2.043,-23.757,1.929
6.700,1.400,-24.176,5.335,2.064,-23.884,1.546
6.700,1.400,-24.000,5.197,1.879,-23.490,1.658
6.700,1.400,-23.824,5.482,2.043,-23.578,1.399
6.700,1.400,-23.647,5.014,2.055,-23.295,1.842
6.700,1.400,-23.471,5.344,2.064,-23.217,1.531
6.700,1.400,-23.294,5.286,2.106,-23.572,1.604
6.700,1.400,-23.118,5.306,2.152,-23.722,1.695
6.700,1.400,-22.941,5.086,1.944,-23.078,1.709
6.700,1.400,-22.765,5.300,2.128,-23.987,1.996
6.700,1.400,-22.588,5.234,2.008,-23.626,1.897
6.700,1.400,-22.412,5.196,2.128,-23.528,2.009
6.700,1.400,-22.235,5.450,2.007,-23.358,1.786
6.700,1.400,-22.059,5.535,1.891,-23.760,2.120
6.700,1.400,-21.882,5.537,2.024,-23.083,1.784
6.700,1.400,-21.706,5.435,2.114,-23.477,2.291
6.700,1.400,-21.529,5.618,1.897,-23.145,2.007
6.700,1.400,-21.353,5.410,2.077,-22.849,2.088
6.700,1.400,-21.176,5.373,2.102,-22.972,2.341
6.700,1.400,-21.000,5.153,2.150,-23.095,2.710
