GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.230,1.839,-23.128,1.570
4.000,1.400,-24.125,5.694,1.854,-23.738,1.796
4.000,1.400,-24.250,5.680,1.950,-23.211,2.050
4.000,1.400,-24.375,5.307,1.972,-24.473,1.430
4.000,1.400,-24.500,5.197,1.754,-23.745,1.459
4.000,1.400,-24.625,5.741,1.734,-24.179,1.828
4.000,1.400,-24.750,4.967,1.895,-24.681,1.089
4.000,1.400,-24.875,4.971,1.835,-24.925,1.065
4.000,1.400,-25.000,5.265,2.005,-24.767,1.422
4.000,1.400,-25.125,5.216,1.936,-24.387,1.520
4.000,1.400,-25.250,5.338,1.982,-24.365,1.707
4.000,1.400,-25.375,5.710,1.765,-25.002,1.788
4.000,1.400,-25.500,5.531,1.920,-24.948,1.709
4.000,1.400,-25.625,5.443,2.049,-24.167,2.151
4.000,1.400,-25.750,5.598,1.923,-24.813,1.925
4.000,1.400,-25.875,5.080,1.852,-25.512,1.225
4.000,1.400,-26.000,5.301,1.964,-24.691,1.930
4.000,1.400,-26.125,5.570,2.034,-24.008,2.711
4.000,1.400,-26.250,4.949,1.995,-24.340,2.214
4.000,1.400,-26.375,4.586,1.899,-24.872,1.689
4.000,1.400,-26.500,5.008,1.749,-24.197,2.538
4.000,1.400,-26.625,5.643,1.827,-24.815,2.482
4.000,1.400,-26.750,5.722,1.796,-25.453,2.192
4.000,1.400,-26.875,5.737,1.846,-24.410,3.048
4.000,1.400,-27.000,5.586,1.865,-24.815,2.740
4.000,1.400,-27.000,5.130,1.909,-25.218,2.170
4.113,1.400,-27.000,5.259,1.816,-24.738,2.570
4.225,1.400,-27.000,4.908,1.788,-25.518,1.677
4.338,1.400,-27.000,4.898,1.998,-24.767,2.378
4.450,1.400,-27.000,5.859,1.957,-24.810,2.663
4.563,1.400,-27.000,5.251,1.875,-24.469,2.666
4.675,1.400,-27.000,5.169,2.021,-24.591,2.536
4.788,1.400,-27.000,5.194,1.839,-24.597,2.476
4.900,1.400,-27.000,5.817,1.899,-24.818,2.418
5.013,1.400,-27.000,5.606,1.838,-24.907,2.219
5.125,1.400,-27.000,4.997,1.923,-24.679,2.383
5.238,1.400,-27.000,5.292,1.973,-25.429,1.673
5.350,1.400,-27.000,5.089,1.904,-24.376,2.685
5.463,1.400,-27.000,5.150,1.921,-24.748,2.333
5.575,1.400,-27.000,5.168,1.908,-24.931,2.169
5.688,1.400,-27.000,5.533,1.722,-24.482,2.543
5.800,1.400,-27.000,6.063,1.768,-25.061,1.991
5.913,1.400,-27.000,5.927,1.884,-25.327,1.742
6.025,1.400,-27.000,5.574,1.878,-24.493,2.592
6.138,1.400,-27.000,5.606,1.933,-24.596,2.519
6.250,1.400,-27.000,5.026,1.841,-25.386,2.073
6.363,1.400,-27.000,4.505,1.840,-25.389,2.498
6.475,1.400,-27.000,5.118,1.852,-26.097,1.691
6.588,1.400,-27.000,4.898,1.822,-25.159,2.534
6.700,1.400,-27.000,5.579,2.001,-25.875,1.698
6.700,1.400,-27.000,5.772,1.894,-25.166,2.114
6.700,1.400,-26.824,5.766,1.847,-24.622,2.433
6.700,1.400,-26.647,6.226,1.802,-25.051,1.713
6.700,1.400,-26.471,5.744,1.779,-24.739,2.014
6.700,1.400,-26.294,6.153,1.930,-24.016,2.402
6.700,1.400,-26.118,5.213,1.963,-25.181,1.846
6.700,1.400,-25.941,5.800,1.747,-24.422,1.800
6.700,1.400,-25.765,5.290,1.921,-24.334,2.075
6.700,1.400,-25.588,5.307,1.817,-24.112,2.072
6.700,1.400,-25.412,5.515,1.844,-24.736,1.434
6.700,1.400,-25.235,5.427,1.701,-24.349,1.580
6.700,1.400,-25.059,5.542,1.977,-25.147,1.296
6.700,1.400,-24.882,5.194,1.791,-23.917,1.832
6.700,1.400,-24.706,5.111,2.010,-23.788,1.934
6.700,1.400,-24.529,5.604,1.804,-22.486,2.354
6.700,1.400,-24.353,4.966,2.117,-23.597,2.023
6.700,1.400,-24.176,5.644,1.793,-24.255,1.129
6.700,1.400,-24.000,5.718,1.725,-23.494,1.152
6.700,1.400,-23.824,5.400,1.661,-24.551,1.513
6.700,1.400,-23.647,5.647,1.810,-24.167,1.244
6.700,1.400,-23.471,5.475,1.744,-23.518,1.273
6.700,1.400,-23.294,5.570,1.958,-24.481,1.731
6.700,1.400,-23.118,5.479,1.711,-23.802,1.434
6.700,1.400,-22.941,5.446,1.874,-23.503,1.453
6.700,1.400,-22.765,5.149,1.898,-23.718,1.887
6.700,1.400,-22.588,4.086,1.838,-21.615,2.824
6.700,1.400,-22.412,5.124,1.785,-24.037,2.297
6.700,1.400,-22.235,5.630,1.761,-23.157,1.458
6.700,1.400,-22.059,4.546,1.873,-23.182,2.475
6.700,1.400,-21.882,5.715,1.889,-23.364,1.846
6.700,1.400,-21.706,5.293,1.853,-24.081,2.797
6.700,1.400,-21.529,5.551,1.893,-23.967,2.740
6.700,1.400,-21.353,5.592,1.867,-23.644,2.587
6.700,1.400,-21.176,5.260,1.870,-24.575,3.721
6.700,1.400,-21.000,5.601,1.840,-22.812,2.165
