GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.134,1.824,-24.224,0.498
4.000,1.400,-24.125,3.698,2.056,-25.063,1.184
4.000,1.400,-24.250,3.834,1.934,-24.305,0.562
4.000,1.400,-24.375,3.807,1.878,-24.816,0.678
4.000,1.400,-24.500,4.270,1.825,-24.660,0.528
4.000,1.400,-24.625,3.901,1.851,-24.939,0.558
4.000,1.400,-24.750,4.049,1.910,-25.412,0.837
4.000,1.400,-24.875,3.822,1.889,-25.168,0.597
4.000,1.400,-25.000,3.763,1.973,-25.412,0.744
4.000,1.400,-25.125,3.927,1.938,-25.188,0.546
4.000,1.400,-25.250,3.872,1.966,-25.196,0.583
4.000,1.400,-25.375,3.999,1.966,-24.896,0.742
4.000,1.400,-25.500,4.136,1.696,-25.509,0.326
4.000,1.400,-25.625,4.223,1.900,-25.123,0.743
4.000,1.400,-25.750,3.976,1.796,-25.470,0.486
4.000,1.400,-25.875,3.698,1.896,-26.349,0.750
4.000,1.400,-26.000,3.831,1.830,-26.246,0.523
4.000,1.400,-26.125,3.895,1.943,-25.588,0.770
4.000,1.400,-26.250,3.982,1.866,-26.171,0.473
4.000,1.400,-26.375,3.981,1.816,-25.966,0.583
4.000,1.400,-26.500,4.338,1.954,-26.395,0.657
4.000,1.400,-26.625,3.914,2.147,-27.032,0.855
4.000,1.400,-26.750,3.981,1.908,-26.856,0.519
4.000,1.400,-26.875,4.328,2.227,-27.436,1.052
4.000,1.400,-27.000,4.104,1.976,-27.050,0.588
4.000,1.400,-27.000,4.161,2.064,-27.132,0.696
4.113,1.400,-27.000,3.871,1.943,-27.289,0.661
4.225,1.400,-27.000,4.221,1.832,-26.880,0.448
4.338,1.400,-27.000,4.399,2.041,-27.235,0.686
4.450,1.400,-27.000,4.520,2.136,-27.038,0.740
4.563,1.400,-27.000,4.600,1.802,-27.046,0.406
4.675,1.400,-27.000,4.478,2.144,-27.254,0.811
4.788,1.400,-27.000,4.502,2.167,-26.998,0.819
4.900,1.400,-27.000,4.576,1.957,-27.301,0.711
5.013,1.400,-27.000,4.411,2.093,-27.428,1.013
5.125,1.400,-27.000,4.705,1.956,-27.106,0.705
5.238,1.400,-27.000,4.943,1.945,-27.145,0.636
5.350,1.400,-27.000,5.183,2.107,-27.369,0.815
5.463,1.400,-27.000,5.260,2.127,-27.207,0.782
5.575,1.400,-27.000,5.108,2.005,-27.241,0.801
5.688,1.400,-27.000,5.092,2.026,-26.774,0.893
5.800,1.400,-27.000,5.340,1.987,-26.698,0.805
5.913,1.400,-27.000,5.450,2.001,-27.768,1.079
6.025,1.400,-27.000,5.872,1.989,-27.230,0.650
6.138,1.400,-27.000,5.388,1.693,-26.177,1.151
6.250,1.400,-27.000,5.647,1.811,-26.284,1.022
6.363,1.400,-27.000,5.840,1.870,-26.913,0.708
6.475,1.400,-27.000,6.143,2.102,-27.389,0.869
6.588,1.400,-27.000,5.928,2.181,-25.933,1.478
6.700,1.400,-27.000,5.935,2.025,-26.732,1.023
6.700,1.400,-27.000,6.295,2.100,-26.986,0.808
6.700,1.400,-26.824,5.841,1.814,-25.909,1.321
6.700,1.400,-26.647,6.134,1.880,-26.026,0.968
6.700,1.400,-26.471,6.157,1.947,-24.840,1.803
6.700,1.400,-26.294,6.317,1.963,-26.546,0.726
6.700,1.400,-26.118,6.158,1.994,-25.640,0.935
6.700,1.400,-25.941,6.094,2.059,-25.251,1.130
6.700,1.400,-25.765,6.249,2.031,-25.558,0.802
6.700,1.400,-25.588,6.479,1.804,-24.419,1.257
6.700,1.400,-25.412,5.889,1.759,-24.796,1.080
6.700,1.400,-25.235,6.268,1.953,-24.237,1.220
6.700,1.400,-25.059,6.300,1.806,-24.099,1.116
6.700,1.400,-24.882,6.281,1.928,-24.439,0.807
6.700,1.400,-24.706,5.900,1.810,-24.328,0.975
6.700,1.400,-24.529,6.529,1.888,-23.851,0.853
6.700,1.400,-24.353,6.720,1.713,-23.290,1.109
6.700,1.400,-24.176,6.984,1.584,-22.451,1.758
6.700,1.400,-24.000,6.190,1.842,-22.216,1.907
6.700,1.400,-23.824,6.444,1.870,-22.713,1.233
6.700,1.400,-23.647,5.482,2.129,-22.725,1.693
6.700,1.400,-23.471,6.190,2.188,-22.153,1.618
6.700,1.400,-23.294,6.273,1.729,-22.447,1.003
6.700,1.400,-23.118,6.667,1.596,-23.406,0.351
6.700,1.400,-22.941,6.007,2.136,-22.311,1.191
6.700,1.400,-22.765,5.731,1.920,-23.881,1.567
6.700,1.400,-22.588,5.904,1.878,-22.477,0.935
6.700,1.400,-22.412,6.368,1.916,-22.237,0.638
6.700,1.400,-22.235,6.364,2.035,-22.266,0.719
6.700,1.400,-22.059,6.202,1.970,-22.415,0.837
6.700,1.400,-21.882,6.030,2.091,-22.225,1.021
6.700,1.400,-21.706,6.686,1.884,-22.141,0.651
6.700,1.400,-21.529,6.553,1.858,-22.228,0.848
6.700,1.400,-21.353,6.323,2.001,-21.806,0.842
6.700,1.400,-21.176,6.413,1.985,-22.014,1.061
6.700,1.400,-21.000,6.477,1.894,-21.422,0.687
