GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.409,2.131,-24.111,0.845
4.000,1.400,-24.125,4.014,1.895,-24.654,0.725
4.000,1.400,-24.250,4.024,1.944,-23.681,0.788
4.000,1.400,-24.375,4.148,2.212,-24.259,0.834
4.000,1.400,-24.500,4.470,1.895,-24.560,0.685
4.000,1.400,-24.625,3.933,2.182,-24.799,0.804
4.000,1.400,-24.750,3.914,2.155,-24.745,0.760
4.000,1.400,-24.875,4.323,1.931,-24.600,0.679
4.000,1.400,-25.000,3.976,2.120,-25.130,0.732
4.000,1.400,-25.125,3.905,1.953,-24.895,0.607
4.000,1.400,-25.250,3.980,2.075,-24.942,0.743
4.000,1.400,-25.375,3.955,2.048,-24.998,0.751
4.000,1.400,-25.500,4.114,2.026,-25.491,0.636
4.000,1.400,-25.625,3.983,2.042,-24.705,1.122
4.000,1.400,-25.750,3.990,1.900,-25.679,0.505
4.000,1.400,-25.875,3.643,2.171,-25.907,0.850
4.000,1.400,-26.000,4.260,1.914,-25.859,0.593
4.000,1.400,-26.125,4.106,2.101,-25.189,1.174
4.000,1.400,-26.250,3.984,2.033,-25.694,0.843
4.000,1.400,-26.375,4.205,2.080,-26.149,0.746
4.000,1.400,-26.500,4.339,2.160,-26.275,0.862
4.000,1.400,-26.625,4.182,2.227,-26.761,0.858
4.000,1.400,-26.750,3.936,2.141,-26.693,0.746
4.000,1.400,-26.875,4.066,2.381,-27.408,1.118
4.000,1.400,-27.000,4.244,1.989,-26.903,0.645
4.000,1.400,-27.000,4.081,2.255,-26.918,0.863
4.113,1.400,-27.000,3.998,2.131,-26.856,0.753
4.225,1.400,-27.000,4.316,1.997,-26.787,0.640
4.338,1.400,-27.000,4.582,2.223,-27.064,0.861
4.450,1.400,-27.000,4.841,2.210,-27.072,0.902
4.563,1.400,-27.000,4.837,2.034,-27.030,0.692
4.675,1.400,-27.000,4.695,2.124,-27.263,0.770
4.788,1.400,-27.000,4.298,2.364,-26.845,1.092
4.900,1.400,-27.000,4.761,2.139,-26.948,0.754
5.013,1.400,-27.000,4.367,1.983,-27.115,0.877
5.125,1.400,-27.000,4.887,2.222,-26.890,0.863
5.238,1.400,-27.000,5.102,2.177,-27.112,0.796
5.350,1.400,-27.000,5.351,2.324,-27.099,0.929
5.463,1.400,-27.000,5.199,1.976,-27.261,0.685
5.575,1.400,-27.000,5.291,2.067,-27.402,0.829
5.688,1.400,-27.000,5.523,2.135,-26.950,0.755
5.800,1.400,-27.000,5.723,2.246,-26.746,0.887
5.913,1.400,-27.000,5.563,2.255,-27.584,1.093
6.025,1.400,-27.000,5.814,2.034,-26.846,0.685
6.138,1.400,-27.000,5.507,2.004,-25.426,1.800
6.250,1.400,-27.000,5.726,1.854,-25.949,1.259
6.363,1.400,-27.000,6.051,2.120,-26.755,0.822
6.475,1.400,-27.000,6.296,2.170,-26.295,1.060
6.588,1.400,-27.000,5.784,2.152,-25.000,2.283
6.700,1.400,-27.000,6.087,2.213,-25.872,1.519
6.700,1.400,-27.000,6.181,2.035,-26.332,1.058
6.700,1.400,-26.824,5.555,1.927,-25.433,1.877
6.700,1.400,-26.647,6.206,2.244,-25.908,1.226
6.700,1.400,-26.471,6.130,1.872,-25.072,1.582
6.700,1.400,-26.294,6.005,2.135,-25.826,1.115
6.700,1.400,-26.118,6.370,2.286,-26.112,0.945
6.700,1.400,-25.941,6.134,1.949,-25.326,1.000
6.700,1.400,-25.765,6.059,2.086,-24.686,1.430
6.700,1.400,-25.588,6.294,2.102,-24.191,1.616
6.700,1.400,-25.412,5.917,2.077,-24.506,1.376
6.700,1.400,-25.235,6.037,2.099,-24.408,1.269
6.700,1.400,-25.059,6.207,2.094,-24.036,1.331
6.700,1.400,-24.882,6.254,2.030,-24.115,1.089
6.700,1.400,-24.706,5.736,2.389,-24.251,1.454
6.700,1.400,-24.529,6.180,1.901,-23.790,1.034
6.700,1.400,-24.353,6.351,2.170,-23.463,1.227
6.700,1.400,-24.176,6.554,1.880,-22.282,1.960
6.700,1.400,-24.000,5.880,2.172,-22.858,1.604
6.700,1.400,-23.824,6.294,1.916,-22.681,1.318
6.700,1.400,-23.647,5.185,2.228,-23.339,1.754
6.700,1.400,-23.471,6.359,2.036,-21.303,2.285
6.700,1.400,-23.294,6.189,2.029,-22.846,0.926
6.700,1.400,-23.118,5.720,2.213,-23.662,1.385
6.700,1.400,-22.941,5.885,2.080,-21.948,1.453
6.700,1.400,-22.765,5.445,2.049,-23.988,1.869
6.700,1.400,-22.588,6.221,1.999,-22.744,0.783
6.700,1.400,-22.412,6.330,1.802,-22.537,0.561
6.700,1.400,-22.235,6.339,1.921,-21.988,0.680
6.700,1.400,-22.059,6.111,1.949,-22.593,0.967
6.700,1.400,-21.882,6.116,2.024,-21.917,0.856
6.700,1.400,-21.706,6.437,1.904,-22.142,0.717
6.700,1.400,-21.529,6.361,2.144,-22.024,0.956
6.700,1.400,-21.353,5.820,2.080,-22.181,1.386
6.700,1.400,-21.176,6.263,1.927,-22.312,1.326
6.700,1.400,-21.000,6.224,2.102,-21.744,1.128
