GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.197,1.769,-24.308,0.519
4.000,1.400,-24.125,3.831,1.745,-23.903,0.444
4.000,1.400,-24.250,3.866,1.718,-23.741,0.615
4.000,1.400,-24.375,3.764,1.717,-23.738,0.750
4.000,1.400,-24.500,4.446,1.924,-24.177,0.760
4.000,1.400,-24.625,4.110,1.763,-23.991,0.739
4.000,1.400,-24.750,3.807,1.705,-24.926,0.401
4.000,1.400,-24.875,3.732,1.830,-24.514,0.622
4.000,1.400,-25.000,4.146,1.604,-24.480,0.578
4.000,1.400,-25.125,3.994,1.700,-24.671,0.545
4.000,1.400,-25.250,3.804,1.826,-24.565,0.830
4.000,1.400,-25.375,4.320,1.753,-24.722,0.808
4.000,1.400,-25.500,4.330,1.560,-24.263,1.290
4.000,1.400,-25.625,4.071,1.737,-24.564,1.116
4.000,1.400,-25.750,3.827,1.782,-25.016,0.845
4.000,1.400,-25.875,4.377,1.714,-25.758,0.505
4.000,1.400,-26.000,3.953,1.833,-25.036,1.058
4.000,1.400,-26.125,4.210,1.636,-24.782,1.379
4.000,1.400,-26.250,4.156,1.794,-25.674,0.715
4.000,1.400,-26.375,3.921,1.917,-25.722,0.837
4.000,1.400,-26.500,4.229,1.678,-25.761,0.822
4.000,1.400,-26.625,4.597,1.711,-26.255,0.768
4.000,1.400,-26.750,3.759,1.849,-26.721,0.510
4.000,1.400,-26.875,4.423,1.790,-26.708,0.599
4.000,1.400,-27.000,4.350,1.849,-26.616,0.687
4.000,1.400,-27.000,4.090,1.855,-26.672,0.568
4.113,1.400,-27.000,3.716,1.943,-26.912,0.679
4.225,1.400,-27.000,4.440,1.742,-26.870,0.424
4.338,1.400,-27.000,4.151,1.771,-26.673,0.529
4.450,1.400,-27.000,4.225,1.863,-26.739,0.577
4.563,1.400,-27.000,4.361,1.945,-26.489,0.774
4.675,1.400,-27.000,4.393,1.742,-26.913,0.451
4.788,1.400,-27.000,4.370,1.716,-26.831,0.550
4.900,1.400,-27.000,4.617,1.795,-26.503,0.695
5.013,1.400,-27.000,4.511,1.750,-26.620,0.720
5.125,1.400,-27.000,4.721,1.711,-26.503,0.712
5.238,1.400,-27.000,5.416,1.771,-26.803,0.456
5.350,1.400,-27.000,4.965,1.847,-27.017,0.591
5.463,1.400,-27.000,5.182,1.962,-26.423,0.853
5.575,1.400,-27.000,5.142,1.932,-26.895,0.694
5.688,1.400,-27.000,4.666,1.644,-25.311,1.989
5.800,1.400,-27.000,5.128,1.707,-26.481,0.903
5.913,1.400,-27.000,4.855,1.832,-27.407,1.212
6.025,1.400,-27.000,5.491,1.744,-26.102,1.100
6.138,1.400,-27.000,5.221,1.812,-25.423,1.870
6.250,1.400,-27.000,5.558,1.613,-25.448,1.712
6.363,1.400,-27.000,5.741,1.873,-26.300,1.049
6.475,1.400,-27.000,5.913,1.920,-26.088,1.191
6.588,1.400,-27.000,6.028,1.760,-25.195,1.923
6.700,1.400,-27.000,6.184,1.839,-26.398,0.907
6.700,1.400,-27.000,6.327,1.824,-25.894,1.242
6.700,1.400,-26.824,6.264,1.738,-25.024,1.882
6.700,1.400,-26.647,6.449,1.624,-24.987,1.694
6.700,1.400,-26.471,6.691,1.503,-23.880,2.593
6.700,1.400,-26.294,6.839,1.803,-25.606,0.809
6.700,1.400,-26.118,6.407,1.727,-25.434,0.813
6.700,1.400,-25.941,6.760,1.585,-24.260,1.692
6.700,1.400,-25.765,6.853,1.837,-24.759,1.108
6.700,1.400,-25.588,6.469,1.453,-23.644,1.958
6.700,1.400,-25.412,6.696,1.704,-23.572,1.865
6.700,1.400,-25.235,6.687,1.659,-23.900,1.360
6.700,1.400,-25.059,6.907,1.610,-23.770,1.322
6.700,1.400,-24.882,6.798,1.499,-23.414,1.475
6.700,1.400,-24.706,6.584,1.708,-23.773,0.989
6.700,1.400,-24.529,6.953,1.554,-23.270,1.294
6.700,1.400,-24.353,6.963,1.261,-23.057,1.329
6.700,1.400,-24.176,7.149,1.367,-22.584,1.655
6.700,1.400,-24.000,5.812,1.720,-23.702,0.990
6.700,1.400,-23.824,6.746,1.429,-22.926,0.899
6.700,1.400,-23.647,4.453,1.667,-23.797,2.267
6.700,1.400,-23.471,5.949,1.665,-21.987,1.683
6.700,1.400,-23.294,6.427,1.521,-22.557,0.795
6.700,1.400,-23.118,6.587,1.538,-23.156,0.182
6.700,1.400,-22.941,5.771,1.691,-23.090,0.984
6.700,1.400,-22.765,6.402,1.665,-23.910,1.212
6.700,1.400,-22.588,5.565,1.619,-21.848,1.373
6.700,1.400,-22.412,6.502,1.567,-22.463,0.264
6.700,1.400,-22.235,6.814,1.430,-21.822,0.429
6.700,1.400,-22.059,6.838,1.494,-22.040,0.169
6.700,1.400,-21.882,6.333,1.449,-22.263,0.531
6.700,1.400,-21.706,7.246,1.377,-22.006,0.624
6.700,1.400,-21.529,6.571,1.472,-21.985,0.479
6.700,1.400,-21.353,6.344,1.631,-22.349,1.083
6.700,1.400,-21.176,6.852,1.367,-21.926,0.766
6.700,1.400,-21.000,6.756,1.422,-21.820,0.822
