GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.203,2.032,-23.413,1.480
4.000,1.400,-24.125,4.890,2.075,-24.026,1.121
4.000,1.400,-24.250,5.405,1.837,-24.070,1.482
4.000,1.400,-24.375,5.022,1.929,-23.269,1.597
4.000,1.400,-24.500,4.932,2.126,-23.859,1.344
4.000,1.400,-24.625,5.095,2.019,-23.773,1.520
4.000,1.400,-24.750,4.935,1.999,-23.363,1.777
4.000,1.400,-24.875,5.035,1.969,-23.333,1.942
4.000,1.400,-25.000,5.138,2.188,-24.206,1.596
4.000,1.400,-25.125,5.120,2.168,-23.643,2.011
4.000,1.400,-25.250,5.191,2.024,-23.324,2.349
4.000,1.400,-25.375,5.194,2.158,-23.971,1.993
4.000,1.400,-25.500,4.798,1.945,-24.130,1.677
4.000,1.400,-25.625,4.794,2.102,-23.929,2.000
4.000,1.400,-25.750,4.912,2.062,-23.587,2.439
4.000,1.400,-25.875,5.182,2.073,-23.732,2.538
4.000,1.400,-26.000,5.178,2.019,-24.152,2.277
4.000,1.400,-26.125,5.501,2.084,-23.625,2.995
4.000,1.400,-26.250,5.343,2.219,-24.093,2.670
4.000,1.400,-26.375,5.122,1.967,-23.620,3.029
4.000,1.400,-26.500,4.927,1.978,-24.763,2.052
4.000,1.400,-26.625,5.201,1.964,-23.579,3.322
4.000,1.400,-26.750,5.311,1.931,-24.361,2.776
4.000,1.400,-26.875,5.051,1.968,-23.796,3.303
4.000,1.400,-27.000,5.266,1.930,-24.028,3.274
4.000,1.400,-27.000,5.212,1.922,-23.945,3.328
4.113,1.400,-27.000,4.888,2.118,-24.180,3.011
4.225,1.400,-27.000,5.221,2.143,-24.130,3.128
4.338,1.400,-27.000,5.111,1.960,-23.432,3.693
4.450,1.400,-27.000,5.314,2.063,-23.722,3.455
4.563,1.400,-27.000,5.152,2.073,-23.724,3.396
4.675,1.400,-27.000,5.273,2.029,-24.151,2.979
4.788,1.400,-27.000,4.886,2.112,-24.107,2.981
4.900,1.400,-27.000,5.200,2.215,-23.761,3.353
5.013,1.400,-27.000,4.995,2.035,-23.481,3.576
5.125,1.400,-27.000,5.313,1.947,-23.779,3.273
5.238,1.400,-27.000,5.179,2.032,-23.583,3.475
5.350,1.400,-27.000,4.736,2.058,-24.571,2.590
5.463,1.400,-27.000,5.072,2.075,-24.742,2.389
5.575,1.400,-27.000,5.128,2.109,-24.146,2.975
5.688,1.400,-27.000,4.960,2.072,-23.756,3.391
5.800,1.400,-27.000,5.278,2.073,-24.168,2.958
5.913,1.400,-27.000,4.978,2.149,-24.583,2.698
6.025,1.400,-27.000,5.202,2.121,-24.401,2.820
6.138,1.400,-27.000,5.828,2.107,-24.129,2.973
6.250,1.400,-27.000,5.161,1.932,-23.833,3.391
6.363,1.400,-27.000,5.065,2.120,-23.580,3.728
6.475,1.400,-27.000,5.064,1.952,-23.645,3.681
6.588,1.400,-27.000,4.909,1.999,-24.201,3.319
6.700,1.400,-27.000,5.246,2.026,-23.857,3.519
6.700,1.400,-27.000,5.586,2.100,-23.866,3.399
6.700,1.400,-26.824,5.499,2.130,-23.990,3.163
6.700,1.400,-26.647,5.293,2.047,-24.074,3.003
6.700,1.400,-26.471,4.982,2.110,-23.926,3.151
6.700,1.400,-26.294,5.431,1.978,-23.749,2.902
6.700,1.400,-26.118,5.369,2.076,-23.522,2.994
6.700,1.400,-25.941,5.370,2.018,-23.777,2.614
6.700,1.400,-25.765,5.297,1.966,-23.789,2.489
6.700,1.400,-25.588,5.546,2.008,-23.983,2.068
6.700,1.400,-25.412,5.032,1.898,-24.051,2.210
6.700,1.400,-25.235,4.998,1.977,-23.664,2.387
6.700,1.400,-25.059,5.151,1.988,-24.145,1.892
6.700,1.400,-24.882,4.801,2.120,-23.422,2.502
6.700,1.400,-24.706,5.124,2.027,-23.833,1.907
6.700,1.400,-24.529,5.293,2.028,-23.573,1.814
6.700,1.400,-24.353,5.092,2.180,-24.648,1.811
6.700,1.400,-24.176,5.027,2.056,-24.161,1.797
6.700,1.400,-24.000,4.936,2.049,-23.844,1.886
6.700,1.400,-23.824,5.193,2.108,-24.057,1.682
6.700,1.400,-23.647,5.025,1.952,-23.615,1.764
6.700,1.400,-23.471,5.131,2.140,-23.549,1.737
6.700,1.400,-23.294,5.272,2.048,-23.918,1.688
6.700,1.400,-23.118,5.391,2.002,-23.884,1.632
6.700,1.400,-22.941,4.928,2.232,-23.544,2.048
6.700,1.400,-22.765,5.196,2.007,-23.430,1.753
6.700,1.400,-22.588,5.009,1.927,-23.303,1.910
6.700,1.400,-22.412,5.151,1.920,-23.460,1.942
6.700,1.400,-22.235,5.373,1.908,-23.835,2.139
6.700,1.400,-22.059,5.232,2.038,-23.280,2.013
6.700,1.400,-21.882,5.155,1.942,-23.766,2.496
6.700,1.400,-21.706,5.277,2.138,-24.280,3.033
6.700,1.400,-21.529,5.225,2.162,-23.668,2.707
6.700,1.400,-21.353,4.903,2.071,-23.846,3.146
6.700,1.400,-21.176,5.042,2.078,-23.937,3.291
6.700,1.400,-21.000,5.640,1.964,-23.024,2.353
