GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.135,2.058,-23.838,1.321
4.000,1.400,-24.125,4.537,2.192,-23.965,0.970
4.000,1.400,-24.250,4.770,2.307,-23.719,1.303
4.000,1.400,-24.375,5.518,1.889,-23.274,1.938
4.000,1.400,-24.500,5.534,2.051,-23.458,1.966
4.000,1.400,-24.625,5.080,2.062,-23.708,1.564
4.000,1.400,-24.750,4.940,2.077,-24.056,1.350
4.000,1.400,-24.875,5.041,1.948,-23.768,1.615
4.000,1.400,-25.000,5.219,2.090,-23.914,1.773
4.000,1.400,-25.125,4.954,2.113,-24.024,1.622
4.000,1.400,-25.250,4.870,2.058,-24.047,1.624
4.000,1.400,-25.375,4.957,1.934,-23.625,2.065
4.000,1.400,-25.500,4.920,2.076,-22.861,2.876
4.000,1.400,-25.625,4.964,1.930,-24.037,1.932
4.000,1.400,-25.750,4.935,2.097,-23.550,2.490
4.000,1.400,-25.875,5.141,2.075,-24.220,2.120
4.000,1.400,-26.000,4.905,2.144,-23.418,2.836
4.000,1.400,-26.125,4.968,2.074,-23.846,2.566
4.000,1.400,-26.250,5.150,2.161,-24.330,2.364
4.000,1.400,-26.375,5.093,2.168,-23.155,3.486
4.000,1.400,-26.500,5.126,2.139,-23.774,3.040
4.000,1.400,-26.625,4.810,2.099,-23.739,3.078
4.000,1.400,-26.750,5.349,2.166,-23.306,3.777
4.000,1.400,-26.875,5.273,2.213,-24.007,3.242
4.000,1.400,-27.000,4.909,1.988,-23.402,3.757
4.000,1.400,-27.000,5.231,2.000,-23.784,3.496
4.113,1.400,-27.000,4.946,2.191,-23.784,3.415
4.225,1.400,-27.000,5.016,2.054,-23.375,3.768
4.338,1.400,-27.000,5.071,1.953,-23.479,3.639
4.450,1.400,-27.000,5.466,2.125,-23.951,3.295
4.563,1.400,-27.000,4.923,2.062,-23.598,3.484
4.675,1.400,-27.000,5.140,1.903,-23.225,3.837
4.788,1.400,-27.000,5.092,2.104,-23.693,3.395
4.900,1.400,-27.000,5.070,2.092,-23.944,3.138
5.013,1.400,-27.000,4.939,2.260,-23.435,3.669
5.125,1.400,-27.000,5.251,2.129,-23.242,3.830
5.238,1.400,-27.000,5.395,2.026,-23.798,3.267
5.350,1.400,-27.000,4.917,2.201,-23.834,3.294
5.463,1.400,-27.000,4.981,1.932,-23.655,3.421
5.575,1.400,-27.000,4.634,2.074,-23.989,3.226
5.688,1.400,-27.000,5.273,2.144,-23.959,3.158
5.800,1.400,-27.000,5.280,1.951,-23.390,3.688
5.913,1.400,-27.000,5.052,2.175,-24.137,3.089
6.025,1.400,-27.000,5.088,2.177,-24.541,2.743
6.138,1.400,-27.000,5.037,2.111,-23.736,3.517
6.250,1.400,-27.000,5.173,2.188,-23.684,3.575
6.363,1.400,-27.000,5.170,1.976,-23.929,3.344
6.475,1.400,-27.000,4.865,2.144,-24.180,3.331
6.588,1.400,-27.000,5.490,1.992,-23.728,3.501
6.700,1.400,-27.000,5.202,2.009,-23.844,3.546
6.700,1.400,-27.000,4.765,1.983,-23.930,3.676
6.700,1.400,-26.824,4.549,2.076,-23.713,3.842
6.700,1.400,-26.647,5.072,2.036,-23.178,3.885
6.700,1.400,-26.471,4.900,2.246,-23.550,3.534
6.700,1.400,-26.294,5.032,1.996,-23.828,3.037
6.700,1.400,-26.118,5.375,1.986,-23.574,2.928
6.700,1.400,-25.941,5.344,2.159,-23.528,2.870
6.700,1.400,-25.765,5.012,2.179,-23.796,2.708
6.700,1.400,-25.588,4.748,2.056,-24.221,2.472
6.700,1.400,-25.412,5.102,2.106,-23.344,2.707
6.700,1.400,-25.235,5.078,2.134,-23.828,2.269
6.700,1.400,-25.059,5.215,2.134,-23.478,2.290
6.700,1.400,-24.882,5.006,2.369,-23.206,2.573
6.700,1.400,-24.706,4.846,2.088,-23.396,2.372
6.700,1.400,-24.529,4.988,2.096,-23.899,1.952
6.700,1.400,-24.353,4.853,2.078,-23.309,2.227
6.700,1.400,-24.176,5.076,2.036,-23.437,1.894
6.700,1.400,-24.000,4.958,2.196,-23.266,2.052
6.700,1.400,-23.824,4.598,2.120,-23.453,2.252
6.700,1.400,-23.647,5.157,1.958,-23.691,1.642
6.700,1.400,-23.471,5.274,1.990,-24.145,1.685
6.700,1.400,-23.294,5.091,2.054,-23.356,1.738
6.700,1.400,-23.118,5.042,2.160,-23.425,1.850
6.700,1.400,-22.941,5.078,2.015,-23.759,1.918
6.700,1.400,-22.765,4.891,2.033,-23.365,2.008
6.700,1.400,-22.588,5.223,2.026,-23.304,1.757
6.700,1.400,-22.412,5.149,2.131,-23.626,2.101
6.700,1.400,-22.235,4.800,1.900,-22.903,2.075
6.700,1.400,-22.059,5.213,2.039,-23.488,2.159
6.700,1.400,-21.882,5.363,2.064,-24.073,2.651
6.700,1.400,-21.706,4.920,2.173,-23.635,2.736
6.700,1.400,-21.529,5.065,1.936,-23.963,2.981
6.700,1.400,-21.353,4.988,2.158,-23.347,2.735
6.700,1.400,-21.176,4.883,2.204,-23.762,3.261
6.700,1.400,-21.000,5.051,2.126,-24.063,3.554
