GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.418,1.923,-23.245,1.009
4.000,1.400,-24.125,4.130,2.002,-24.343,0.653
4.000,1.400,-24.250,4.738,1.865,-24.333,0.877
4.000,1.400,-24.375,3.819,2.217,-23.704,1.072
4.000,1.400,-24.500,4.941,1.854,-25.083,1.197
4.000,1.400,-24.625,4.748,1.959,-23.801,1.245
4.000,1.400,-24.750,4.492,1.944,-24.268,0.877
4.000,1.400,-24.875,3.963,2.163,-25.352,0.901
4.000,1.400,-25.000,3.975,1.924,-24.634,0.640
4.000,1.400,-25.125,3.972,1.712,-23.489,1.665
4.000,1.400,-25.250,4.622,1.722,-24.353,1.138
4.000,1.400,-25.375,4.047,1.765,-23.454,1.956
4.000,1.400,-25.500,4.797,2.095,-25.773,1.092
4.000,1.400,-25.625,4.114,1.893,-25.233,0.640
4.000,1.400,-25.750,4.267,1.644,-25.353,0.537
4.000,1.400,-25.875,3.662,2.085,-24.472,1.598
4.000,1.400,-26.000,3.625,1.582,-23.361,2.672
4.000,1.400,-26.125,4.350,1.924,-24.237,1.990
4.000,1.400,-26.250,3.451,1.960,-24.720,1.720
4.000,1.400,-26.375,4.213,1.846,-25.771,0.780
4.000,1.400,-26.500,5.042,1.977,-26.098,1.257
4.000,1.400,-26.625,3.710,2.150,-25.934,1.060
4.000,1.400,-26.750,4.553,2.228,-25.916,1.299
4.000,1.400,-26.875,4.440,2.014,-25.632,1.454
4.000,1.400,-27.000,4.799,2.267,-26.767,1.202
4.000,1.400,-27.000,4.494,1.901,-25.080,2.045
4.113,1.400,-27.000,3.762,2.355,-26.070,1.378
4.225,1.400,-27.000,4.513,1.973,-26.398,0.880
4.338,1.400,-27.000,4.866,1.851,-26.539,0.833
4.450,1.400,-27.000,4.064,2.177,-25.604,1.644
4.563,1.400,-27.000,4.458,1.697,-25.844,1.198
4.675,1.400,-27.000,4.871,1.867,-26.294,0.869
4.788,1.400,-27.000,4.559,1.911,-25.496,1.605
4.900,1.400,-27.000,4.346,1.963,-27.353,0.865
5.013,1.400,-27.000,3.845,2.011,-26.335,1.476
5.125,1.400,-27.000,4.733,1.919,-26.052,1.149
5.238,1.400,-27.000,5.172,2.209,-26.764,0.845
5.350,1.400,-27.000,5.102,2.162,-26.977,0.801
5.463,1.400,-27.000,5.258,1.789,-25.957,1.132
5.575,1.400,-27.000,5.476,1.874,-26.418,0.757
5.688,1.400,-27.000,5.567,2.085,-26.486,0.865
5.800,1.400,-27.000,5.427,2.157,-26.313,1.088
5.913,1.400,-27.000,5.559,2.190,-27.186,0.885
6.025,1.400,-27.000,5.671,2.025,-26.783,0.751
6.138,1.400,-27.000,5.525,2.000,-23.882,3.233
6.250,1.400,-27.000,5.750,2.117,-26.251,1.151
6.363,1.400,-27.000,5.134,2.246,-26.254,1.668
6.475,1.400,-27.000,5.841,1.773,-25.578,1.601
6.588,1.400,-27.000,5.656,2.030,-26.128,1.423
6.700,1.400,-27.000,6.323,1.735,-26.057,1.069
6.700,1.400,-27.000,6.442,1.677,-24.710,2.321
6.700,1.400,-26.824,5.874,1.870,-24.562,2.453
6.700,1.400,-26.647,6.221,1.868,-24.317,2.425
6.700,1.400,-26.471,5.917,2.008,-24.270,2.414
6.700,1.400,-26.294,5.823,1.592,-24.692,1.836
6.700,1.400,-26.118,5.825,1.703,-24.622,1.758
6.700,1.400,-25.941,6.373,1.596,-24.190,1.792
6.700,1.400,-25.765,6.708,2.048,-23.467,2.387
6.700,1.400,-25.588,6.538,1.888,-25.291,0.594
6.700,1.400,-25.412,5.890,1.714,-23.835,1.801
6.700,1.400,-25.235,6.959,1.967,-24.457,0.997
6.700,1.400,-25.059,6.415,1.530,-22.802,2.279
6.700,1.400,-24.882,6.396,1.922,-24.104,0.985
6.700,1.400,-24.706,6.344,1.908,-23.815,1.086
6.700,1.400,-24.529,6.325,1.521,-22.664,1.907
6.700,1.400,-24.353,5.931,1.636,-22.975,1.596
6.700,1.400,-24.176,6.594,2.032,-22.738,1.575
6.700,1.400,-24.000,5.376,2.052,-23.528,1.549
6.700,1.400,-23.824,6.990,1.828,-23.269,0.758
6.700,1.400,-23.647,4.970,1.989,-23.601,1.828
6.700,1.400,-23.471,5.805,1.851,-22.787,1.214
6.700,1.400,-23.294,6.089,1.939,-22.209,1.356
6.700,1.400,-23.118,6.435,1.980,-23.635,0.821
6.700,1.400,-22.941,4.992,2.169,-23.896,2.102
6.700,1.400,-22.765,5.974,1.597,-23.263,0.902
6.700,1.400,-22.588,5.584,1.564,-22.177,1.201
6.700,1.400,-22.412,6.165,1.876,-23.368,1.195
6.700,1.400,-22.235,6.082,1.771,-22.189,0.723
6.700,1.400,-22.059,5.957,1.772,-23.179,1.395
6.700,1.400,-21.882,6.472,2.286,-22.744,1.256
6.700,1.400,-21.706,6.590,1.639,-22.746,1.073
6.700,1.400,-21.529,6.459,1.465,-22.880,1.374
6.700,1.400,-21.353,6.531,2.007,-22.005,0.907
6.700,1.400,-21.176,6.418,1.707,-22.632,1.514
6.700,1.400,-21.000,6.667,1.627,-22.444,1.462
