GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.892,2.023,-24.414,0.756
4.000,1.400,-24.125,4.022,1.907,-24.941,0.961
4.000,1.400,-24.250,3.921,1.828,-24.662,0.599
4.000,1.400,-24.375,3.800,2.008,-24.680,0.709
4.000,1.400,-24.500,4.928,1.471,-25.069,1.091
4.000,1.400,-24.625,3.849,1.967,-23.994,0.862
4.000,1.400,-24.750,3.855,1.797,-24.388,0.556
4.000,1.400,-24.875,4.431,2.005,-24.095,1.077
4.000,1.400,-25.000,3.998,1.682,-25.283,0.399
4.000,1.400,-25.125,3.371,1.653,-24.935,0.704
4.000,1.400,-25.250,4.095,2.479,-24.862,1.151
4.000,1.400,-25.375,4.078,1.838,-25.127,0.509
4.000,1.400,-25.500,4.151,2.073,-25.457,0.691
4.000,1.400,-25.625,4.329,2.265,-25.113,1.057
4.000,1.400,-25.750,3.876,1.975,-25.150,0.840
4.000,1.400,-25.875,3.723,1.998,-25.760,0.669
4.000,1.400,-26.000,3.603,1.897,-25.683,0.710
4.000,1.400,-26.125,4.068,1.772,-25.528,0.706
4.000,1.400,-26.250,3.872,1.869,-25.822,0.648
4.000,1.400,-26.375,3.904,1.839,-25.711,0.802
4.000,1.400,-26.500,4.055,1.892,-25.963,0.730
4.000,1.400,-26.625,3.716,2.045,-26.499,0.716
4.000,1.400,-26.750,4.694,1.915,-26.780,0.864
4.000,1.400,-26.875,4.470,2.038,-26.082,1.121
4.000,1.400,-27.000,4.440,2.063,-27.108,0.803
4.000,1.400,-27.000,4.128,2.114,-26.567,0.845
4.113,1.400,-27.000,4.006,2.096,-27.206,0.734
4.225,1.400,-27.000,4.492,1.837,-26.957,0.514
4.338,1.400,-27.000,4.129,2.321,-26.996,0.945
4.450,1.400,-27.000,4.095,2.031,-26.490,0.885
4.563,1.400,-27.000,4.933,2.212,-26.683,0.947
4.675,1.400,-27.000,4.784,2.278,-27.195,0.906
4.788,1.400,-27.000,4.590,2.304,-27.003,0.926
4.900,1.400,-27.000,3.996,1.967,-27.478,1.170
5.013,1.400,-27.000,4.053,2.545,-27.751,1.672
5.125,1.400,-27.000,4.729,2.027,-27.014,0.742
5.238,1.400,-27.000,5.112,2.011,-27.011,0.624
5.350,1.400,-27.000,4.798,1.876,-26.844,0.745
5.463,1.400,-27.000,5.518,2.449,-27.530,1.177
5.575,1.400,-27.000,5.525,2.152,-27.157,0.770
5.688,1.400,-27.000,5.648,2.039,-27.635,0.902
5.800,1.400,-27.000,5.690,1.679,-27.208,0.365
5.913,1.400,-27.000,4.951,1.664,-26.793,1.019
6.025,1.400,-27.000,6.168,2.002,-27.718,0.947
6.138,1.400,-27.000,5.316,1.954,-25.397,1.885
6.250,1.400,-27.000,5.421,2.150,-25.550,1.831
6.363,1.400,-27.000,5.248,1.536,-26.520,1.221
6.475,1.400,-27.000,5.742,1.757,-26.253,1.106
6.588,1.400,-27.000,5.407,1.942,-25.310,2.132
6.700,1.400,-27.000,5.994,1.791,-26.093,1.214
6.700,1.400,-27.000,6.131,2.055,-27.113,0.875
6.700,1.400,-26.824,6.278,1.770,-25.358,1.570
6.700,1.400,-26.647,6.102,1.841,-26.336,0.806
6.700,1.400,-26.471,6.894,1.820,-24.305,2.215
6.700,1.400,-26.294,6.329,1.990,-27.288,1.214
6.700,1.400,-26.118,6.013,1.830,-24.918,1.448
6.700,1.400,-25.941,5.877,1.938,-24.733,1.558
6.700,1.400,-25.765,6.662,1.892,-24.731,1.145
6.700,1.400,-25.588,6.277,1.760,-23.808,1.865
6.700,1.400,-25.412,6.198,2.014,-23.253,2.300
6.700,1.400,-25.235,6.552,1.764,-23.873,1.417
6.700,1.400,-25.059,6.841,1.849,-23.695,1.443
6.700,1.400,-24.882,6.566,1.538,-24.372,0.545
6.700,1.400,-24.706,6.085,1.797,-23.985,1.027
6.700,1.400,-24.529,6.010,1.919,-23.318,1.487
6.700,1.400,-24.353,6.720,2.076,-23.630,0.990
6.700,1.400,-24.176,6.301,1.650,-22.582,1.662
6.700,1.400,-24.000,5.433,2.374,-23.664,1.633
6.700,1.400,-23.824,6.424,1.465,-22.300,1.550
6.700,1.400,-23.647,5.408,2.158,-23.389,1.520
6.700,1.400,-23.471,5.897,1.918,-21.677,2.032
6.700,1.400,-23.294,6.173,1.916,-22.849,0.861
6.700,1.400,-23.118,5.990,1.997,-23.678,1.084
6.700,1.400,-22.941,5.850,1.895,-21.295,1.918
6.700,1.400,-22.765,5.975,1.699,-22.882,0.793
6.700,1.400,-22.588,5.960,1.985,-22.703,0.950
6.700,1.400,-22.412,6.405,2.040,-22.350,0.707
6.700,1.400,-22.235,6.871,1.823,-22.312,0.463
6.700,1.400,-22.059,6.071,1.903,-23.455,1.612
6.700,1.400,-21.882,6.090,1.894,-22.619,1.076
6.700,1.400,-21.706,6.937,2.001,-22.035,0.726
6.700,1.400,-21.529,6.903,1.623,-22.125,0.667
6.700,1.400,-21.353,6.183,2.138,-21.898,1.053
6.700,1.400,-21.176,6.608,1.722,-22.294,1.167
6.700,1.400,-21.000,6.476,1.735,-21.239,0.469
