GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.299,1.763,-24.424,0.633
4.000,1.400,-24.125,4.390,1.697,-24.867,0.889
4.000,1.400,-24.250,4.082,1.749,-25.046,0.873
4.000,1.400,-24.375,4.246,1.796,-24.646,0.539
4.000,1.400,-24.500,4.014,1.750,-24.936,0.559
4.000,1.400,-24.625,4.231,1.805,-24.122,0.685
4.000,1.400,-24.750,4.124,1.741,-24.530,0.424
4.000,1.400,-24.875,3.965,1.830,-24.427,0.622
4.000,1.400,-25.000,3.734,1.837,-24.920,0.518
4.000,1.400,-25.125,4.272,1.992,-24.836,0.712
4.000,1.400,-25.250,3.920,1.829,-24.947,0.531
4.000,1.400,-25.375,4.196,1.814,-24.462,1.021
4.000,1.400,-25.500,3.875,1.781,-24.451,1.123
4.000,1.400,-25.625,3.838,1.857,-24.431,1.288
4.000,1.400,-25.750,3.771,1.662,-24.410,1.384
4.000,1.400,-25.875,3.369,1.778,-24.400,1.648
4.000,1.400,-26.000,4.191,1.679,-24.369,1.666
4.000,1.400,-26.125,3.646,1.692,-24.596,1.597
4.000,1.400,-26.250,4.093,1.738,-24.396,1.887
4.000,1.400,-26.375,3.778,1.662,-24.420,1.984
4.000,1.400,-26.500,3.685,1.625,-25.254,1.305
4.000,1.400,-26.625,4.167,1.657,-24.479,2.167
4.000,1.400,-26.750,4.609,1.607,-24.610,2.235
4.000,1.400,-26.875,4.907,1.625,-24.520,2.533
4.000,1.400,-27.000,4.522,1.556,-24.833,2.234
4.000,1.400,-27.000,4.617,1.611,-24.796,2.299
4.113,1.400,-27.000,5.150,1.583,-24.226,2.968
4.225,1.400,-27.000,4.764,1.529,-25.251,1.835
4.338,1.400,-27.000,4.419,1.698,-24.721,2.299
4.450,1.400,-27.000,4.664,1.760,-24.642,2.395
4.563,1.400,-27.000,4.978,1.431,-24.866,2.174
4.675,1.400,-27.000,4.595,1.571,-25.003,2.006
4.788,1.400,-27.000,5.869,1.598,-25.188,2.119
4.900,1.400,-27.000,4.769,1.579,-25.458,1.558
5.013,1.400,-27.000,4.614,1.589,-25.333,1.724
5.125,1.400,-27.000,4.863,1.692,-25.066,1.974
5.238,1.400,-27.000,4.972,1.537,-25.554,1.477
5.350,1.400,-27.000,4.315,1.624,-25.244,2.050
5.463,1.400,-27.000,4.418,1.656,-25.211,2.087
5.575,1.400,-27.000,4.427,1.695,-25.087,2.250
5.688,1.400,-27.000,4.178,1.656,-25.140,2.409
5.800,1.400,-27.000,4.485,1.787,-25.010,2.416
5.913,1.400,-27.000,4.357,1.837,-24.462,3.009
6.025,1.400,-27.000,4.158,1.869,-24.142,3.446
6.138,1.400,-27.000,5.970,1.669,-26.184,0.876
6.250,1.400,-27.000,6.382,1.951,-26.293,0.906
6.363,1.400,-27.000,6.244,1.613,-26.581,0.485
6.475,1.400,-27.000,6.682,1.893,-26.167,0.990
6.588,1.400,-27.000,6.244,1.667,-25.979,1.110
6.700,1.400,-27.000,6.204,1.680,-26.358,0.858
6.700,1.400,-27.000,6.167,1.764,-26.360,0.909
6.700,1.400,-26.824,5.515,1.646,-24.025,3.049
6.700,1.400,-26.647,5.599,1.699,-24.264,2.642
6.700,1.400,-26.471,5.711,1.454,-24.161,2.513
6.700,1.400,-26.294,5.664,1.547,-23.594,2.896
6.700,1.400,-26.118,5.731,1.385,-23.560,2.735
6.700,1.400,-25.941,5.719,1.604,-22.617,3.472
6.700,1.400,-25.765,5.811,1.627,-22.726,3.174
6.700,1.400,-25.588,5.640,1.318,-23.274,2.546
6.700,1.400,-25.412,5.772,1.530,-22.394,3.160
6.700,1.400,-25.235,5.713,1.548,-22.723,2.703
6.700,1.400,-25.059,5.384,1.543,-22.584,2.807
6.700,1.400,-24.882,6.780,1.629,-24.031,0.885
6.700,1.400,-24.706,6.157,1.596,-23.399,1.429
6.700,1.400,-24.529,6.180,1.473,-23.791,0.906
6.700,1.400,-24.353,6.498,1.762,-23.400,1.040
6.700,1.400,-24.176,6.075,1.199,-21.945,2.326
6.700,1.400,-24.000,5.852,1.518,-22.510,1.718
6.700,1.400,-23.824,6.599,1.183,-21.631,2.206
6.700,1.400,-23.647,5.850,1.433,-22.679,1.289
6.700,1.400,-23.471,5.485,1.529,-22.333,1.670
6.700,1.400,-23.294,6.013,1.381,-22.021,1.446
6.700,1.400,-23.118,5.985,1.655,-22.829,0.812
6.700,1.400,-22.941,4.355,1.752,-22.546,2.404
6.700,1.400,-22.765,5.901,1.730,-22.922,0.879
6.700,1.400,-22.588,5.980,1.383,-21.924,0.980
6.700,1.400,-22.412,5.924,1.528,-21.539,1.175
6.700,1.400,-22.235,5.811,1.419,-21.785,0.997
6.700,1.400,-22.059,6.042,1.303,-21.718,0.747
6.700,1.400,-21.882,6.109,1.331,-22.387,0.780
6.700,1.400,-21.706,5.458,1.428,-22.521,1.486
6.700,1.400,-21.529,5.628,1.394,-22.703,1.589
6.700,1.400,-21.353,5.476,1.365,-22.815,1.907
6.700,1.400,-21.176,5.609,1.561,-22.981,2.114
6.700,1.400,-21.000,5.060,1.461,-22.953,2.551
