GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.035,1.736,-23.933,0.345
4.000,1.400,-24.125,4.156,1.992,-24.043,0.618
4.000,1.400,-24.250,4.096,1.742,-24.049,0.409
4.000,1.400,-24.375,4.074,2.019,-24.129,0.670
4.000,1.400,-24.500,3.918,1.870,-24.132,0.603
4.000,1.400,-24.625,4.225,1.909,-24.199,0.700
4.000,1.400,-24.750,4.016,1.941,-24.302,0.703
4.000,1.400,-24.875,4.225,1.886,-24.331,0.763
4.000,1.400,-25.000,4.119,1.880,-24.550,0.669
4.000,1.400,-25.125,4.133,1.965,-24.205,1.088
4.000,1.400,-25.250,4.125,1.849,-24.472,0.907
4.000,1.400,-25.375,4.123,1.981,-24.622,0.958
4.000,1.400,-25.500,4.387,1.885,-24.933,0.840
4.000,1.400,-25.625,3.944,1.859,-24.798,0.948
4.000,1.400,-25.750,4.021,1.703,-25.412,0.455
4.000,1.400,-25.875,4.359,1.877,-25.455,0.730
4.000,1.400,-26.000,4.142,2.049,-25.347,0.931
4.000,1.400,-26.125,4.051,2.091,-25.355,1.036
4.000,1.400,-26.250,4.030,2.056,-25.614,0.914
4.000,1.400,-26.375,4.064,1.927,-25.991,0.655
4.000,1.400,-26.500,4.215,1.759,-26.080,0.593
4.000,1.400,-26.625,4.435,1.956,-26.372,0.750
4.000,1.400,-26.750,4.026,2.034,-26.565,0.661
4.000,1.400,-26.875,4.258,1.890,-26.523,0.656
4.000,1.400,-27.000,4.002,2.044,-27.253,0.692
4.000,1.400,-27.000,4.206,2.067,-26.685,0.766
4.113,1.400,-27.000,4.457,1.846,-26.707,0.634
4.225,1.400,-27.000,4.355,1.916,-26.899,0.542
4.338,1.400,-27.000,4.234,1.979,-26.712,0.655
4.450,1.400,-27.000,4.647,1.936,-26.758,0.620
4.563,1.400,-27.000,4.683,2.137,-26.858,0.760
4.675,1.400,-27.000,4.748,1.998,-26.804,0.634
4.788,1.400,-27.000,4.845,1.895,-26.807,0.535
4.900,1.400,-27.000,4.825,2.110,-26.790,0.745
5.013,1.400,-27.000,4.695,1.956,-27.072,0.645
5.125,1.400,-27.000,4.593,2.157,-26.619,1.001
5.238,1.400,-27.000,4.973,1.981,-26.583,0.762
5.350,1.400,-27.000,5.085,1.994,-26.986,0.650
5.463,1.400,-27.000,4.891,1.954,-26.627,0.879
5.575,1.400,-27.000,5.026,2.056,-27.038,0.856
5.688,1.400,-27.000,5.262,2.038,-26.614,0.859
5.800,1.400,-27.000,5.280,2.055,-26.283,1.102
5.913,1.400,-27.000,5.105,1.989,-26.246,1.252
6.025,1.400,-27.000,5.533,1.963,-25.996,1.252
6.138,1.400,-27.000,5.434,2.229,-26.408,1.238
6.250,1.400,-27.000,5.432,2.041,-26.369,1.216
6.363,1.400,-27.000,5.314,1.991,-26.127,1.487
6.475,1.400,-27.000,5.679,2.018,-25.874,1.511
6.588,1.400,-27.000,5.751,1.913,-25.613,1.699
6.700,1.400,-27.000,5.799,1.988,-25.981,1.482
6.700,1.400,-27.000,6.024,2.019,-25.652,1.630
6.700,1.400,-26.824,6.225,1.879,-25.529,1.460
6.700,1.400,-26.647,6.251,1.918,-25.367,1.452
6.700,1.400,-26.471,6.462,1.784,-24.577,1.947
6.700,1.400,-26.294,6.468,1.823,-24.986,1.394
6.700,1.400,-26.118,6.412,1.827,-24.235,1.952
6.700,1.400,-25.941,6.308,1.907,-24.652,1.440
6.700,1.400,-25.765,6.411,1.816,-24.652,1.222
6.700,1.400,-25.588,6.431,1.950,-23.983,1.718
6.700,1.400,-25.412,6.414,1.727,-23.950,1.525
6.700,1.400,-25.235,6.395,1.888,-24.393,1.020
6.700,1.400,-25.059,6.419,1.782,-24.011,1.150
6.700,1.400,-24.882,6.382,1.833,-23.788,1.219
6.700,1.400,-24.706,6.222,1.814,-23.369,1.479
6.700,1.400,-24.529,6.417,1.932,-23.636,1.078
6.700,1.400,-24.353,6.139,1.955,-23.500,1.162
6.700,1.400,-24.176,6.695,1.839,-22.648,1.591
6.700,1.400,-24.000,6.104,1.663,-23.152,1.069
6.700,1.400,-23.824,6.783,1.527,-22.561,1.271
6.700,1.400,-23.647,5.853,1.930,-22.188,1.769
6.700,1.400,-23.471,5.955,1.718,-22.648,1.155
6.700,1.400,-23.294,6.692,1.639,-22.546,0.785
6.700,1.400,-23.118,6.409,1.662,-23.706,0.707
6.700,1.400,-22.941,5.451,1.868,-23.546,1.465
6.700,1.400,-22.765,6.241,1.801,-23.408,0.885
6.700,1.400,-22.588,6.479,1.683,-22.513,0.367
6.700,1.400,-22.412,6.394,1.615,-22.628,0.433
6.700,1.400,-22.235,6.362,1.613,-22.520,0.490
6.700,1.400,-22.059,6.614,1.566,-22.583,0.557
6.700,1.400,-21.882,6.502,1.557,-22.074,0.317
6.700,1.400,-21.706,6.241,1.685,-22.432,0.905
6.700,1.400,-21.529,6.214,1.694,-22.356,1.003
6.700,1.400,-21.353,6.445,1.623,-22.032,0.759
6.700,1.400,-21.176,6.478,1.715,-22.001,0.910
6.700,1.400,-21.000,6.422,1.753,-22.023,1.117
