GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.029,1.668,-24.256,0.372
4.000,1.400,-24.125,3.995,1.640,-24.348,0.328
4.000,1.400,-24.250,4.315,1.636,-24.519,0.476
4.000,1.400,-24.375,3.964,1.587,-24.154,0.292
4.000,1.400,-24.500,3.763,1.455,-24.207,0.381
4.000,1.400,-24.625,3.832,1.618,-24.070,0.620
4.000,1.400,-24.750,3.797,1.664,-24.255,0.597
4.000,1.400,-24.875,4.081,1.657,-24.306,0.630
4.000,1.400,-25.000,3.748,1.551,-24.007,1.035
4.000,1.400,-25.125,3.701,1.611,-24.446,0.771
4.000,1.400,-25.250,3.796,1.646,-24.772,0.575
4.000,1.400,-25.375,3.913,1.715,-24.340,1.085
4.000,1.400,-25.500,3.897,1.441,-24.307,1.198
4.000,1.400,-25.625,4.144,1.550,-24.229,1.411
4.000,1.400,-25.750,4.069,1.619,-24.441,1.329
4.000,1.400,-25.875,3.841,1.621,-24.239,1.659
4.000,1.400,-26.000,4.502,1.682,-24.588,1.524
4.000,1.400,-26.125,4.449,1.597,-24.706,1.501
4.000,1.400,-26.250,4.245,1.658,-24.507,1.779
4.000,1.400,-26.375,4.134,1.725,-25.136,1.288
4.000,1.400,-26.500,4.359,1.603,-25.089,1.470
4.000,1.400,-26.625,4.264,1.606,-25.524,1.150
4.000,1.400,-26.750,4.529,1.760,-25.079,1.789
4.000,1.400,-26.875,4.627,1.769,-25.055,1.960
4.000,1.400,-27.000,4.300,1.648,-25.562,1.489
4.000,1.400,-27.000,4.209,1.570,-25.923,1.110
4.113,1.400,-27.000,4.594,1.655,-25.388,1.701
4.225,1.400,-27.000,4.981,1.675,-25.334,1.851
4.338,1.400,-27.000,4.587,1.657,-25.807,1.246
4.450,1.400,-27.000,5.019,1.635,-25.695,1.443
4.563,1.400,-27.000,4.832,1.710,-25.813,1.256
4.675,1.400,-27.000,4.948,1.636,-25.432,1.609
4.788,1.400,-27.000,4.605,1.772,-25.712,1.353
4.900,1.400,-27.000,4.530,1.758,-25.289,1.787
5.013,1.400,-27.000,4.300,1.721,-25.772,1.456
5.125,1.400,-27.000,4.280,1.633,-25.600,1.651
5.238,1.400,-27.000,4.721,1.601,-25.867,1.261
5.350,1.400,-27.000,4.456,1.798,-25.743,1.593
5.463,1.400,-27.000,4.651,1.740,-25.639,1.621
5.575,1.400,-27.000,4.597,1.555,-25.665,1.662
5.688,1.400,-27.000,4.775,1.813,-24.637,2.566
5.800,1.400,-27.000,4.780,1.803,-25.835,1.600
5.913,1.400,-27.000,4.392,1.799,-25.127,2.445
6.025,1.400,-27.000,4.628,1.764,-24.645,2.762
6.138,1.400,-27.000,6.223,1.951,-25.262,1.825
6.250,1.400,-27.000,6.192,1.842,-25.507,1.558
6.363,1.400,-27.000,6.068,1.812,-25.521,1.564
6.475,1.400,-27.000,6.106,1.623,-25.859,1.220
6.588,1.400,-27.000,6.418,1.808,-25.168,1.885
6.700,1.400,-27.000,6.729,1.622,-24.796,2.215
6.700,1.400,-27.000,6.532,1.782,-25.034,2.010
6.700,1.400,-26.824,5.772,1.555,-24.797,2.234
6.700,1.400,-26.647,5.730,1.621,-23.760,3.054
6.700,1.400,-26.471,5.950,1.599,-24.199,2.400
6.700,1.400,-26.294,5.638,1.532,-24.018,2.515
6.700,1.400,-26.118,5.685,1.514,-24.224,2.152
6.700,1.400,-25.941,5.906,1.487,-23.768,2.315
6.700,1.400,-25.765,5.941,1.568,-23.978,1.949
6.700,1.400,-25.588,5.888,1.387,-23.568,2.177
6.700,1.400,-25.412,6.063,1.532,-23.442,2.075
6.700,1.400,-25.235,6.012,1.551,-23.281,2.077
6.700,1.400,-25.059,5.433,1.532,-22.760,2.628
6.700,1.400,-24.882,7.255,1.515,-24.623,0.623
6.700,1.400,-24.706,6.584,1.644,-24.014,0.742
6.700,1.400,-24.529,6.499,1.648,-23.945,0.666
6.700,1.400,-24.353,7.245,1.462,-23.375,1.121
6.700,1.400,-24.176,6.234,1.380,-21.896,2.327
6.700,1.400,-24.000,5.551,1.475,-23.011,1.518
6.700,1.400,-23.824,6.351,1.303,-22.002,1.857
6.700,1.400,-23.647,5.972,1.382,-22.719,1.180
6.700,1.400,-23.471,5.587,1.624,-21.998,1.860
6.700,1.400,-23.294,6.769,1.285,-22.287,1.016
6.700,1.400,-23.118,5.893,1.553,-23.101,0.822
6.700,1.400,-22.941,4.521,1.637,-23.771,2.344
6.700,1.400,-22.765,5.610,1.508,-23.153,1.162
6.700,1.400,-22.588,6.084,1.250,-22.086,0.809
6.700,1.400,-22.412,5.950,1.382,-21.945,0.883
6.700,1.400,-22.235,6.151,1.386,-22.291,0.552
6.700,1.400,-22.059,5.956,1.308,-21.780,0.800
6.700,1.400,-21.882,6.086,1.237,-22.104,0.672
6.700,1.400,-21.706,6.024,1.407,-22.572,1.098
6.700,1.400,-21.529,5.851,1.184,-22.263,1.143
6.700,1.400,-21.353,6.068,1.267,-22.359,1.196
6.700,1.400,-21.176,6.117,1.244,-22.628,1.572
6.700,1.400,-21.000,5.466,1.311,-22.908,2.274
