GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.882,1.714,-24.002,0.335
4.000,1.400,-24.125,4.448,1.802,-24.137,0.603
4.000,1.400,-24.250,4.419,1.933,-24.483,0.717
4.000,1.400,-24.375,4.352,1.738,-24.044,0.590
4.000,1.400,-24.500,4.637,1.793,-24.016,0.891
4.000,1.400,-24.625,4.216,1.802,-24.188,0.632
4.000,1.400,-24.750,4.415,1.707,-24.152,0.790
4.000,1.400,-24.875,3.998,1.701,-24.425,0.541
4.000,1.400,-25.000,4.802,1.704,-24.513,0.987
4.000,1.400,-25.125,4.325,1.780,-24.111,1.131
4.000,1.400,-25.250,4.651,1.809,-24.461,1.101
4.000,1.400,-25.375,4.418,1.825,-24.461,1.091
4.000,1.400,-25.500,4.645,1.768,-24.655,1.125
4.000,1.400,-25.625,4.601,1.698,-24.178,1.595
4.000,1.400,-25.750,4.372,1.690,-25.155,0.759
4.000,1.400,-25.875,4.643,1.786,-25.117,1.067
4.000,1.400,-26.000,4.108,1.856,-25.245,0.888
4.000,1.400,-26.125,4.549,1.937,-25.318,1.114
4.000,1.400,-26.250,4.338,1.799,-25.542,0.880
4.000,1.400,-26.375,4.327,1.797,-25.244,1.242
4.000,1.400,-26.500,4.004,2.009,-25.303,1.343
4.000,1.400,-26.625,4.499,1.971,-26.277,0.835
4.000,1.400,-26.750,4.305,1.783,-26.131,0.789
4.000,1.400,-26.875,4.425,1.839,-26.244,0.879
4.000,1.400,-27.000,4.444,1.833,-25.816,1.336
4.000,1.400,-27.000,4.250,1.867,-26.529,0.709
4.113,1.400,-27.000,4.597,1.836,-26.550,0.792
4.225,1.400,-27.000,4.657,1.849,-26.702,0.690
4.338,1.400,-27.000,4.619,1.894,-26.593,0.699
4.450,1.400,-27.000,4.892,1.799,-26.300,0.919
4.563,1.400,-27.000,5.005,1.940,-25.962,1.251
4.675,1.400,-27.000,4.409,1.859,-26.493,0.734
4.788,1.400,-27.000,5.199,1.827,-26.207,0.990
4.900,1.400,-27.000,5.068,1.800,-26.202,0.908
5.013,1.400,-27.000,4.919,1.897,-25.989,1.130
5.125,1.400,-27.000,5.164,1.822,-25.720,1.349
5.238,1.400,-27.000,5.222,1.815,-26.489,0.659
5.350,1.400,-27.000,4.925,1.869,-26.269,0.967
5.463,1.400,-27.000,5.002,1.835,-26.584,0.758
5.575,1.400,-27.000,5.158,1.809,-26.011,1.149
5.688,1.400,-27.000,5.577,1.906,-25.217,1.856
5.800,1.400,-27.000,5.566,1.783,-25.953,1.139
5.913,1.400,-27.000,5.285,1.806,-25.807,1.408
6.025,1.400,-27.000,5.233,1.905,-25.426,1.833
6.138,1.400,-27.000,5.492,1.920,-25.857,1.412
6.250,1.400,-27.000,5.537,1.934,-25.286,1.932
6.363,1.400,-27.000,5.101,1.958,-25.820,1.815
6.475,1.400,-27.000,5.663,2.014,-25.864,1.526
6.588,1.400,-27.000,6.202,1.809,-25.287,1.803
6.700,1.400,-27.000,6.310,1.870,-25.471,1.646
6.700,1.400,-27.000,6.019,1.849,-25.183,1.992
6.700,1.400,-26.824,6.511,1.673,-24.500,2.348
6.700,1.400,-26.647,6.622,1.669,-24.811,1.857
6.700,1.400,-26.471,6.879,1.515,-24.411,2.071
6.700,1.400,-26.294,6.717,1.762,-24.853,1.486
6.700,1.400,-26.118,6.628,1.633,-24.447,1.688
6.700,1.400,-25.941,6.905,1.648,-24.538,1.439
6.700,1.400,-25.765,6.724,1.671,-24.302,1.488
6.700,1.400,-25.588,6.256,1.640,-23.811,1.847
6.700,1.400,-25.412,6.979,1.690,-24.169,1.307
6.700,1.400,-25.235,6.436,1.699,-24.205,1.105
6.700,1.400,-25.059,6.735,1.622,-23.982,1.100
6.700,1.400,-24.882,6.468,1.871,-23.817,1.188
6.700,1.400,-24.706,6.735,1.777,-23.605,1.165
6.700,1.400,-24.529,6.344,1.761,-23.469,1.176
6.700,1.400,-24.353,6.252,1.704,-23.795,0.777
6.700,1.400,-24.176,7.681,1.506,-22.919,1.598
6.700,1.400,-24.000,5.561,1.828,-23.384,1.364
6.700,1.400,-23.824,6.619,1.596,-22.983,0.867
6.700,1.400,-23.647,5.610,1.658,-23.194,1.208
6.700,1.400,-23.471,5.590,1.823,-23.193,1.220
6.700,1.400,-23.294,6.915,1.405,-23.041,0.332
6.700,1.400,-23.118,6.781,1.630,-23.226,0.266
6.700,1.400,-22.941,5.556,1.693,-23.984,1.576
6.700,1.400,-22.765,6.613,1.755,-23.663,0.970
6.700,1.400,-22.588,5.970,1.571,-22.315,0.798
6.700,1.400,-22.412,6.503,1.628,-22.835,0.519
6.700,1.400,-22.235,6.546,1.572,-23.354,1.142
6.700,1.400,-22.059,7.175,1.577,-22.807,0.904
6.700,1.400,-21.882,6.835,1.546,-22.094,0.290
6.700,1.400,-21.706,6.723,1.479,-22.430,0.729
6.700,1.400,-21.529,6.698,1.615,-22.339,0.838
6.700,1.400,-21.353,6.705,1.457,-22.095,0.745
6.700,1.400,-21.176,6.877,1.566,-22.467,1.313
6.700,1.400,-21.000,6.722,1.505,-22.143,1.148
