1.625,-1.588,-26.922,1
3.625,0.412,-21.922,1
3.125,-0.088,-21.922,1
2.625,1.912,-19.922,1
-4.875,0.912,-23.922,1
5.125,2.412,-19.422,1
4.625,2.412,-19.422,1
3.625,3.412,-18.922,1
3.125,3.412,-18.922,1
13.125,1.412,-22.422,1
5.125,2.412,-18.922,1
4.625,2.412,-18.922,1
0.625,2.912,-27.922,1
3.625,0.412,-22.422,1
2.625,0.912,-25.422,1
5.125,2.412,-21.922,1
5.125,2.412,-22.422,1
4.625,2.912,-22.422,1
4.125,2.912,-22.422,1
2.125,3.912,-22.922,1
1.625,3.912,-23.422,1
1.125,0.912,-11.422,1
1.125,0.912,-11.922,1
2.625,1.412,-16.922,1
6.625,2.412,-20.922,1
5.125,2.912,-21.922,1
5.125,3.412,-21.922,1
4.625,3.412,-21.922,1
3.125,-2.088,-27.922,1
-0.375,0.912,-34.922,1
0.125,0.912,-34.922,1
7.125,1.912,-20.422,1
5.125,1.912,-20.422,1
5.125,1.912,-20.922,1
5.125,1.912,-21.922,1
5.125,1.912,-22.422,1
4.625,1.912,-23.922,1
4.625,2.412,-24.422,1
4.125,2.412,-24.422,1
4.125,2.412,-24.922,1
3.625,2.412,-27.422,1
3.125,2.912,-28.922,1
3.125,2.912,-30.422,1
3.125,2.912,-30.922,1
5.625,4.912,-31.922,1
5.125,4.412,-32.422,1
5.125,4.412,-33.922,1
10.125,0.912,-23.422,1
4.125,1.912,-19.422,1
4.125,1.912,-19.922,1
4.125,1.912,-20.922,1
4.125,2.412,-21.922,1
4.125,2.412,-22.422,1
1.125,3.412,-30.922,1
7.125,4.912,-25.422,1
7.125,4.412,-25.922,1
5.125,1.412,-21.422,1
4.625,1.412,-21.422,1
4.625,1.912,-21.922,1
4.625,2.412,-21.922,1
2.125,-1.088,-21.422,1
1.625,-1.588,-25.922,1
9.625,4.412,-30.922,1
1.625,0.912,-12.922,1
1.625,0.912,-12.422,1
7.625,0.412,-24.422,1
4.125,1.912,-29.922,1
4.125,2.412,-28.422,1
4.125,2.412,-27.922,1
2.625,3.912,-16.422,1
9.625,3.912,-23.922,1
4.625,1.912,-19.422,1
3.125,4.412,-18.422,1
6.625,3.912,-30.922,1
6.625,3.912,-31.422,1
3.625,2.912,-20.422,1
4.125,2.912,-20.422,1
4.125,3.412,-20.422,1
4.125,3.912,-19.922,1
4.625,0.912,-26.422,1
5.625,3.412,-24.422,1
5.625,4.412,-23.922,1
2.125,3.412,-24.422,1
2.125,3.412,-24.922,1
1.625,3.412,-24.922,1
1.125,3.412,-24.922,1
1.125,3.412,-25.422,1
-0.375,3.412,-26.422,1
-0.875,3.412,-26.422,1
9.125,3.912,-26.422,1
9.125,4.412,-29.922,1
3.625,-0.588,-27.922,1
3.125,-1.588,-27.922,1
3.625,-0.088,-20.922,1
3.625,-1.088,-27.922,1
-1.375,1.412,-22.422,1
10.625,4.412,-22.922,1
10.625,4.412,-23.422,1
9.125,0.912,-23.422,1
7.625,6.412,-23.922,1
-0.375,3.912,-23.422,1
-0.375,3.912,-23.922,1
2.625,1.412,-22.922,1
2.125,1.412,-25.422,1
0.625,3.912,-20.922,1
-2.875,2.912,-25.422,1
3.125,2.412,-26.922,1
4.625,3.412,-24.922,1
5.125,3.912,-24.422,1
3.125,2.412,-31.922,1
7.625,0.912,-25.922,1
7.625,0.912,-26.422,1
7.625,1.912,-26.922,1
7.625,1.912,-27.422,1
3.125,-0.088,-21.422,1
-5.875,5.912,-23.422,1
5.125,1.912,-19.422,1
4.125,2.912,-19.922,1
10.625,1.412,-13.422,1
10.625,1.412,-12.922,1
9.625,4.912,-26.922,1
9.625,4.412,-27.422,1
8.125,4.412,-25.922,1
8.125,4.412,-26.422,1
6.625,1.912,-20.422,1
6.625,0.412,-23.422,1
6.625,-0.088,-24.422,1
9.625,1.912,-27.922,1
-0.375,1.912,-36.422,1
-0.875,1.912,-36.922,1
4.625,2.912,-21.922,1
8.125,5.412,-24.422,1
2.625,-0.088,-20.922,1
2.125,-2.088,-34.422,1
1.625,-2.088,-34.922,1
1.625,-2.088,-35.422,1
1.625,-2.088,-35.922,1
6.125,-0.088,-24.922,1
3.125,2.912,-20.922,1
7.625,4.412,-25.922,1
7.625,3.912,-26.922,1
8.125,3.912,-26.922,1
8.125,3.912,-28.922,1
5.625,1.912,-22.922,1
5.625,1.412,-22.922,1
5.625,1.412,-23.422,1
5.125,1.412,-23.422,1
4.625,1.412,-23.422,1
4.625,1.412,-23.922,1
2.625,0.912,-24.922,1
2.125,0.912,-24.922,1
6.125,1.412,-25.422,1
4.125,1.412,-27.922,1
3.625,2.912,-20.922,1
7.125,4.412,-25.422,1
7.125,4.912,-32.922,1
5.625,2.412,-22.422,1
5.125,2.412,-22.922,1
3.125,2.412,-23.922,1
1.125,2.412,-24.922,1
4.625,-0.088,-23.922,1
4.125,0.912,-24.422,1
4.125,1.412,-24.422,1
3.625,1.412,-24.922,1
9.125,3.412,-29.422,1
9.625,3.912,-30.922,1
4.125,3.412,-20.922,1
6.625,0.912,-24.922,1
6.125,0.912,-24.922,1
4.625,0.912,-25.422,1
3.125,1.412,-25.422,1
10.125,1.412,-13.422,1
0.625,0.912,-12.922,1
11.625,4.412,-22.422,1
2.125,-0.588,-21.922,1
3.125,1.412,-24.922,1
-0.375,1.412,-36.422,1
9.625,0.912,-23.422,1
6.125,1.912,-25.422,1
5.125,2.412,-21.422,1
5.125,2.412,-19.922,1
4.625,2.912,-18.422,1
13.125,4.412,-21.422,1
4.125,0.412,-30.922,1
8.125,3.412,-28.922,1
8.125,3.912,-26.422,1
8.125,3.912,-24.922,1
7.625,5.412,-23.422,1
7.625,5.412,-23.922,1
7.125,7.412,-23.922,1
3.625,0.912,-23.422,1
1.625,3.412,-24.422,1
1.625,3.912,-24.922,1
3.625,2.412,-21.922,1
11.125,0.912,-22.922,1
9.625,3.412,-29.922,1
2.625,-0.588,-20.422,1
2.625,-0.588,-20.922,1
6.625,2.412,-21.422,1
5.625,4.912,-22.422,1
5.625,4.912,-22.922,1
12.125,8.412,-20.922,1
5.625,1.912,-23.922,1
4.125,3.912,-15.922,1
4.125,4.412,-18.922,1
4.125,4.412,-20.422,1
4.125,5.412,-25.922,1
4.125,5.412,-26.422,1
4.125,0.912,-24.922,1
3.625,0.912,-24.922,1
0.625,0.412,-33.422,1
0.625,0.912,-34.422,1
5.125,0.912,-22.422,1
4.625,0.912,-22.422,1
3.125,0.412,-22.422,1
0.625,3.412,-21.422,1
0.125,3.912,-23.922,1
-0.875,3.912,-26.422,1
3.125,4.412,-33.922,1
4.625,3.412,-16.422,1
4.125,3.412,-19.422,1
4.125,2.912,-29.922,1
0.125,2.912,-27.922,1
-0.375,2.912,-27.922,1
2.625,4.412,-17.422,1
2.625,4.412,-17.922,1
2.625,4.412,-18.422,1
2.625,4.912,-23.922,1
2.125,4.912,-24.422,1
3.125,1.912,-20.922,1
2.125,3.412,-23.922,1
2.125,3.912,-23.922,1
5.125,4.412,-26.422,1
5.125,4.412,-26.922,1
5.125,4.412,-27.422,1
5.125,4.412,-27.922,1
5.125,4.912,-30.922,1
5.125,4.912,-31.422,1
5.125,4.912,-31.922,1
7.125,4.412,-29.922,1
7.125,4.412,-30.422,1
7.125,4.412,-31.922,1
7.125,4.412,-32.422,1
4.625,2.912,-28.922,1
6.625,1.412,-25.922,1
6.625,1.412,-25.422,1
5.625,1.412,-21.422,1
5.625,0.912,-23.422,1
5.625,0.912,-23.922,1
5.125,0.412,-24.422,1
5.125,0.412,-24.922,1
5.125,0.412,-25.422,1
4.125,-0.588,-27.922,1
1.125,-2.588,-36.422,1
2.625,-0.588,-19.922,1
3.625,2.912,-19.922,1
4.625,4.412,-29.922,1
4.125,4.412,-30.422,1
4.125,4.412,-30.922,1
4.625,2.412,-27.922,1
6.625,-0.088,-22.922,1
5.125,1.412,-22.422,1
4.625,1.412,-22.422,1
3.125,2.912,-17.922,1
2.125,3.912,-27.422,1
0.625,3.412,-23.422,1
0.625,3.412,-23.922,1
0.125,3.412,-26.422,1
6.625,2.912,-28.422,1
0.125,-1.088,-18.422,1
3.625,4.912,-17.422,1
3.125,5.912,-26.422,1
4.125,2.912,-16.922,1
3.625,2.912,-17.922,1
1.625,3.412,-23.922,1
1.125,3.412,-24.422,1
7.125,-1.088,-25.922,1
4.625,-0.588,-25.922,1
7.125,-1.588,-26.422,1
6.625,0.412,-25.422,1
6.625,0.412,-25.922,1
5.625,-1.088,-23.922,1
5.125,-1.088,-23.922,1
5.125,-1.088,-24.422,1
8.625,4.412,-25.922,1
8.625,4.412,-26.422,1
8.625,4.412,-26.922,1
8.625,3.912,-27.422,1
8.625,3.912,-29.422,1
8.625,3.912,-29.922,1
2.125,4.912,-23.922,1
2.125,5.412,-24.422,1
1.625,5.412,-24.422,1
0.625,6.412,-25.422,1
0.125,6.412,-25.422,1
3.125,5.912,-17.922,1
6.125,0.412,-25.922,1
5.625,1.912,-29.422,1
-5.375,-2.088,-10.422,1
5.125,4.912,-23.422,1
4.625,5.912,-24.422,1
1.125,4.412,-29.922,1
3.625,4.912,-31.422,1
12.125,4.412,-33.422,1
-0.875,4.412,-27.922,1
5.125,2.912,-21.422,1
4.625,2.912,-21.422,1
1.625,4.912,-20.922,1
2.625,1.912,-23.922,1
1.125,3.912,-24.422,1
7.625,1.912,-27.922,1
2.125,0.412,-24.422,1
1.625,0.412,-24.422,1
1.625,0.412,-24.922,1
-2.875,-4.088,-39.922,1
5.625,2.412,-24.922,1
5.125,2.912,-27.922,1
5.125,2.912,-28.422,1
4.625,2.912,-29.422,1
4.625,2.912,-29.922,1
3.125,3.912,-35.422,1
-1.875,1.912,-18.922,1
-4.875,2.912,-22.922,1
5.625,0.412,-24.922,1
5.625,0.412,-25.422,1
7.125,0.412,-26.922,1
10.125,4.412,-27.422,1
10.125,3.912,-30.922,1
10.625,3.912,-31.422,1
7.625,4.912,-31.422,1
6.125,3.412,-27.422,1
3.125,1.912,-21.422,1
5.625,-1.588,-23.922,1
5.625,-1.588,-24.422,1
4.625,1.412,-21.922,1
3.625,1.912,-22.422,1
3.625,2.412,-22.422,1
1.125,-0.088,-20.422,1
1.625,-0.588,-23.922,1
-0.375,0.412,-37.422,1
5.125,1.912,-19.922,1
9.625,4.912,-25.422,1
9.625,4.412,-25.922,1
5.125,1.912,-22.922,1
2.125,1.912,-24.422,1
1.625,1.912,-24.422,1
1.125,1.912,-24.922,1
0.625,1.912,-25.422,1
0.125,1.912,-25.422,1
-0.375,1.912,-25.422,1
5.125,1.412,-20.922,1
4.125,2.912,-21.422,1
1.625,3.912,-30.422,1
0.125,3.412,-21.422,1
0.125,0.412,-7.422,1
4.125,-1.088,-21.922,1
9.625,3.912,-30.422,1
10.125,4.412,-23.922,1
10.125,4.412,-23.422,1
4.625,1.412,-24.422,1
3.625,3.912,-29.922,1
6.625,4.912,-24.422,1
3.625,3.912,-19.422,1
3.125,4.412,-25.922,1
3.125,4.412,-26.422,1
-0.375,0.412,-22.922,1
3.125,3.912,-20.422,1
9.125,4.412,-25.922,1
9.125,4.412,-26.422,1
9.125,4.412,-26.922,1
-2.875,3.912,-25.922,1
6.125,-0.088,-24.422,1
5.625,-0.088,-24.422,1
5.625,-0.588,-23.922,1
5.625,-0.088,-24.922,1
2.125,2.412,-29.422,1
4.625,-0.588,-22.422,1
4.625,-0.588,-22.922,1
4.625,-0.588,-23.422,1
4.625,-0.588,-23.922,1
4.625,-0.588,-24.422,1
3.125,0.412,-22.922,1
3.125,0.912,-23.422,1
5.625,4.412,-26.922,1
5.625,4.412,-27.422,1
5.625,4.412,-27.922,1
5.625,4.912,-30.922,1
5.625,5.412,-32.922,1
5.625,-1.088,-24.422,1
2.125,-6.088,-23.922,1
11.625,1.412,-22.922,1
4.625,1.912,-28.422,1
8.125,0.912,-26.922,1
8.125,0.912,-26.422,1
10.625,3.412,-30.422,1
5.125,-1.088,-23.422,1
3.125,4.412,-17.422,1
1.625,3.912,-22.922,1
1.125,3.912,-22.922,1
1.125,3.912,-23.922,1
6.625,10.412,-36.922,1
7.625,-0.588,-24.922,1
8.125,1.912,-17.922,1
9.125,3.912,-23.922,1
6.125,4.412,-24.422,1
4.125,3.412,-16.922,1
3.125,2.412,-24.422,1
5.125,-0.088,-24.422,1
5.125,0.912,-25.922,1
4.625,0.912,-25.922,1
1.125,1.912,-24.422,1
1.125,1.412,-25.422,1
0.625,0.412,-32.922,1
4.125,2.912,-20.922,1
1.625,0.412,-27.422,1
4.125,4.912,-18.922,1
2.125,1.412,-31.922,1
5.625,3.912,-30.422,1
8.625,6.412,-27.422,1
3.125,5.912,-17.422,1
1.125,4.412,-30.422,1
1.125,0.412,-28.922,1
7.125,2.412,-25.422,1
2.125,2.912,-23.922,1
7.125,3.912,-25.422,1
7.125,3.912,-25.922,1
0.125,-0.088,-20.422,1
1.125,0.912,-33.422,1
0.125,4.412,-23.922,1
2.125,3.912,-15.422,1
2.125,3.912,-15.922,1
0.125,-0.588,-27.922,1
2.125,0.912,-25.422,1
11.125,4.412,-22.922,1
11.625,5.412,-24.922,1
4.625,1.912,-20.422,1
4.625,1.912,-20.922,1
4.625,2.412,-20.922,1
4.625,2.412,-21.422,1
4.625,5.412,-25.422,1
