GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.901,2.176,-25.103,1.352
4.000,1.400,-24.125,4.205,1.854,-24.476,0.609
4.000,1.400,-24.250,4.007,1.702,-23.894,0.467
4.000,1.400,-24.375,4.095,2.064,-24.509,0.684
4.000,1.400,-24.500,4.260,1.703,-24.794,0.496
4.000,1.400,-24.625,3.370,1.718,-25.336,1.002
4.000,1.400,-24.750,3.153,2.489,-25.545,1.592
4.000,1.400,-24.875,3.930,2.202,-26.239,1.584
4.000,1.400,-25.000,3.214,1.849,-25.849,1.241
4.000,1.400,-25.125,3.796,2.123,-25.420,0.807
4.000,1.400,-25.250,3.434,2.465,-26.271,1.580
4.000,1.400,-25.375,4.498,2.447,-25.456,1.162
4.000,1.400,-25.500,3.762,2.482,-25.765,1.139
4.000,1.400,-25.625,3.913,2.143,-24.823,1.097
4.000,1.400,-25.750,4.131,2.015,-25.618,0.642
4.000,1.400,-25.875,3.750,1.922,-25.741,0.594
4.000,1.400,-26.000,3.526,2.351,-26.847,1.359
4.000,1.400,-26.125,4.421,2.011,-25.541,0.944
4.000,1.400,-26.250,3.480,1.847,-25.803,0.818
4.000,1.400,-26.375,3.629,2.228,-26.515,0.918
4.000,1.400,-26.500,3.778,2.451,-26.398,1.079
4.000,1.400,-26.625,4.275,2.399,-27.976,1.703
4.000,1.400,-26.750,3.744,1.562,-26.830,0.314
4.000,1.400,-26.875,3.673,2.550,-27.921,1.589
4.000,1.400,-27.000,4.033,2.567,-27.982,1.526
4.000,1.400,-27.000,3.961,2.076,-27.959,1.174
4.113,1.400,-27.000,4.339,1.922,-26.575,0.710
4.225,1.400,-27.000,4.239,1.930,-26.905,0.538
4.338,1.400,-27.000,4.589,2.099,-27.453,0.870
4.450,1.400,-27.000,4.373,1.918,-26.985,0.524
4.563,1.400,-27.000,4.742,1.981,-27.395,0.725
4.675,1.400,-27.000,4.566,2.604,-27.226,1.230
4.788,1.400,-27.000,3.894,2.317,-27.122,1.286
4.900,1.400,-27.000,5.855,2.069,-25.733,1.723
5.013,1.400,-27.000,4.304,1.908,-27.616,1.067
5.125,1.400,-27.000,4.465,2.148,-26.578,1.083
5.238,1.400,-27.000,5.246,2.149,-27.148,0.764
5.350,1.400,-27.000,9.001,2.216,-29.633,4.575
5.463,1.400,-27.000,5.558,2.235,-27.268,0.882
5.575,1.400,-27.000,4.215,1.740,-27.644,1.543
5.688,1.400,-27.000,4.559,2.263,-27.412,1.479
5.800,1.400,-27.000,5.727,3.331,-26.793,1.943
5.913,1.400,-27.000,6.037,3.162,-27.060,1.768
6.025,1.400,-27.000,6.841,2.221,-28.415,1.829
6.138,1.400,-27.000,5.676,1.767,-26.697,0.663
6.250,1.400,-27.000,5.431,2.522,-25.911,1.765
6.363,1.400,-27.000,5.710,2.203,-26.623,1.101
6.475,1.400,-27.000,5.171,1.457,-26.029,1.627
6.588,1.400,-27.000,5.684,1.454,-25.293,1.932
6.700,1.400,-27.000,6.097,1.874,-26.682,0.830
6.700,1.400,-27.000,6.814,2.017,-28.885,1.987
6.700,1.400,-26.824,5.255,1.603,-25.224,2.165
6.700,1.400,-26.647,6.479,1.481,-27.899,1.274
6.700,1.400,-26.471,6.680,1.919,-26.868,0.654
6.700,1.400,-26.294,6.698,2.076,-26.786,0.836
6.700,1.400,-26.118,6.143,-1.650,-25.797,3.117
6.700,1.400,-25.941,5.644,1.936,-26.934,1.545
6.700,1.400,-25.765,6.626,1.601,-24.723,1.063
6.700,1.400,-25.588,6.496,2.908,-26.188,1.635
6.700,1.400,-25.412,6.338,1.878,-25.230,0.626
6.700,1.400,-25.235,6.558,2.039,-24.045,1.359
6.700,1.400,-25.059,6.292,2.121,-22.797,2.409
6.700,1.400,-24.882,6.528,1.834,-23.524,1.437
6.700,1.400,-24.706,5.913,2.286,-24.874,1.197
6.700,1.400,-24.529,6.729,1.548,-24.043,0.510
6.700,1.400,-24.353,6.717,1.579,-22.984,1.381
6.700,1.400,-24.176,6.639,1.968,-22.164,2.092
6.700,1.400,-24.000,6.043,2.230,-24.239,1.085
6.700,1.400,-23.824,6.567,1.681,-22.648,1.216
6.700,1.400,-23.647,5.682,2.668,-20.508,3.535
6.700,1.400,-23.471,6.241,2.037,-24.077,0.992
6.700,1.400,-23.294,6.673,2.146,-22.016,1.480
6.700,1.400,-23.118,6.257,1.783,-23.989,1.049
6.700,1.400,-22.941,6.612,2.120,-21.265,1.826
6.700,1.400,-22.765,6.483,2.004,-26.015,3.313
6.700,1.400,-22.588,6.191,1.933,-21.525,1.294
6.700,1.400,-22.412,6.461,1.791,-23.059,0.793
6.700,1.400,-22.235,6.405,2.245,-21.495,1.162
6.700,1.400,-22.059,6.580,2.563,-22.324,1.199
6.700,1.400,-21.882,5.731,2.014,-21.722,1.158
6.700,1.400,-21.706,6.486,1.792,-22.332,0.769
6.700,1.400,-21.529,6.371,2.190,-21.966,0.961
6.700,1.400,-21.353,6.102,2.138,-23.506,2.353
6.700,1.400,-21.176,6.715,1.868,-21.806,0.785
6.700,1.400,-21.000,6.474,1.918,-21.314,0.647
