GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.899,1.654,-24.767,0.815
4.000,1.400,-24.125,3.557,1.376,-25.997,1.924
4.000,1.400,-24.250,3.672,1.937,-24.992,0.973
4.000,1.400,-24.375,3.832,1.563,-24.860,0.538
4.000,1.400,-24.500,4.353,1.783,-24.740,0.574
4.000,1.400,-24.625,3.753,1.481,-24.470,0.303
4.000,1.400,-24.750,3.639,1.526,-25.029,0.473
4.000,1.400,-24.875,3.393,2.079,-25.461,1.083
4.000,1.400,-25.000,4.227,1.697,-25.410,0.555
4.000,1.400,-25.125,3.497,1.845,-25.143,0.671
4.000,1.400,-25.250,3.898,1.711,-25.931,0.755
4.000,1.400,-25.375,4.130,1.659,-25.217,0.330
4.000,1.400,-25.500,4.379,2.201,-25.733,0.916
4.000,1.400,-25.625,3.859,1.956,-25.350,0.636
4.000,1.400,-25.750,3.837,2.112,-25.689,0.733
4.000,1.400,-25.875,4.341,2.080,-25.593,0.812
4.000,1.400,-26.000,3.518,2.185,-26.781,1.208
4.000,1.400,-26.125,3.465,1.485,-25.558,0.784
4.000,1.400,-26.250,4.300,2.268,-26.033,0.943
4.000,1.400,-26.375,3.637,1.818,-26.648,0.617
4.000,1.400,-26.500,4.322,1.738,-26.273,0.519
4.000,1.400,-26.625,4.098,2.016,-26.858,0.666
4.000,1.400,-26.750,4.087,1.393,-26.300,0.458
4.000,1.400,-26.875,4.379,2.106,-27.625,1.098
4.000,1.400,-27.000,4.738,2.110,-26.405,1.185
4.000,1.400,-27.000,4.044,2.338,-27.035,0.940
4.113,1.400,-27.000,4.165,1.702,-27.223,0.380
4.225,1.400,-27.000,4.285,1.998,-27.049,0.603
4.338,1.400,-27.000,5.292,2.028,-26.617,1.205
4.450,1.400,-27.000,4.535,2.883,-27.019,1.485
4.563,1.400,-27.000,4.398,2.003,-27.141,0.641
4.675,1.400,-27.000,4.713,2.137,-27.622,0.966
4.788,1.400,-27.000,4.827,2.241,-26.843,0.857
4.900,1.400,-27.000,4.258,3.385,-27.939,2.288
5.013,1.400,-27.000,4.653,2.036,-27.532,0.903
5.125,1.400,-27.000,4.986,1.902,-26.305,0.869
5.238,1.400,-27.000,4.761,2.761,-27.750,1.625
5.350,1.400,-27.000,5.213,2.270,-27.124,0.889
5.463,1.400,-27.000,4.926,1.925,-27.359,0.832
5.575,1.400,-27.000,5.710,1.839,-27.667,0.810
5.688,1.400,-27.000,5.166,1.894,-26.879,0.728
5.800,1.400,-27.000,5.708,2.168,-27.205,0.800
5.913,1.400,-27.000,5.008,2.575,-27.809,1.689
6.025,1.400,-27.000,4.902,2.098,-25.245,2.197
6.138,1.400,-27.000,5.164,1.791,-25.997,1.452
6.250,1.400,-27.000,4.963,1.920,-26.242,1.581
6.363,1.400,-27.000,6.330,2.024,-27.522,0.814
6.475,1.400,-27.000,5.782,1.924,-26.759,0.901
6.588,1.400,-27.000,5.994,1.790,-25.198,1.937
6.700,1.400,-27.000,5.851,1.744,-26.944,0.918
6.700,1.400,-27.000,6.363,1.560,-26.847,0.403
6.700,1.400,-26.824,5.963,1.936,-25.828,1.349
6.700,1.400,-26.647,6.722,1.812,-25.844,0.903
6.700,1.400,-26.471,5.159,2.161,-24.049,2.969
6.700,1.400,-26.294,6.210,2.139,-27.286,1.330
6.700,1.400,-26.118,5.736,1.682,-26.114,1.004
6.700,1.400,-25.941,6.618,1.901,-26.661,0.880
6.700,1.400,-25.765,5.914,2.063,-25.234,1.157
6.700,1.400,-25.588,6.685,2.172,-23.103,2.603
6.700,1.400,-25.412,5.840,1.522,-23.636,1.977
6.700,1.400,-25.235,5.559,1.828,-24.332,1.517
6.700,1.400,-25.059,6.491,1.902,-24.127,1.079
6.700,1.400,-24.882,5.444,2.027,-22.953,2.386
6.700,1.400,-24.706,5.706,2.059,-24.991,1.226
6.700,1.400,-24.529,6.359,1.900,-23.672,1.050
6.700,1.400,-24.353,7.122,1.446,-22.822,1.589
6.700,1.400,-24.176,6.586,1.664,-22.897,1.311
6.700,1.400,-24.000,6.909,1.903,-21.573,2.487
6.700,1.400,-23.824,6.202,1.623,-23.006,0.983
6.700,1.400,-23.647,6.049,2.599,-23.840,1.378
6.700,1.400,-23.471,6.542,1.691,-21.660,1.841
6.700,1.400,-23.294,6.539,1.565,-22.868,0.485
6.700,1.400,-23.118,6.379,1.610,-24.553,1.485
6.700,1.400,-22.941,5.733,3.072,-24.918,2.764
6.700,1.400,-22.765,6.305,2.113,-24.939,2.322
6.700,1.400,-22.588,6.154,1.690,-22.414,0.642
6.700,1.400,-22.412,5.947,1.628,-21.911,0.932
6.700,1.400,-22.235,6.440,1.987,-22.338,0.650
6.700,1.400,-22.059,6.461,1.728,-23.287,1.294
6.700,1.400,-21.882,5.863,1.768,-22.874,1.349
6.700,1.400,-21.706,6.748,1.809,-23.034,1.391
6.700,1.400,-21.529,6.673,1.786,-21.723,0.433
6.700,1.400,-21.353,6.466,2.359,-21.302,0.988
6.700,1.400,-21.176,6.550,1.620,-21.192,0.267
6.700,1.400,-21.000,6.680,1.698,-21.346,0.457
