GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.723,1.617,-23.514,0.898
4.000,1.400,-24.125,4.715,1.623,-25.597,1.652
4.000,1.400,-24.250,5.216,1.631,-23.315,1.551
4.000,1.400,-24.375,4.185,1.841,-26.396,2.077
4.000,1.400,-24.500,3.589,1.528,-25.955,1.517
4.000,1.400,-24.625,3.482,2.352,-25.358,1.308
4.000,1.400,-24.750,4.284,1.849,-24.651,0.540
4.000,1.400,-24.875,3.385,1.714,-25.012,0.704
4.000,1.400,-25.000,2.940,2.038,-25.169,1.248
4.000,1.400,-25.125,3.281,1.704,-25.493,0.863
4.000,1.400,-25.250,3.736,1.959,-25.141,0.627
4.000,1.400,-25.375,3.091,2.195,-23.708,2.058
4.000,1.400,-25.500,4.108,1.753,-24.857,0.741
4.000,1.400,-25.625,3.086,1.411,-25.726,0.919
4.000,1.400,-25.750,2.295,2.181,-22.082,4.120
4.000,1.400,-25.875,4.295,1.829,-26.441,0.769
4.000,1.400,-26.000,3.185,1.893,-25.400,1.126
4.000,1.400,-26.125,4.294,2.184,-26.221,0.842
4.000,1.400,-26.250,3.060,1.826,-25.224,1.455
4.000,1.400,-26.375,4.813,1.526,-25.854,0.974
4.000,1.400,-26.500,3.311,2.033,-25.731,1.211
4.000,1.400,-26.625,4.289,1.421,-26.010,0.680
4.000,1.400,-26.750,5.445,1.806,-26.118,1.629
4.000,1.400,-26.875,2.610,1.997,-26.209,1.653
4.000,1.400,-27.000,4.955,2.051,-25.520,1.878
4.000,1.400,-27.000,3.900,1.313,-26.286,0.727
4.113,1.400,-27.000,4.779,2.152,-25.716,1.631
4.225,1.400,-27.000,4.700,1.487,-25.977,1.131
4.338,1.400,-27.000,4.623,2.602,-26.696,1.273
4.450,1.400,-27.000,3.999,2.234,-27.029,0.948
4.563,1.400,-27.000,3.877,2.337,-26.324,1.344
4.675,1.400,-27.000,4.101,1.342,-26.156,1.022
4.788,1.400,-27.000,5.622,1.903,-26.204,1.258
4.900,1.400,-27.000,5.530,1.875,-25.962,1.304
5.013,1.400,-27.000,4.633,1.854,-27.191,0.622
5.125,1.400,-27.000,5.786,1.958,-25.267,1.937
5.238,1.400,-27.000,5.821,2.122,-25.875,1.458
5.350,1.400,-27.000,5.448,2.013,-26.236,0.985
5.463,1.400,-27.000,4.714,1.967,-25.819,1.509
5.575,1.400,-27.000,4.504,1.438,-26.516,1.176
5.688,1.400,-27.000,4.146,1.693,-25.861,1.939
5.800,1.400,-27.000,4.298,2.355,-26.322,1.905
5.913,1.400,-27.000,4.974,1.924,-25.896,1.541
6.025,1.400,-27.000,4.889,2.501,-26.845,1.589
6.138,1.400,-27.000,4.852,1.433,-27.243,1.309
6.250,1.400,-27.000,5.158,1.788,-27.661,1.334
6.363,1.400,-27.000,4.212,2.267,-26.871,2.322
6.475,1.400,-27.000,5.304,1.836,-26.302,1.431
6.588,1.400,-27.000,5.152,1.779,-26.928,1.487
6.700,1.400,-27.000,6.411,2.072,-25.723,1.472
6.700,1.400,-27.000,6.248,1.696,-26.767,0.588
6.700,1.400,-26.824,5.696,1.401,-25.297,1.827
6.700,1.400,-26.647,5.668,1.757,-25.657,1.474
6.700,1.400,-26.471,5.772,1.345,-21.708,4.853
6.700,1.400,-26.294,6.647,1.831,-24.822,1.535
6.700,1.400,-26.118,5.998,2.149,-23.149,3.141
6.700,1.400,-25.941,5.991,2.161,-22.054,4.024
6.700,1.400,-25.765,6.858,1.724,-22.029,3.753
6.700,1.400,-25.588,6.033,1.673,-23.465,2.242
6.700,1.400,-25.412,6.087,1.631,-23.991,1.564
6.700,1.400,-25.235,5.326,1.578,-21.218,4.249
6.700,1.400,-25.059,5.856,1.974,-22.885,2.401
6.700,1.400,-24.882,5.654,1.836,-23.575,1.730
6.700,1.400,-24.706,5.373,1.612,-22.952,2.210
6.700,1.400,-24.529,5.887,1.250,-23.035,1.708
6.700,1.400,-24.353,6.687,1.664,-23.752,0.657
6.700,1.400,-24.176,6.511,1.449,-22.129,2.057
6.700,1.400,-24.000,6.862,1.709,-21.792,2.235
6.700,1.400,-23.824,6.835,1.178,-22.822,1.034
6.700,1.400,-23.647,6.232,1.535,-22.507,1.240
6.700,1.400,-23.471,6.610,1.726,-22.424,1.100
6.700,1.400,-23.294,7.800,1.492,-21.178,2.386
6.700,1.400,-23.118,6.429,1.317,-24.331,1.246
6.700,1.400,-22.941,4.610,2.116,-22.395,2.275
6.700,1.400,-22.765,5.433,1.616,-24.607,2.246
6.700,1.400,-22.588,6.054,2.030,-19.935,2.802
6.700,1.400,-22.412,6.153,1.217,-22.358,0.579
6.700,1.400,-22.235,6.249,1.731,-22.721,0.741
6.700,1.400,-22.059,6.882,1.215,-21.600,0.527
6.700,1.400,-21.882,7.029,1.649,-23.195,1.376
6.700,1.400,-21.706,6.160,1.239,-23.277,1.669
6.700,1.400,-21.529,6.665,1.404,-22.109,0.581
6.700,1.400,-21.353,5.559,1.633,-22.727,1.801
6.700,1.400,-21.176,5.977,1.961,-23.049,2.084
6.700,1.400,-21.000,6.203,1.861,-22.804,1.927
