GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.657,1.494,-24.691,0.777
4.000,1.400,-24.125,3.813,2.118,-24.544,0.852
4.000,1.400,-24.250,3.638,1.869,-25.030,0.980
4.000,1.400,-24.375,3.921,1.933,-24.733,0.647
4.000,1.400,-24.500,3.785,1.742,-24.785,0.494
4.000,1.400,-24.625,4.115,2.019,-25.092,0.784
4.000,1.400,-24.750,3.656,1.938,-25.267,0.822
4.000,1.400,-24.875,3.839,1.954,-24.822,0.579
4.000,1.400,-25.000,3.879,2.003,-25.269,0.671
4.000,1.400,-25.125,4.136,2.096,-25.331,0.738
4.000,1.400,-25.250,3.891,2.030,-25.032,0.675
4.000,1.400,-25.375,4.042,1.980,-26.087,0.920
4.000,1.400,-25.500,3.929,1.494,-25.710,0.241
4.000,1.400,-25.625,3.693,2.144,-25.745,0.814
4.000,1.400,-25.750,3.953,2.044,-26.036,0.706
4.000,1.400,-25.875,3.976,1.504,-25.714,0.193
4.000,1.400,-26.000,3.822,1.747,-26.028,0.391
4.000,1.400,-26.125,3.967,0.955,-25.988,0.467
4.000,1.400,-26.250,3.863,1.216,-25.697,0.598
4.000,1.400,-26.375,3.850,1.426,-25.985,0.418
4.000,1.400,-26.500,4.075,2.233,-26.576,0.840
4.000,1.400,-26.625,4.172,2.540,-27.083,1.241
4.000,1.400,-26.750,4.163,1.478,-27.276,0.557
4.000,1.400,-26.875,4.397,2.084,-27.470,0.990
4.000,1.400,-27.000,4.082,2.839,-26.947,1.442
4.000,1.400,-27.000,4.783,2.332,-26.809,1.232
4.113,1.400,-27.000,4.509,1.610,-27.224,0.502
4.225,1.400,-27.000,4.277,1.945,-27.290,0.620
4.338,1.400,-27.000,4.077,2.108,-27.352,0.832
4.450,1.400,-27.000,4.475,1.837,-27.418,0.606
4.563,1.400,-27.000,4.636,1.905,-27.043,0.512
4.675,1.400,-27.000,4.364,2.024,-26.983,0.697
4.788,1.400,-27.000,4.357,1.759,-27.166,0.585
4.900,1.400,-27.000,4.780,1.925,-27.501,0.735
5.013,1.400,-27.000,4.715,2.137,-27.225,0.827
5.125,1.400,-27.000,4.614,2.453,-27.154,1.181
5.238,1.400,-27.000,4.662,2.527,-27.197,1.281
5.350,1.400,-27.000,4.933,2.114,-26.942,0.829
5.463,1.400,-27.000,4.844,1.911,-27.400,0.896
5.575,1.400,-27.000,4.954,1.670,-27.146,0.693
5.688,1.400,-27.000,5.276,1.751,-27.292,0.614
5.800,1.400,-27.000,4.991,1.162,-27.289,0.891
5.913,1.400,-27.000,5.015,2.822,-26.640,1.720
6.025,1.400,-27.000,5.588,1.470,-26.765,0.501
6.138,1.400,-27.000,4.620,2.250,-26.251,1.894
6.250,1.400,-27.000,5.763,1.785,-26.796,0.653
6.363,1.400,-27.000,4.823,2.062,-25.647,2.154
6.475,1.400,-27.000,5.646,2.158,-26.350,1.298
6.588,1.400,-27.000,6.238,2.339,-27.786,1.274
6.700,1.400,-27.000,5.476,0.953,-26.766,1.324
6.700,1.400,-27.000,5.999,2.417,-26.246,1.448
6.700,1.400,-26.824,6.346,2.102,-26.751,0.790
6.700,1.400,-26.647,6.049,1.586,-26.501,0.693
6.700,1.400,-26.471,6.374,0.507,-26.442,0.951
6.700,1.400,-26.294,6.182,2.660,-25.477,1.589
6.700,1.400,-26.118,6.318,2.041,-24.658,1.639
6.700,1.400,-25.941,6.152,1.879,-26.166,0.761
6.700,1.400,-25.765,6.311,1.840,-24.991,0.972
6.700,1.400,-25.588,6.392,2.112,-24.809,1.099
6.700,1.400,-25.412,6.218,1.848,-24.706,0.965
6.700,1.400,-25.235,5.784,2.103,-24.217,1.539
6.700,1.400,-25.059,6.300,1.764,-23.994,1.195
6.700,1.400,-24.882,6.070,2.069,-24.112,1.199
6.700,1.400,-24.706,6.193,1.934,-24.193,0.897
6.700,1.400,-24.529,6.479,2.387,-24.872,1.068
6.700,1.400,-24.353,6.199,1.595,-24.281,0.543
6.700,1.400,-24.176,6.430,1.954,-22.441,1.841
6.700,1.400,-24.000,6.347,1.845,-22.551,1.556
6.700,1.400,-23.824,6.444,1.428,-22.703,1.149
6.700,1.400,-23.647,6.065,2.318,-23.684,1.117
6.700,1.400,-23.471,6.435,2.410,-21.786,1.982
6.700,1.400,-23.294,6.810,1.273,-21.694,1.609
6.700,1.400,-23.118,6.010,1.837,-23.225,0.823
6.700,1.400,-22.941,6.348,1.362,-22.424,0.626
6.700,1.400,-22.765,6.232,1.722,-24.255,1.595
6.700,1.400,-22.588,6.315,1.982,-22.488,0.705
6.700,1.400,-22.412,6.376,2.131,-22.301,0.807
6.700,1.400,-22.235,6.303,1.396,-22.517,0.486
6.700,1.400,-22.059,6.526,2.055,-22.058,0.677
6.700,1.400,-21.882,6.313,2.194,-22.366,1.007
6.700,1.400,-21.706,6.694,1.802,-22.016,0.507
6.700,1.400,-21.529,6.757,2.415,-22.260,1.252
6.700,1.400,-21.353,6.397,2.653,-21.717,1.340
6.700,1.400,-21.176,6.293,1.783,-22.034,1.024
6.700,1.400,-21.000,6.499,2.024,-21.049,0.657
