GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.572,1.823,-21.483,2.615
4.000,1.400,-24.125,4.829,1.796,-24.365,0.950
4.000,1.400,-24.250,5.369,1.667,-20.950,3.582
4.000,1.400,-24.375,6.282,1.936,-26.947,3.479
4.000,1.400,-24.500,5.131,1.952,-21.934,2.858
4.000,1.400,-24.625,5.390,1.723,-24.045,1.541
4.000,1.400,-24.750,5.282,2.049,-24.275,1.514
4.000,1.400,-24.875,5.130,1.413,-23.608,1.698
4.000,1.400,-25.000,5.748,1.768,-23.804,2.150
4.000,1.400,-25.125,4.066,2.048,-23.581,1.676
4.000,1.400,-25.250,5.576,1.496,-23.050,2.708
4.000,1.400,-25.375,4.116,1.915,-23.765,1.694
4.000,1.400,-25.500,3.888,1.813,-24.988,0.667
4.000,1.400,-25.625,6.694,1.926,-22.106,4.463
4.000,1.400,-25.750,5.536,2.356,-23.732,2.710
4.000,1.400,-25.875,5.328,1.595,-23.678,2.575
4.000,1.400,-26.000,5.187,2.148,-24.914,1.774
4.000,1.400,-26.125,4.554,1.944,-25.877,0.815
4.000,1.400,-26.250,6.752,1.896,-26.109,2.800
4.000,1.400,-26.375,5.956,1.447,-22.210,4.602
4.000,1.400,-26.500,4.529,1.966,-22.332,4.239
4.000,1.400,-26.625,5.142,1.858,-25.505,1.664
4.000,1.400,-26.750,4.516,2.089,-25.199,1.774
4.000,1.400,-26.875,6.847,1.430,-23.537,4.388
4.000,1.400,-27.000,5.424,1.891,-25.194,2.352
4.000,1.400,-27.000,6.199,1.962,-26.174,2.415
4.113,1.400,-27.000,4.784,1.424,-23.971,3.103
4.225,1.400,-27.000,5.691,2.129,-25.736,2.068
4.338,1.400,-27.000,5.610,2.068,-23.217,4.047
4.450,1.400,-27.000,5.878,1.487,-24.752,2.664
4.563,1.400,-27.000,5.158,1.631,-26.101,1.103
4.675,1.400,-27.000,5.519,1.921,-21.998,5.099
4.788,1.400,-27.000,6.405,1.947,-26.025,1.966
4.900,1.400,-27.000,6.470,1.943,-24.720,2.821
5.013,1.400,-27.000,3.926,2.048,-25.843,1.715
5.125,1.400,-27.000,5.375,2.078,-26.168,1.102
5.238,1.400,-27.000,5.613,1.815,-25.792,1.332
5.350,1.400,-27.000,5.388,2.207,-25.684,1.544
5.463,1.400,-27.000,5.962,2.048,-24.697,2.444
5.575,1.400,-27.000,4.972,1.630,-25.577,1.563
5.688,1.400,-27.000,5.521,2.219,-23.532,3.567
5.800,1.400,-27.000,4.514,1.998,-22.190,5.015
5.913,1.400,-27.000,4.844,1.828,-26.734,1.181
6.025,1.400,-27.000,6.256,1.841,-24.570,2.481
6.138,1.400,-27.000,5.714,2.081,-28.038,1.311
6.250,1.400,-27.000,6.502,1.765,-24.183,2.852
6.363,1.400,-27.000,4.525,1.920,-23.343,4.126
6.475,1.400,-27.000,6.263,1.874,-24.884,2.178
6.588,1.400,-27.000,7.304,1.472,-22.452,4.604
6.700,1.400,-27.000,5.868,2.080,-25.402,1.926
6.700,1.400,-27.000,3.652,1.629,-23.080,4.971
6.700,1.400,-26.824,5.398,1.977,-26.462,1.469
6.700,1.400,-26.647,6.481,1.799,-24.656,2.043
6.700,1.400,-26.471,4.077,1.681,-26.175,2.655
6.700,1.400,-26.294,4.741,2.115,-24.612,2.679
6.700,1.400,-26.118,5.223,1.682,-24.980,1.886
6.700,1.400,-25.941,6.344,1.571,-24.858,1.153
6.700,1.400,-25.765,6.181,2.308,-23.439,2.550
6.700,1.400,-25.588,3.994,1.741,-27.126,3.131
6.700,1.400,-25.412,5.027,1.891,-23.648,2.480
6.700,1.400,-25.235,4.309,1.914,-25.358,2.449
6.700,1.400,-25.059,6.181,1.915,-26.035,1.220
6.700,1.400,-24.882,6.684,1.955,-23.853,1.170
6.700,1.400,-24.706,3.654,2.168,-25.737,3.306
6.700,1.400,-24.529,7.101,1.904,-27.243,2.788
6.700,1.400,-24.353,6.127,1.697,-24.269,0.651
6.700,1.400,-24.176,6.091,1.905,-23.950,0.823
6.700,1.400,-24.000,5.175,1.692,-23.228,1.734
6.700,1.400,-23.824,5.398,1.748,-23.484,1.390
6.700,1.400,-23.647,6.064,2.085,-24.019,1.007
6.700,1.400,-23.471,4.377,2.122,-23.185,2.449
6.700,1.400,-23.294,3.536,1.992,-25.754,4.051
6.700,1.400,-23.118,6.044,1.882,-25.361,2.387
6.700,1.400,-22.941,5.553,1.801,-23.478,1.328
6.700,1.400,-22.765,6.196,2.003,-24.044,1.502
6.700,1.400,-22.588,5.045,2.075,-24.566,2.665
6.700,1.400,-22.412,6.368,1.821,-25.272,2.910
6.700,1.400,-22.235,4.802,1.906,-24.493,2.992
6.700,1.400,-22.059,5.282,1.869,-22.225,1.503
6.700,1.400,-21.882,6.752,1.843,-25.786,3.929
6.700,1.400,-21.706,6.323,1.400,-24.586,2.905
6.700,1.400,-21.529,5.223,1.800,-24.301,3.166
6.700,1.400,-21.353,4.744,1.676,-24.195,3.462
6.700,1.400,-21.176,4.827,1.767,-25.292,4.537
6.700,1.400,-21.000,5.132,1.789,-23.941,3.355
