GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.134,1.983,-24.007,1.275
4.000,1.400,-24.125,4.596,2.237,-24.027,1.032
4.000,1.400,-24.250,5.101,1.997,-23.183,1.646
4.000,1.400,-24.375,5.075,2.094,-24.277,1.283
4.000,1.400,-24.500,5.271,2.039,-23.377,1.812
4.000,1.400,-24.625,4.851,2.074,-24.047,1.230
4.000,1.400,-24.750,5.198,2.036,-23.736,1.693
4.000,1.400,-24.875,5.274,1.994,-23.948,1.683
4.000,1.400,-25.000,4.709,2.159,-23.908,1.507
4.000,1.400,-25.125,4.990,2.197,-23.922,1.750
4.000,1.400,-25.250,5.004,2.019,-23.569,2.053
4.000,1.400,-25.375,4.892,2.161,-23.532,2.184
4.000,1.400,-25.500,4.901,2.121,-24.010,1.885
4.000,1.400,-25.625,4.965,2.106,-23.387,2.538
4.000,1.400,-25.750,5.038,1.937,-23.810,2.265
4.000,1.400,-25.875,5.092,2.076,-23.962,2.304
4.000,1.400,-26.000,4.887,2.010,-23.813,2.438
4.000,1.400,-26.125,5.026,2.166,-23.987,2.493
4.000,1.400,-26.250,5.001,2.060,-23.497,3.003
4.000,1.400,-26.375,5.293,2.234,-23.774,3.022
4.000,1.400,-26.500,5.161,1.841,-24.373,2.463
4.000,1.400,-26.625,4.871,2.061,-24.331,2.541
4.000,1.400,-26.750,5.262,2.016,-22.748,4.242
4.000,1.400,-26.875,4.696,1.916,-24.060,2.945
4.000,1.400,-27.000,5.239,2.130,-23.986,3.340
4.000,1.400,-27.000,5.490,1.978,-23.398,3.941
4.113,1.400,-27.000,4.854,2.195,-23.339,3.819
4.225,1.400,-27.000,5.432,2.130,-23.500,3.774
4.338,1.400,-27.000,5.089,2.228,-23.827,3.365
4.450,1.400,-27.000,5.237,2.057,-23.383,3.760
4.563,1.400,-27.000,5.579,1.986,-23.510,3.682
4.675,1.400,-27.000,5.058,2.014,-23.964,3.121
4.788,1.400,-27.000,5.121,2.059,-23.920,3.167
4.900,1.400,-27.000,4.810,2.184,-23.682,3.411
5.013,1.400,-27.000,5.199,2.030,-23.879,3.190
5.125,1.400,-27.000,5.309,2.104,-23.817,3.265
5.238,1.400,-27.000,5.221,1.957,-23.418,3.625
5.350,1.400,-27.000,5.287,2.166,-23.462,3.620
5.463,1.400,-27.000,4.658,2.160,-24.039,3.161
5.575,1.400,-27.000,5.304,2.147,-23.571,3.520
5.688,1.400,-27.000,5.060,2.169,-24.127,3.040
5.800,1.400,-27.000,5.278,2.213,-24.231,2.933
5.913,1.400,-27.000,5.140,1.969,-23.340,3.783
6.025,1.400,-27.000,4.435,2.032,-23.184,4.182
6.138,1.400,-27.000,5.093,2.113,-23.820,3.422
6.250,1.400,-27.000,5.100,2.132,-23.732,3.541
6.363,1.400,-27.000,5.079,1.964,-23.559,3.716
6.475,1.400,-27.000,4.998,2.226,-23.830,3.593
6.588,1.400,-27.000,4.821,2.203,-23.666,3.857
6.700,1.400,-27.000,5.314,2.091,-23.549,3.782
6.700,1.400,-27.000,4.565,2.005,-24.202,3.571
6.700,1.400,-26.824,5.070,2.065,-23.618,3.657
6.700,1.400,-26.647,5.249,2.165,-23.716,3.359
6.700,1.400,-26.471,4.820,2.154,-24.453,2.859
6.700,1.400,-26.294,5.024,2.064,-23.995,2.921
6.700,1.400,-26.118,4.713,2.040,-23.613,3.260
6.700,1.400,-25.941,4.882,2.257,-23.640,3.055
6.700,1.400,-25.765,5.256,2.129,-23.760,2.576
6.700,1.400,-25.588,5.271,2.203,-23.785,2.437
6.700,1.400,-25.412,5.068,2.009,-24.131,2.162
6.700,1.400,-25.235,4.697,2.185,-23.908,2.528
6.700,1.400,-25.059,5.088,2.106,-23.327,2.469
6.700,1.400,-24.882,5.189,2.120,-23.666,2.069
6.700,1.400,-24.706,5.135,2.302,-23.636,2.100
6.700,1.400,-24.529,5.023,2.182,-23.625,2.059
6.700,1.400,-24.353,4.874,2.092,-23.597,2.094
6.700,1.400,-24.176,5.034,1.992,-23.621,1.853
6.700,1.400,-24.000,4.865,2.115,-23.563,2.018
6.700,1.400,-23.824,5.044,2.007,-23.554,1.785
6.700,1.400,-23.647,5.205,2.092,-24.165,1.727
6.700,1.400,-23.471,5.263,1.981,-23.735,1.572
6.700,1.400,-23.294,5.148,2.134,-23.871,1.811
6.700,1.400,-23.118,4.784,1.938,-23.646,2.059
6.700,1.400,-22.941,4.617,2.102,-23.630,2.304
6.700,1.400,-22.765,4.861,1.966,-23.406,2.028
6.700,1.400,-22.588,5.144,2.039,-23.412,1.873
6.700,1.400,-22.412,5.607,2.106,-23.058,1.453
6.700,1.400,-22.235,5.096,2.181,-24.059,2.551
6.700,1.400,-22.059,4.659,2.314,-24.044,2.990
6.700,1.400,-21.882,5.233,1.958,-23.434,2.207
6.700,1.400,-21.706,4.657,2.042,-24.058,3.181
6.700,1.400,-21.529,4.925,2.105,-23.904,3.047
6.700,1.400,-21.353,4.977,2.110,-23.995,3.233
6.700,1.400,-21.176,5.182,2.068,-22.876,2.374
6.700,1.400,-21.000,5.139,1.952,-23.781,3.236
