GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.939,1.836,-23.984,1.035
4.000,1.400,-24.125,5.481,1.906,-24.058,1.566
4.000,1.400,-24.250,5.491,1.802,-23.805,1.607
4.000,1.400,-24.375,5.800,1.740,-23.879,1.898
4.000,1.400,-24.500,5.632,1.725,-24.365,1.669
4.000,1.400,-24.625,5.472,1.755,-23.507,1.882
4.000,1.400,-24.750,5.044,1.966,-24.316,1.264
4.000,1.400,-24.875,5.022,1.863,-24.012,1.415
4.000,1.400,-25.000,5.272,1.863,-24.207,1.568
4.000,1.400,-25.125,4.697,1.962,-22.401,2.867
4.000,1.400,-25.250,4.348,1.825,-24.539,0.898
4.000,1.400,-25.375,5.800,1.764,-23.123,2.906
4.000,1.400,-25.500,5.338,1.857,-24.178,1.936
4.000,1.400,-25.625,5.256,1.868,-23.405,2.593
4.000,1.400,-25.750,5.115,1.810,-23.601,2.455
4.000,1.400,-25.875,5.860,1.787,-23.831,2.791
4.000,1.400,-26.000,5.437,1.761,-23.388,3.003
4.000,1.400,-26.125,5.145,1.958,-23.662,2.773
4.000,1.400,-26.250,5.620,1.802,-23.680,3.065
4.000,1.400,-26.375,4.655,1.991,-24.129,2.413
4.000,1.400,-26.500,5.253,1.947,-22.776,3.967
4.000,1.400,-26.625,4.822,1.840,-24.171,2.625
4.000,1.400,-26.750,5.007,1.910,-24.292,2.705
4.000,1.400,-26.875,5.382,1.772,-24.076,3.144
4.000,1.400,-27.000,5.113,1.920,-25.267,2.124
4.000,1.400,-27.000,5.474,1.872,-25.141,2.419
4.113,1.400,-27.000,6.162,1.800,-24.187,3.503
4.225,1.400,-27.000,5.316,1.967,-25.003,2.345
4.338,1.400,-27.000,5.410,2.006,-24.991,2.357
4.450,1.400,-27.000,5.339,1.885,-24.772,2.447
4.563,1.400,-27.000,5.378,1.907,-25.209,2.032
4.675,1.400,-27.000,5.547,1.847,-24.589,2.603
4.788,1.400,-27.000,5.123,1.966,-24.735,2.358
4.900,1.400,-27.000,5.559,1.941,-25.559,1.675
5.013,1.400,-27.000,4.792,1.917,-25.190,1.895
5.125,1.400,-27.000,5.263,2.008,-24.746,2.339
5.238,1.400,-27.000,4.690,1.929,-25.005,2.135
5.350,1.400,-27.000,5.331,1.885,-25.161,1.902
5.463,1.400,-27.000,5.387,1.950,-25.010,2.066
5.575,1.400,-27.000,5.414,2.008,-25.479,1.646
5.688,1.400,-27.000,4.948,1.993,-25.085,2.136
5.800,1.400,-27.000,6.036,1.858,-24.999,2.066
5.913,1.400,-27.000,6.147,1.929,-24.379,2.684
6.025,1.400,-27.000,5.353,1.895,-24.377,2.753
6.138,1.400,-27.000,4.510,1.758,-24.902,2.679
6.250,1.400,-27.000,4.778,1.779,-24.604,2.838
6.363,1.400,-27.000,5.409,1.782,-24.745,2.478
6.475,1.400,-27.000,5.407,1.825,-24.517,2.736
6.588,1.400,-27.000,5.678,1.842,-24.537,2.662
6.700,1.400,-27.000,6.108,1.854,-24.922,2.208
6.700,1.400,-27.000,5.472,1.812,-24.266,3.026
6.700,1.400,-26.824,5.770,1.786,-24.369,2.653
6.700,1.400,-26.647,5.937,1.833,-24.479,2.339
6.700,1.400,-26.471,6.176,1.737,-24.835,1.751
6.700,1.400,-26.294,5.264,1.909,-24.789,2.142
6.700,1.400,-26.118,5.501,1.898,-24.387,2.164
6.700,1.400,-25.941,5.100,1.818,-24.508,2.189
6.700,1.400,-25.765,5.450,1.795,-24.485,1.832
6.700,1.400,-25.588,5.900,1.906,-24.278,1.616
6.700,1.400,-25.412,5.100,1.727,-24.805,1.742
6.700,1.400,-25.235,4.750,1.980,-24.664,2.113
6.700,1.400,-25.059,5.434,1.862,-25.592,1.450
6.700,1.400,-24.882,5.336,1.887,-23.597,1.937
6.700,1.400,-24.706,5.732,1.774,-25.204,1.151
6.700,1.400,-24.529,5.205,1.973,-24.590,1.602
6.700,1.400,-24.353,5.239,2.020,-24.625,1.610
6.700,1.400,-24.176,5.748,1.881,-25.097,1.409
6.700,1.400,-24.000,5.068,1.824,-25.318,2.140
6.700,1.400,-23.824,5.252,1.916,-24.122,1.566
6.700,1.400,-23.647,5.076,1.704,-25.231,2.289
6.700,1.400,-23.471,5.745,1.865,-23.950,1.166
6.700,1.400,-23.294,5.151,1.991,-25.231,2.550
6.700,1.400,-23.118,4.929,1.797,-24.748,2.440
6.700,1.400,-22.941,4.621,1.921,-25.002,2.974
6.700,1.400,-22.765,5.837,1.865,-25.017,2.457
6.700,1.400,-22.588,5.255,1.855,-23.671,1.862
6.700,1.400,-22.412,5.444,1.785,-23.946,2.020
6.700,1.400,-22.235,5.437,1.964,-23.844,2.122
6.700,1.400,-22.059,4.969,1.920,-24.928,3.391
6.700,1.400,-21.882,5.348,1.844,-24.341,2.841
6.700,1.400,-21.706,5.363,1.918,-24.491,3.133
6.700,1.400,-21.529,5.377,1.743,-24.076,2.890
6.700,1.400,-21.353,5.726,1.826,-24.571,3.389
6.700,1.400,-21.176,5.527,1.936,-24.349,3.424
6.700,1.400,-21.000,4.844,1.941,-24.386,3.898
