GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.166,2.005,-24.045,1.315
4.000,1.400,-24.125,5.418,2.070,-24.057,1.570
4.000,1.400,-24.250,4.781,2.171,-23.297,1.454
4.000,1.400,-24.375,5.335,1.920,-23.388,1.740
4.000,1.400,-24.500,5.034,1.911,-23.346,1.632
4.000,1.400,-24.625,5.089,2.038,-23.631,1.607
4.000,1.400,-24.750,5.247,2.079,-24.043,1.587
4.000,1.400,-24.875,5.299,2.178,-23.841,1.834
4.000,1.400,-25.000,5.014,2.102,-23.702,1.790
4.000,1.400,-25.125,5.087,2.003,-23.145,2.337
4.000,1.400,-25.250,5.161,2.084,-24.232,1.689
4.000,1.400,-25.375,5.259,2.035,-23.423,2.408
4.000,1.400,-25.500,5.066,2.252,-24.517,1.681
4.000,1.400,-25.625,5.183,2.006,-23.391,2.600
4.000,1.400,-25.750,4.814,2.047,-23.426,2.546
4.000,1.400,-25.875,4.976,1.991,-23.852,2.323
4.000,1.400,-26.000,5.284,1.980,-23.306,3.040
4.000,1.400,-26.125,4.786,1.988,-23.212,3.074
4.000,1.400,-26.250,5.264,1.965,-23.512,3.068
4.000,1.400,-26.375,5.109,1.954,-22.943,3.650
4.000,1.400,-26.500,5.244,1.993,-23.291,3.493
4.000,1.400,-26.625,4.930,1.985,-23.574,3.243
4.000,1.400,-26.750,5.041,2.039,-23.856,3.141
4.000,1.400,-26.875,4.879,2.185,-23.558,3.520
4.000,1.400,-27.000,5.282,2.086,-24.338,3.034
4.000,1.400,-27.000,5.305,2.100,-24.048,3.303
4.113,1.400,-27.000,5.556,1.986,-23.919,3.452
4.225,1.400,-27.000,5.033,1.948,-24.074,3.085
4.338,1.400,-27.000,5.145,2.204,-24.935,2.358
4.450,1.400,-27.000,5.299,2.230,-24.465,2.799
4.563,1.400,-27.000,5.429,1.963,-23.662,3.495
4.675,1.400,-27.000,5.475,1.959,-23.784,3.360
4.788,1.400,-27.000,5.463,2.077,-23.858,3.284
4.900,1.400,-27.000,5.261,2.105,-23.594,3.497
5.013,1.400,-27.000,5.313,2.046,-23.654,3.421
5.125,1.400,-27.000,5.044,2.082,-24.403,2.687
5.238,1.400,-27.000,4.570,2.143,-24.553,2.643
5.350,1.400,-27.000,5.347,2.016,-23.716,3.341
5.463,1.400,-27.000,5.111,2.103,-23.708,3.385
5.575,1.400,-27.000,5.119,2.041,-24.200,2.908
5.688,1.400,-27.000,5.227,1.994,-24.318,2.785
5.800,1.400,-27.000,5.421,1.806,-23.914,3.135
5.913,1.400,-27.000,4.895,2.110,-24.447,2.839
6.025,1.400,-27.000,5.487,2.118,-24.916,2.269
6.138,1.400,-27.000,5.420,2.143,-23.763,3.398
6.250,1.400,-27.000,5.288,1.972,-23.819,3.372
6.363,1.400,-27.000,5.223,2.001,-24.216,3.067
6.475,1.400,-27.000,4.942,1.999,-23.506,3.862
6.588,1.400,-27.000,5.333,2.038,-23.822,3.476
6.700,1.400,-27.000,5.322,2.091,-24.210,3.188
6.700,1.400,-27.000,5.093,2.077,-23.737,3.700
6.700,1.400,-26.824,4.742,1.904,-24.182,3.327
6.700,1.400,-26.647,5.573,1.920,-23.776,3.128
6.700,1.400,-26.471,5.192,1.846,-24.366,2.627
6.700,1.400,-26.294,4.960,2.147,-24.289,2.758
6.700,1.400,-26.118,5.213,2.029,-23.674,2.929
6.700,1.400,-25.941,5.237,2.078,-23.739,2.730
6.700,1.400,-25.765,5.030,2.007,-23.837,2.622
6.700,1.400,-25.588,5.765,2.047,-24.199,1.795
6.700,1.400,-25.412,5.191,1.980,-24.147,2.053
6.700,1.400,-25.235,4.651,2.292,-24.487,2.357
6.700,1.400,-25.059,4.904,2.147,-24.204,2.125
6.700,1.400,-24.882,5.344,2.113,-24.499,1.579
6.700,1.400,-24.706,5.301,2.174,-24.112,1.706
6.700,1.400,-24.529,5.257,2.054,-24.519,1.584
6.700,1.400,-24.353,5.166,2.179,-24.385,1.721
6.700,1.400,-24.176,4.863,1.948,-23.988,1.926
6.700,1.400,-24.000,5.252,1.980,-24.101,1.563
6.700,1.400,-23.824,4.884,2.040,-23.219,2.018
6.700,1.400,-23.647,5.317,1.897,-24.342,1.626
6.700,1.400,-23.471,5.039,2.041,-23.728,1.799
6.700,1.400,-23.294,5.175,2.070,-23.703,1.716
6.700,1.400,-23.118,5.664,2.033,-24.003,1.502
6.700,1.400,-22.941,5.117,2.019,-23.739,1.878
6.700,1.400,-22.765,5.097,2.018,-24.185,2.229
6.700,1.400,-22.588,5.086,2.112,-23.551,2.009
6.700,1.400,-22.412,5.550,2.149,-23.839,1.980
6.700,1.400,-22.235,4.938,1.863,-23.759,2.375
6.700,1.400,-22.059,5.125,2.058,-24.229,2.762
6.700,1.400,-21.882,4.982,2.097,-23.898,2.739
6.700,1.400,-21.706,5.029,2.046,-24.150,3.031
6.700,1.400,-21.529,5.067,1.931,-23.566,2.664
6.700,1.400,-21.353,5.203,1.922,-24.124,3.193
6.700,1.400,-21.176,5.234,2.217,-23.689,3.021
6.700,1.400,-21.000,4.860,2.047,-24.203,3.750
