GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.353,2.003,-23.265,1.654
4.000,1.400,-24.125,5.868,1.792,-23.005,2.213
4.000,1.400,-24.250,5.279,1.944,-23.435,1.611
4.000,1.400,-24.375,5.533,2.051,-23.637,1.822
4.000,1.400,-24.500,5.667,1.910,-23.700,1.918
4.000,1.400,-24.625,4.904,2.009,-23.758,1.393
4.000,1.400,-24.750,5.989,1.838,-24.150,2.124
4.000,1.400,-24.875,5.715,1.950,-24.306,1.889
4.000,1.400,-25.000,5.305,2.090,-23.254,2.287
4.000,1.400,-25.125,5.499,1.891,-23.342,2.381
4.000,1.400,-25.250,5.612,1.980,-24.237,1.990
4.000,1.400,-25.375,5.581,1.913,-23.681,2.373
4.000,1.400,-25.500,5.583,1.951,-24.092,2.190
4.000,1.400,-25.625,5.695,1.877,-23.525,2.741
4.000,1.400,-25.750,5.318,1.992,-23.706,2.503
4.000,1.400,-25.875,5.554,1.968,-23.167,3.174
4.000,1.400,-26.000,5.525,1.804,-24.609,2.103
4.000,1.400,-26.125,5.177,1.993,-23.667,2.789
4.000,1.400,-26.250,5.725,1.990,-23.649,3.176
4.000,1.400,-26.375,4.661,1.926,-23.735,2.772
4.000,1.400,-26.500,5.333,1.966,-23.498,3.333
4.000,1.400,-26.625,5.165,2.134,-23.838,3.108
4.000,1.400,-26.750,5.459,1.791,-23.734,3.373
4.000,1.400,-26.875,5.967,1.788,-24.125,3.403
4.000,1.400,-27.000,5.034,1.960,-23.939,3.279
4.000,1.400,-27.000,5.476,2.030,-23.996,3.406
4.113,1.400,-27.000,5.525,1.907,-24.147,3.224
4.225,1.400,-27.000,5.611,2.013,-24.666,2.783
4.338,1.400,-27.000,5.672,1.999,-24.122,3.229
4.450,1.400,-27.000,5.716,1.970,-24.848,2.561
4.563,1.400,-27.000,5.385,1.992,-24.462,2.733
4.675,1.400,-27.000,5.349,2.004,-24.751,2.424
4.788,1.400,-27.000,5.662,1.890,-23.852,3.303
4.900,1.400,-27.000,5.285,1.972,-24.277,2.809
5.013,1.400,-27.000,5.153,2.059,-24.339,2.745
5.125,1.400,-27.000,5.021,2.031,-24.619,2.466
5.238,1.400,-27.000,4.993,2.005,-24.478,2.605
5.350,1.400,-27.000,5.244,2.021,-25.042,2.057
5.463,1.400,-27.000,4.991,1.988,-24.509,2.602
5.575,1.400,-27.000,5.088,1.866,-24.510,2.580
5.688,1.400,-27.000,5.083,1.887,-25.285,1.883
5.800,1.400,-27.000,5.528,1.896,-24.019,3.035
5.913,1.400,-27.000,5.477,1.934,-24.097,2.984
6.025,1.400,-27.000,5.288,2.106,-23.972,3.195
6.138,1.400,-27.000,5.487,2.242,-24.318,2.886
6.250,1.400,-27.000,5.731,1.851,-23.868,3.207
6.363,1.400,-27.000,5.033,1.951,-24.168,3.177
6.475,1.400,-27.000,5.183,2.066,-24.037,3.300
6.588,1.400,-27.000,5.386,2.142,-24.768,2.641
6.700,1.400,-27.000,5.752,1.907,-24.526,2.697
6.700,1.400,-27.000,5.447,1.800,-23.916,3.353
6.700,1.400,-26.824,5.244,1.876,-24.334,2.923
6.700,1.400,-26.647,5.595,1.948,-24.273,2.675
6.700,1.400,-26.471,5.795,1.844,-24.244,2.444
6.700,1.400,-26.294,5.078,1.960,-24.286,2.642
6.700,1.400,-26.118,5.265,1.997,-24.655,2.134
6.700,1.400,-25.941,5.447,1.979,-24.502,1.994
6.700,1.400,-25.765,5.284,1.974,-24.181,2.201
6.700,1.400,-25.588,4.848,1.987,-24.839,2.082
6.700,1.400,-25.412,5.570,1.939,-24.359,1.636
6.700,1.400,-25.235,4.860,1.977,-24.623,2.023
6.700,1.400,-25.059,5.097,1.886,-24.442,1.785
6.700,1.400,-24.882,4.734,1.972,-24.354,2.115
6.700,1.400,-24.706,4.885,2.154,-24.566,1.970
6.700,1.400,-24.529,5.552,1.862,-24.507,1.238
6.700,1.400,-24.353,5.232,2.079,-24.942,1.721
6.700,1.400,-24.176,5.365,1.942,-24.169,1.441
6.700,1.400,-24.000,5.612,1.991,-24.490,1.331
6.700,1.400,-23.824,5.096,1.964,-24.181,1.737
6.700,1.400,-23.647,5.043,1.948,-24.376,1.891
6.700,1.400,-23.471,5.536,1.956,-24.128,1.448
6.700,1.400,-23.294,5.308,1.805,-24.195,1.707
6.700,1.400,-23.118,5.192,1.974,-24.056,1.867
6.700,1.400,-22.941,5.568,1.883,-24.469,1.962
6.700,1.400,-22.765,5.613,2.000,-23.962,1.725
6.700,1.400,-22.588,4.951,1.959,-24.222,2.458
6.700,1.400,-22.412,5.507,1.755,-23.814,1.874
6.700,1.400,-22.235,5.041,1.960,-24.092,2.552
6.700,1.400,-22.059,5.356,1.894,-24.286,2.648
6.700,1.400,-21.882,5.604,1.932,-23.856,2.320
6.700,1.400,-21.706,5.481,1.836,-24.227,2.834
6.700,1.400,-21.529,5.901,2.035,-24.201,2.860
6.700,1.400,-21.353,5.417,1.984,-24.365,3.326
6.700,1.400,-21.176,5.584,1.875,-24.068,3.136
6.700,1.400,-21.000,5.145,1.911,-23.447,2.944
