GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.122,1.912,-22.965,1.610
4.000,1.400,-24.125,5.229,1.810,-23.966,1.305
4.000,1.400,-24.250,5.570,1.770,-23.641,1.725
4.000,1.400,-24.375,5.227,1.791,-24.375,1.288
4.000,1.400,-24.500,5.774,1.760,-23.343,2.149
4.000,1.400,-24.625,5.384,1.708,-23.021,2.140
4.000,1.400,-24.750,5.389,1.921,-24.184,1.588
4.000,1.400,-24.875,5.429,1.809,-24.315,1.589
4.000,1.400,-25.000,5.767,1.879,-24.156,2.015
4.000,1.400,-25.125,4.504,1.801,-23.243,1.989
4.000,1.400,-25.250,5.275,1.813,-24.187,1.710
4.000,1.400,-25.375,5.340,1.861,-23.625,2.252
4.000,1.400,-25.500,5.767,1.758,-24.588,2.020
4.000,1.400,-25.625,5.915,1.957,-24.027,2.556
4.000,1.400,-25.750,5.303,1.729,-22.528,3.491
4.000,1.400,-25.875,6.107,1.809,-23.215,3.418
4.000,1.400,-26.000,6.159,1.851,-23.796,3.118
4.000,1.400,-26.125,5.562,1.895,-24.079,2.621
4.000,1.400,-26.250,5.945,1.696,-24.352,2.734
4.000,1.400,-26.375,4.817,1.966,-24.073,2.507
4.000,1.400,-26.500,5.545,1.962,-23.252,3.641
4.000,1.400,-26.625,5.443,1.902,-24.293,2.788
4.000,1.400,-26.750,5.083,1.863,-23.818,3.160
4.000,1.400,-26.875,5.102,1.898,-24.132,2.998
4.000,1.400,-27.000,5.093,1.824,-24.257,2.983
4.000,1.400,-27.000,5.625,1.681,-24.546,2.957
4.113,1.400,-27.000,5.737,1.782,-24.187,3.271
4.225,1.400,-27.000,5.866,1.874,-24.139,3.333
4.338,1.400,-27.000,5.114,1.891,-24.870,2.320
4.450,1.400,-27.000,5.962,1.868,-24.611,2.866
4.563,1.400,-27.000,5.315,1.774,-24.772,2.381
4.675,1.400,-27.000,6.112,1.853,-24.553,2.874
4.788,1.400,-27.000,5.747,1.914,-24.809,2.447
4.900,1.400,-27.000,6.182,1.929,-24.391,2.955
5.013,1.400,-27.000,5.283,2.060,-25.458,1.699
5.125,1.400,-27.000,4.438,1.965,-25.406,1.825
5.238,1.400,-27.000,4.988,1.979,-25.360,1.757
5.350,1.400,-27.000,5.299,2.024,-24.927,2.166
5.463,1.400,-27.000,5.405,1.875,-25.377,1.692
5.575,1.400,-27.000,4.962,1.931,-25.767,1.476
5.688,1.400,-27.000,5.247,1.905,-24.864,2.239
5.800,1.400,-27.000,5.722,1.823,-24.978,2.067
5.913,1.400,-27.000,5.563,1.752,-24.588,2.462
6.025,1.400,-27.000,5.362,1.862,-24.416,2.707
6.138,1.400,-27.000,4.975,2.003,-25.213,2.215
6.250,1.400,-27.000,5.078,1.992,-25.211,2.219
6.363,1.400,-27.000,5.502,1.821,-24.583,2.600
6.475,1.400,-27.000,5.266,1.941,-24.479,2.848
6.588,1.400,-27.000,5.805,1.896,-24.892,2.302
6.700,1.400,-27.000,5.410,1.769,-25.251,2.204
6.700,1.400,-27.000,5.331,1.912,-25.123,2.379
6.700,1.400,-26.824,5.662,1.894,-25.767,1.562
6.700,1.400,-26.647,5.554,1.788,-24.452,2.506
6.700,1.400,-26.471,5.269,1.826,-24.974,2.114
6.700,1.400,-26.294,5.530,1.894,-24.562,2.147
6.700,1.400,-26.118,5.410,1.802,-24.555,2.066
6.700,1.400,-25.941,5.635,1.895,-24.628,1.762
6.700,1.400,-25.765,5.349,1.884,-25.807,1.435
6.700,1.400,-25.588,5.154,1.781,-24.693,1.826
6.700,1.400,-25.412,5.415,1.928,-24.804,1.516
6.700,1.400,-25.235,5.186,1.734,-24.778,1.616
6.700,1.400,-25.059,5.177,1.962,-25.785,1.778
6.700,1.400,-24.882,5.653,1.840,-24.675,1.155
6.700,1.400,-24.706,5.356,1.885,-24.981,1.454
6.700,1.400,-24.529,5.333,1.854,-24.811,1.468
6.700,1.400,-24.353,5.058,1.807,-24.875,1.770
6.700,1.400,-24.176,5.229,1.745,-23.989,1.523
6.700,1.400,-24.000,5.260,1.919,-25.293,2.004
6.700,1.400,-23.824,5.036,1.901,-24.589,1.899
6.700,1.400,-23.647,4.986,1.876,-24.750,2.093
6.700,1.400,-23.471,5.227,1.971,-24.195,1.738
6.700,1.400,-23.294,5.059,1.841,-25.366,2.680
6.700,1.400,-23.118,5.549,1.836,-24.609,1.933
6.700,1.400,-22.941,4.691,1.962,-24.599,2.664
6.700,1.400,-22.765,5.417,1.726,-24.788,2.417
6.700,1.400,-22.588,5.405,1.884,-24.398,2.277
6.700,1.400,-22.412,5.552,1.737,-24.144,2.105
6.700,1.400,-22.235,5.336,1.867,-24.997,3.115
6.700,1.400,-22.059,4.956,1.839,-23.646,2.399
6.700,1.400,-21.882,5.612,1.797,-24.146,2.543
6.700,1.400,-21.706,5.220,1.928,-24.322,3.052
6.700,1.400,-21.529,5.148,1.865,-24.387,3.285
6.700,1.400,-21.353,4.707,1.733,-23.650,3.059
6.700,1.400,-21.176,5.350,1.853,-24.949,4.032
6.700,1.400,-21.000,4.996,1.825,-23.838,3.337
