GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.379,1.739,-23.112,1.675
4.000,1.400,-24.125,5.284,1.863,-25.355,1.837
4.000,1.400,-24.250,5.149,1.720,-23.691,1.317
4.000,1.400,-24.375,5.663,1.924,-24.695,1.772
4.000,1.400,-24.500,5.254,1.854,-24.404,1.337
4.000,1.400,-24.625,5.315,1.858,-23.502,1.789
4.000,1.400,-24.750,4.881,1.893,-24.578,1.024
4.000,1.400,-24.875,5.033,1.826,-24.457,1.193
4.000,1.400,-25.000,4.832,2.059,-24.856,1.071
4.000,1.400,-25.125,5.001,1.981,-23.181,2.262
4.000,1.400,-25.250,5.256,1.847,-23.844,1.938
4.000,1.400,-25.375,5.570,1.846,-23.676,2.356
4.000,1.400,-25.500,5.537,1.927,-23.980,2.225
4.000,1.400,-25.625,5.314,1.899,-23.654,2.421
4.000,1.400,-25.750,5.935,1.823,-23.020,3.372
4.000,1.400,-25.875,5.410,2.011,-23.533,2.801
4.000,1.400,-26.000,5.272,1.873,-24.106,2.330
4.000,1.400,-26.125,5.417,1.819,-23.735,2.810
4.000,1.400,-26.250,5.421,1.983,-24.763,2.138
4.000,1.400,-26.375,4.728,2.055,-24.195,2.390
4.000,1.400,-26.500,5.261,1.727,-22.570,4.141
4.000,1.400,-26.625,5.223,2.040,-23.178,3.713
4.000,1.400,-26.750,4.799,1.779,-24.140,2.756
4.000,1.400,-26.875,5.104,1.960,-24.236,2.914
4.000,1.400,-27.000,5.514,1.875,-24.381,3.062
4.000,1.400,-27.000,5.803,1.780,-24.740,2.916
4.113,1.400,-27.000,5.425,1.867,-24.239,3.093
4.225,1.400,-27.000,5.373,1.872,-24.590,2.711
4.338,1.400,-27.000,5.885,1.894,-24.047,3.370
4.450,1.400,-27.000,4.859,1.890,-24.415,2.663
4.563,1.400,-27.000,5.442,1.740,-24.466,2.704
4.675,1.400,-27.000,5.870,1.779,-24.967,2.389
4.788,1.400,-27.000,5.540,2.022,-24.979,2.245
4.900,1.400,-27.000,5.544,1.861,-24.489,2.633
5.013,1.400,-27.000,4.864,2.058,-25.076,2.039
5.125,1.400,-27.000,4.960,2.086,-25.596,1.572
5.238,1.400,-27.000,4.537,1.913,-25.655,1.601
5.350,1.400,-27.000,5.027,1.974,-25.543,1.599
5.463,1.400,-27.000,5.409,1.920,-25.004,2.064
5.575,1.400,-27.000,4.643,2.020,-26.053,1.466
5.688,1.400,-27.000,5.140,1.940,-24.970,2.171
5.800,1.400,-27.000,5.898,1.836,-25.069,1.982
5.913,1.400,-27.000,5.441,1.814,-24.241,2.830
6.025,1.400,-27.000,5.051,1.917,-24.772,2.486
6.138,1.400,-27.000,4.955,1.757,-24.725,2.588
6.250,1.400,-27.000,4.931,1.824,-24.156,3.164
6.363,1.400,-27.000,5.624,1.801,-24.747,2.405
6.475,1.400,-27.000,5.468,1.913,-24.033,3.175
6.588,1.400,-27.000,5.401,1.788,-24.365,2.916
6.700,1.400,-27.000,4.814,1.902,-25.083,2.735
6.700,1.400,-27.000,5.392,1.807,-23.410,3.843
6.700,1.400,-26.824,6.192,1.835,-24.851,2.083
6.700,1.400,-26.647,5.444,1.701,-24.049,2.902
6.700,1.400,-26.471,4.671,1.793,-24.739,2.697
6.700,1.400,-26.294,5.691,1.811,-24.658,1.966
6.700,1.400,-26.118,5.208,1.926,-24.717,2.113
6.700,1.400,-25.941,5.545,1.911,-24.399,1.993
6.700,1.400,-25.765,5.357,1.946,-24.941,1.667
6.700,1.400,-25.588,5.349,1.883,-24.319,1.915
6.700,1.400,-25.412,4.945,1.820,-24.007,2.287
6.700,1.400,-25.235,5.058,1.768,-25.263,1.683
6.700,1.400,-25.059,5.288,1.861,-25.010,1.487
6.700,1.400,-24.882,5.025,1.803,-24.340,1.806
6.700,1.400,-24.706,5.591,1.762,-25.221,1.275
6.700,1.400,-24.529,4.997,1.888,-25.055,1.848
6.700,1.400,-24.353,5.261,1.904,-24.829,1.598
6.700,1.400,-24.176,4.976,1.871,-24.567,1.829
6.700,1.400,-24.000,5.224,1.833,-24.159,1.546
6.700,1.400,-23.824,5.106,1.711,-24.224,1.673
6.700,1.400,-23.647,5.223,1.815,-23.704,1.536
6.700,1.400,-23.471,5.706,1.960,-24.245,1.378
6.700,1.400,-23.294,5.336,1.953,-24.666,2.012
6.700,1.400,-23.118,5.436,1.872,-24.474,1.914
6.700,1.400,-22.941,5.472,1.793,-24.563,2.072
6.700,1.400,-22.765,5.202,1.908,-24.414,2.285
6.700,1.400,-22.588,5.650,1.867,-24.445,2.184
6.700,1.400,-22.412,5.891,1.980,-24.504,2.317
6.700,1.400,-22.235,5.398,1.757,-24.333,2.495
6.700,1.400,-22.059,5.638,2.024,-24.241,2.506
6.700,1.400,-21.882,5.040,1.921,-24.829,3.421
6.700,1.400,-21.706,5.078,1.962,-24.862,3.593
6.700,1.400,-21.529,5.097,1.778,-24.204,3.141
6.700,1.400,-21.353,4.677,1.865,-24.701,3.939
6.700,1.400,-21.176,5.276,1.919,-24.211,3.392
6.700,1.400,-21.000,5.533,1.948,-25.499,4.680
