GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.256,1.718,-24.505,0.650
4.000,1.400,-24.125,3.544,1.936,-24.241,0.713
4.000,1.400,-24.250,3.881,1.773,-24.565,0.502
4.000,1.400,-24.375,3.635,2.052,-24.220,0.763
4.000,1.400,-24.500,4.758,2.160,-24.930,1.156
4.000,1.400,-24.625,3.567,2.139,-24.528,0.862
4.000,1.400,-24.750,3.929,1.922,-24.666,0.534
4.000,1.400,-24.875,4.091,1.890,-24.350,0.724
4.000,1.400,-25.000,3.562,2.070,-25.142,0.813
4.000,1.400,-25.125,3.784,1.867,-25.036,0.522
4.000,1.400,-25.250,4.340,1.461,-24.907,0.487
4.000,1.400,-25.375,4.099,1.957,-24.761,0.835
4.000,1.400,-25.500,4.081,2.236,-25.453,0.842
4.000,1.400,-25.625,4.082,2.107,-24.983,0.958
4.000,1.400,-25.750,4.252,1.944,-26.124,0.706
4.000,1.400,-25.875,3.573,2.179,-26.309,0.989
4.000,1.400,-26.000,3.990,1.805,-25.747,0.478
4.000,1.400,-26.125,3.968,2.094,-25.634,0.850
4.000,1.400,-26.250,3.199,2.117,-26.593,1.128
4.000,1.400,-26.375,4.453,2.052,-25.683,1.053
4.000,1.400,-26.500,4.533,2.563,-26.232,1.307
4.000,1.400,-26.625,4.601,2.165,-26.627,0.973
4.000,1.400,-26.750,3.267,2.104,-26.639,1.022
4.000,1.400,-26.875,4.051,2.125,-27.081,0.755
4.000,1.400,-27.000,4.115,2.097,-26.611,0.806
4.000,1.400,-27.000,4.192,2.291,-27.181,0.930
4.113,1.400,-27.000,4.492,2.135,-26.156,1.182
4.225,1.400,-27.000,4.399,2.092,-27.113,0.722
4.338,1.400,-27.000,4.649,2.395,-26.964,1.043
4.450,1.400,-27.000,3.991,1.795,-26.114,1.074
4.563,1.400,-27.000,4.717,1.983,-27.092,0.610
4.675,1.400,-27.000,4.823,1.888,-26.949,0.513
4.788,1.400,-27.000,5.324,1.908,-27.493,0.888
4.900,1.400,-27.000,4.912,2.154,-27.360,0.836
5.013,1.400,-27.000,4.593,1.653,-26.686,0.582
5.125,1.400,-27.000,4.454,2.440,-27.094,1.241
5.238,1.400,-27.000,4.354,2.118,-26.884,1.144
5.350,1.400,-27.000,5.154,1.867,-26.604,0.643
5.463,1.400,-27.000,5.159,2.103,-26.615,0.857
5.575,1.400,-27.000,5.508,2.289,-27.410,0.981
5.688,1.400,-27.000,5.458,2.220,-26.719,0.897
5.800,1.400,-27.000,5.674,2.301,-27.177,0.927
5.913,1.400,-27.000,5.753,1.925,-27.832,0.996
6.025,1.400,-27.000,5.449,1.659,-26.945,0.634
6.138,1.400,-27.000,5.035,2.130,-26.079,1.612
6.250,1.400,-27.000,5.089,1.472,-26.201,1.411
6.363,1.400,-27.000,5.679,1.626,-26.704,0.778
6.475,1.400,-27.000,5.655,2.008,-26.494,1.139
6.588,1.400,-27.000,6.043,1.838,-24.359,2.732
6.700,1.400,-27.000,5.870,2.571,-26.783,1.452
6.700,1.400,-27.000,6.243,1.900,-26.662,0.757
6.700,1.400,-26.824,5.500,1.696,-25.640,1.712
6.700,1.400,-26.647,6.488,1.990,-25.567,1.249
6.700,1.400,-26.471,6.251,1.814,-25.107,1.494
6.700,1.400,-26.294,6.343,1.907,-25.541,0.976
6.700,1.400,-26.118,6.219,1.550,-24.026,2.152
6.700,1.400,-25.941,6.328,1.885,-24.931,1.180
6.700,1.400,-25.765,5.794,2.070,-25.557,1.146
6.700,1.400,-25.588,6.800,2.131,-24.862,1.035
6.700,1.400,-25.412,5.917,2.233,-24.548,1.433
6.700,1.400,-25.235,6.287,1.870,-23.851,1.519
6.700,1.400,-25.059,6.514,1.765,-23.811,1.313
6.700,1.400,-24.882,6.102,1.914,-23.573,1.529
6.700,1.400,-24.706,6.098,1.969,-24.217,0.962
6.700,1.400,-24.529,6.473,1.808,-23.155,1.452
6.700,1.400,-24.353,6.790,1.762,-23.244,1.169
6.700,1.400,-24.176,6.613,2.035,-22.843,1.479
6.700,1.400,-24.000,5.683,1.921,-22.397,1.969
6.700,1.400,-23.824,6.734,1.806,-23.103,0.827
6.700,1.400,-23.647,5.789,1.574,-23.499,0.939
6.700,1.400,-23.471,5.770,2.057,-21.786,2.034
6.700,1.400,-23.294,6.098,1.759,-22.583,0.999
6.700,1.400,-23.118,6.494,1.652,-23.556,0.547
6.700,1.400,-22.941,5.601,2.128,-23.511,1.436
6.700,1.400,-22.765,6.271,1.501,-23.877,1.197
6.700,1.400,-22.588,6.179,1.738,-22.032,0.834
6.700,1.400,-22.412,6.146,2.283,-21.872,1.173
6.700,1.400,-22.235,6.479,1.612,-21.597,0.708
6.700,1.400,-22.059,6.038,1.491,-23.144,1.274
6.700,1.400,-21.882,5.946,1.832,-21.970,0.873
6.700,1.400,-21.706,6.761,1.798,-22.817,1.182
6.700,1.400,-21.529,7.067,1.560,-22.373,0.934
6.700,1.400,-21.353,6.048,1.604,-22.618,1.438
6.700,1.400,-21.176,6.864,1.778,-21.877,0.812
6.700,1.400,-21.000,6.565,1.794,-20.783,0.469
