GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.542,1.865,-23.139,1.119
4.000,1.400,-24.125,4.014,2.133,-24.717,0.942
4.000,1.400,-24.250,4.451,2.026,-23.730,0.930
4.000,1.400,-24.375,5.068,2.190,-24.899,1.428
4.000,1.400,-24.500,4.997,2.018,-23.941,1.299
4.000,1.400,-24.625,3.733,2.304,-25.159,1.083
4.000,1.400,-24.750,3.720,1.996,-24.448,0.724
4.000,1.400,-24.875,3.769,2.007,-24.374,0.820
4.000,1.400,-25.000,4.007,2.134,-24.983,0.734
4.000,1.400,-25.125,3.962,2.114,-25.536,0.825
4.000,1.400,-25.250,3.905,2.021,-24.503,0.976
4.000,1.400,-25.375,3.951,1.956,-25.695,0.643
4.000,1.400,-25.500,4.163,2.149,-24.527,1.239
4.000,1.400,-25.625,4.266,2.032,-23.713,2.031
4.000,1.400,-25.750,4.373,1.836,-25.764,0.574
4.000,1.400,-25.875,3.936,2.382,-24.644,1.576
4.000,1.400,-26.000,3.437,1.572,-25.011,1.151
4.000,1.400,-26.125,4.365,2.019,-23.890,2.348
4.000,1.400,-26.250,5.121,2.433,-26.121,1.530
4.000,1.400,-26.375,3.915,1.923,-26.460,0.537
4.000,1.400,-26.500,4.251,1.825,-26.922,0.649
4.000,1.400,-26.625,3.929,1.860,-25.656,1.075
4.000,1.400,-26.750,3.617,2.185,-25.981,1.164
4.000,1.400,-26.875,4.405,1.920,-25.524,1.503
4.000,1.400,-27.000,4.955,1.770,-26.058,1.391
4.000,1.400,-27.000,4.238,1.956,-25.281,1.822
4.113,1.400,-27.000,4.135,2.173,-26.401,0.978
4.225,1.400,-27.000,4.234,1.989,-25.051,2.036
4.338,1.400,-27.000,4.736,2.243,-27.279,0.973
4.450,1.400,-27.000,5.297,1.871,-25.951,1.428
4.563,1.400,-27.000,4.401,2.009,-25.591,1.543
4.675,1.400,-27.000,5.379,1.889,-26.759,0.891
4.788,1.400,-27.000,5.222,2.190,-25.349,1.880
4.900,1.400,-27.000,5.022,2.012,-27.140,0.639
5.013,1.400,-27.000,4.377,1.980,-27.090,0.865
5.125,1.400,-27.000,4.457,2.147,-26.705,1.045
5.238,1.400,-27.000,4.289,1.772,-26.342,1.213
5.350,1.400,-27.000,4.841,1.919,-26.871,0.738
5.463,1.400,-27.000,4.710,1.891,-25.421,1.817
5.575,1.400,-27.000,4.727,1.831,-25.854,1.489
5.688,1.400,-27.000,5.172,2.125,-25.487,1.755
5.800,1.400,-27.000,6.015,2.011,-26.107,1.103
5.913,1.400,-27.000,5.166,2.205,-27.565,1.235
6.025,1.400,-27.000,5.077,2.158,-24.568,2.718
6.138,1.400,-27.000,4.755,1.593,-23.936,3.367
6.250,1.400,-27.000,4.953,2.184,-25.688,2.005
6.363,1.400,-27.000,5.535,1.939,-26.375,1.168
6.475,1.400,-27.000,4.969,1.988,-25.388,2.284
6.588,1.400,-27.000,5.462,2.329,-23.530,3.764
6.700,1.400,-27.000,5.606,1.813,-24.556,2.710
6.700,1.400,-27.000,5.443,1.943,-25.459,2.062
6.700,1.400,-26.824,5.625,2.039,-25.608,1.744
6.700,1.400,-26.647,5.801,1.860,-25.641,1.426
6.700,1.400,-26.471,6.254,2.069,-23.759,2.828
6.700,1.400,-26.294,6.093,1.883,-24.459,1.993
6.700,1.400,-26.118,5.797,1.991,-24.260,2.149
6.700,1.400,-25.941,7.072,1.908,-25.913,0.630
6.700,1.400,-25.765,5.837,1.816,-24.038,1.975
6.700,1.400,-25.588,6.444,2.027,-24.629,1.174
6.700,1.400,-25.412,5.585,1.840,-24.453,1.535
6.700,1.400,-25.235,6.220,1.843,-23.176,2.161
6.700,1.400,-25.059,6.508,1.785,-23.058,2.046
6.700,1.400,-24.882,6.200,1.827,-24.055,1.057
6.700,1.400,-24.706,6.261,1.910,-23.780,1.144
6.700,1.400,-24.529,6.343,1.635,-22.986,1.602
6.700,1.400,-24.353,6.484,2.049,-23.026,1.493
6.700,1.400,-24.176,5.926,1.979,-22.547,1.895
6.700,1.400,-24.000,5.577,1.985,-23.796,1.283
6.700,1.400,-23.824,6.562,1.947,-23.303,0.768
6.700,1.400,-23.647,5.796,1.905,-24.654,1.444
6.700,1.400,-23.471,6.290,2.073,-22.577,1.192
6.700,1.400,-23.294,6.185,2.019,-22.536,1.106
6.700,1.400,-23.118,5.525,2.011,-23.558,1.396
6.700,1.400,-22.941,5.665,1.904,-23.422,1.248
6.700,1.400,-22.765,5.998,1.872,-24.098,1.579
6.700,1.400,-22.588,4.986,1.871,-22.412,1.786
6.700,1.400,-22.412,6.001,1.842,-22.967,0.996
6.700,1.400,-22.235,6.445,1.678,-21.895,0.508
6.700,1.400,-22.059,6.444,1.753,-22.442,0.580
6.700,1.400,-21.882,5.802,1.697,-21.897,0.946
6.700,1.400,-21.706,6.744,1.570,-22.102,0.434
6.700,1.400,-21.529,6.540,1.589,-23.470,1.956
6.700,1.400,-21.353,5.632,1.770,-22.287,1.466
6.700,1.400,-21.176,6.036,1.871,-22.809,1.824
6.700,1.400,-21.000,6.046,1.843,-22.118,1.369
