GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.435,2.459,-24.776,1.383
4.000,1.400,-24.125,4.242,2.005,-24.779,0.923
4.000,1.400,-24.250,3.680,2.095,-23.475,1.089
4.000,1.400,-24.375,3.912,2.349,-24.790,1.039
4.000,1.400,-24.500,4.209,2.150,-24.704,0.805
4.000,1.400,-24.625,3.554,1.903,-25.239,0.910
4.000,1.400,-24.750,4.067,1.732,-24.937,0.387
4.000,1.400,-24.875,3.777,1.660,-24.085,0.861
4.000,1.400,-25.000,3.275,1.737,-25.348,0.872
4.000,1.400,-25.125,3.616,2.006,-25.460,0.792
4.000,1.400,-25.250,3.478,2.227,-25.348,0.983
4.000,1.400,-25.375,4.170,2.119,-25.771,0.838
4.000,1.400,-25.500,4.312,1.930,-25.203,0.683
4.000,1.400,-25.625,3.758,2.378,-25.300,1.059
4.000,1.400,-25.750,3.805,2.043,-25.455,0.734
4.000,1.400,-25.875,3.869,1.791,-25.995,0.430
4.000,1.400,-26.000,3.803,1.466,-26.766,0.794
4.000,1.400,-26.125,4.211,2.106,-26.282,0.754
4.000,1.400,-26.250,4.007,2.100,-25.907,0.780
4.000,1.400,-26.375,3.942,1.953,-27.309,1.087
4.000,1.400,-26.500,4.512,2.199,-26.874,1.020
4.000,1.400,-26.625,3.852,2.042,-26.813,0.685
4.000,1.400,-26.750,4.305,1.912,-27.542,0.991
4.000,1.400,-26.875,4.715,1.987,-28.177,1.597
4.000,1.400,-27.000,3.958,1.230,-26.169,0.849
4.000,1.400,-27.000,4.280,2.222,-26.758,0.901
4.113,1.400,-27.000,3.964,2.414,-27.054,1.026
4.225,1.400,-27.000,4.388,1.890,-27.318,0.607
4.338,1.400,-27.000,4.494,2.189,-28.071,1.340
4.450,1.400,-27.000,4.486,1.627,-27.257,0.345
4.563,1.400,-27.000,4.673,1.988,-26.988,0.598
4.675,1.400,-27.000,4.439,2.347,-27.721,1.213
4.788,1.400,-27.000,4.181,1.893,-27.536,0.948
4.900,1.400,-27.000,4.893,2.215,-27.493,0.953
5.013,1.400,-27.000,4.488,2.249,-27.385,1.069
5.125,1.400,-27.000,5.027,2.227,-27.162,0.848
5.238,1.400,-27.000,4.889,2.693,-26.510,1.426
5.350,1.400,-27.000,5.082,2.290,-27.208,0.953
5.463,1.400,-27.000,5.230,1.954,-27.140,0.617
5.575,1.400,-27.000,5.280,2.083,-27.851,1.130
5.688,1.400,-27.000,5.467,2.176,-26.983,0.807
5.800,1.400,-27.000,5.338,1.602,-26.427,0.763
5.913,1.400,-27.000,5.540,1.756,-27.780,0.935
6.025,1.400,-27.000,6.742,2.151,-27.647,1.224
6.138,1.400,-27.000,5.239,1.736,-24.938,2.274
6.250,1.400,-27.000,5.751,2.067,-26.374,1.042
6.363,1.400,-27.000,5.942,2.324,-26.124,1.341
6.475,1.400,-27.000,6.836,1.636,-26.975,0.432
6.588,1.400,-27.000,6.257,2.061,-27.215,0.769
6.700,1.400,-27.000,6.791,2.284,-28.069,1.390
6.700,1.400,-27.000,5.960,2.180,-25.686,1.697
6.700,1.400,-26.824,6.218,1.964,-26.654,0.761
6.700,1.400,-26.647,6.241,1.649,-25.934,0.884
6.700,1.400,-26.471,5.871,1.958,-25.844,1.179
6.700,1.400,-26.294,6.167,1.787,-27.243,1.156
6.700,1.400,-26.118,5.761,2.114,-26.175,1.181
6.700,1.400,-25.941,6.419,2.003,-24.756,1.359
6.700,1.400,-25.765,6.110,2.438,-26.177,1.263
6.700,1.400,-25.588,6.017,2.062,-25.317,0.989
6.700,1.400,-25.412,6.329,2.158,-26.222,1.170
6.700,1.400,-25.235,6.389,1.974,-24.650,0.877
6.700,1.400,-25.059,6.243,1.904,-23.474,1.725
6.700,1.400,-24.882,6.569,1.791,-23.882,1.082
6.700,1.400,-24.706,5.678,2.345,-23.986,1.567
6.700,1.400,-24.529,6.688,1.574,-23.589,0.957
6.700,1.400,-24.353,6.712,2.136,-23.261,1.317
6.700,1.400,-24.176,6.893,1.998,-22.408,1.876
6.700,1.400,-24.000,5.088,1.909,-23.982,1.691
6.700,1.400,-23.824,6.283,1.640,-22.405,1.497
6.700,1.400,-23.647,5.632,2.137,-19.822,4.039
6.700,1.400,-23.471,5.868,2.102,-21.259,2.465
6.700,1.400,-23.294,6.219,2.104,-22.546,1.134
6.700,1.400,-23.118,6.720,1.799,-24.649,1.582
6.700,1.400,-22.941,6.329,2.200,-23.248,0.934
6.700,1.400,-22.765,6.136,1.932,-25.424,2.770
6.700,1.400,-22.588,6.450,1.949,-22.533,0.606
6.700,1.400,-22.412,5.930,1.912,-22.888,1.040
6.700,1.400,-22.235,6.498,2.243,-22.370,0.877
6.700,1.400,-22.059,6.451,2.384,-22.177,1.022
6.700,1.400,-21.882,6.630,1.688,-22.634,0.808
6.700,1.400,-21.706,6.882,1.599,-22.048,0.435
6.700,1.400,-21.529,6.890,2.287,-21.833,0.956
6.700,1.400,-21.353,5.902,1.973,-22.132,1.254
6.700,1.400,-21.176,6.758,2.228,-21.367,0.851
6.700,1.400,-21.000,6.260,1.978,-21.857,1.124
