GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.986,2.326,-23.726,0.966
4.000,1.400,-24.125,3.804,1.475,-25.437,1.329
4.000,1.400,-24.250,3.848,1.850,-24.273,0.475
4.000,1.400,-24.375,3.345,2.444,-24.719,1.280
4.000,1.400,-24.500,4.499,2.238,-24.993,1.093
4.000,1.400,-24.625,3.797,1.987,-24.754,0.635
4.000,1.400,-24.750,3.509,1.551,-25.366,0.802
4.000,1.400,-24.875,3.543,1.874,-24.341,0.848
4.000,1.400,-25.000,3.890,1.705,-24.267,0.802
4.000,1.400,-25.125,3.677,2.057,-25.031,0.738
4.000,1.400,-25.250,3.638,1.885,-25.628,0.714
4.000,1.400,-25.375,4.221,1.407,-25.300,0.234
4.000,1.400,-25.500,3.658,1.969,-25.404,0.671
4.000,1.400,-25.625,3.407,2.065,-25.763,0.902
4.000,1.400,-25.750,3.913,1.845,-25.733,0.454
4.000,1.400,-25.875,4.428,1.991,-26.667,1.077
4.000,1.400,-26.000,3.889,1.973,-25.732,0.642
4.000,1.400,-26.125,3.917,1.914,-24.897,1.333
4.000,1.400,-26.250,4.118,2.110,-25.833,0.832
4.000,1.400,-26.375,3.973,1.988,-26.577,0.623
4.000,1.400,-26.500,4.453,1.961,-26.459,0.722
4.000,1.400,-26.625,4.551,2.105,-26.633,0.895
4.000,1.400,-26.750,3.821,1.723,-26.935,0.413
4.000,1.400,-26.875,4.039,1.704,-26.873,0.307
4.000,1.400,-27.000,4.021,1.774,-27.310,0.486
4.000,1.400,-27.000,4.346,1.733,-27.155,0.505
4.113,1.400,-27.000,4.175,2.071,-27.120,0.685
4.225,1.400,-27.000,3.963,2.269,-26.341,1.122
4.338,1.400,-27.000,4.313,1.649,-27.565,0.618
4.450,1.400,-27.000,4.930,2.177,-27.225,0.941
4.563,1.400,-27.000,4.479,2.099,-27.000,0.704
4.675,1.400,-27.000,4.709,2.314,-26.884,0.922
4.788,1.400,-27.000,4.568,2.319,-26.641,1.011
4.900,1.400,-27.000,5.228,2.338,-27.312,1.041
5.013,1.400,-27.000,4.115,2.224,-26.828,1.230
5.125,1.400,-27.000,4.586,1.962,-27.632,1.003
5.238,1.400,-27.000,4.765,1.815,-27.257,0.679
5.350,1.400,-27.000,5.398,2.124,-27.111,0.734
5.463,1.400,-27.000,5.367,2.389,-27.344,1.051
5.575,1.400,-27.000,5.312,2.104,-27.760,1.068
5.688,1.400,-27.000,5.487,2.610,-26.446,1.346
5.800,1.400,-27.000,5.282,1.789,-26.572,0.777
5.913,1.400,-27.000,5.210,2.052,-27.601,1.132
6.025,1.400,-27.000,5.733,2.151,-26.744,0.845
6.138,1.400,-27.000,5.594,1.944,-25.968,1.287
6.250,1.400,-27.000,5.001,2.292,-26.345,1.668
6.363,1.400,-27.000,5.807,1.841,-26.584,0.822
6.475,1.400,-27.000,5.193,1.630,-26.384,1.441
6.588,1.400,-27.000,5.444,1.977,-25.463,2.001
6.700,1.400,-27.000,6.258,2.161,-26.281,1.136
6.700,1.400,-27.000,5.968,2.010,-27.406,1.036
6.700,1.400,-26.824,5.587,2.111,-26.568,1.345
6.700,1.400,-26.647,6.408,2.018,-25.270,1.538
6.700,1.400,-26.471,6.514,2.001,-25.198,1.419
6.700,1.400,-26.294,6.029,1.700,-26.527,0.771
6.700,1.400,-26.118,6.163,1.898,-26.219,0.739
6.700,1.400,-25.941,5.963,1.565,-24.584,1.553
6.700,1.400,-25.765,5.952,1.990,-25.140,1.139
6.700,1.400,-25.588,6.211,1.851,-24.601,1.191
6.700,1.400,-25.412,6.265,1.719,-25.802,0.666
6.700,1.400,-25.235,6.377,2.160,-24.444,1.144
6.700,1.400,-25.059,6.252,1.798,-24.553,0.784
6.700,1.400,-24.882,6.353,1.581,-23.068,1.856
6.700,1.400,-24.706,6.107,1.596,-24.146,0.839
6.700,1.400,-24.529,6.061,1.679,-23.943,0.912
6.700,1.400,-24.353,6.871,1.566,-23.095,1.280
6.700,1.400,-24.176,7.084,1.475,-22.556,1.667
6.700,1.400,-24.000,6.069,2.195,-21.691,2.523
6.700,1.400,-23.824,6.388,1.805,-22.464,1.452
6.700,1.400,-23.647,4.609,1.911,-24.987,2.536
6.700,1.400,-23.471,6.100,1.605,-23.917,0.776
6.700,1.400,-23.294,6.543,1.662,-22.654,0.710
6.700,1.400,-23.118,6.731,1.968,-23.634,0.768
6.700,1.400,-22.941,5.810,2.160,-22.353,1.309
6.700,1.400,-22.765,6.097,2.381,-23.529,1.383
6.700,1.400,-22.588,5.514,2.012,-22.269,1.373
6.700,1.400,-22.412,5.839,1.854,-22.148,1.009
6.700,1.400,-22.235,6.672,1.979,-21.525,0.917
6.700,1.400,-22.059,6.475,1.891,-22.578,0.749
6.700,1.400,-21.882,6.076,1.708,-21.819,0.699
6.700,1.400,-21.706,6.757,1.844,-22.110,0.604
6.700,1.400,-21.529,6.514,1.831,-22.192,0.812
6.700,1.400,-21.353,6.149,2.356,-21.956,1.258
6.700,1.400,-21.176,6.473,2.051,-22.150,1.193
6.700,1.400,-21.000,6.010,2.040,-21.869,1.281
