GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.374,1.861,-24.090,0.601
4.000,1.400,-24.125,4.238,2.073,-23.911,0.745
4.000,1.400,-24.250,4.248,1.932,-23.719,0.792
4.000,1.400,-24.375,4.301,1.914,-24.074,0.668
4.000,1.400,-24.500,4.123,1.934,-24.094,0.682
4.000,1.400,-24.625,4.103,2.122,-23.629,1.235
4.000,1.400,-24.750,4.437,1.984,-24.305,0.854
4.000,1.400,-24.875,4.304,1.924,-23.931,1.121
4.000,1.400,-25.000,3.908,2.012,-24.425,0.845
4.000,1.400,-25.125,4.403,1.899,-24.525,0.878
4.000,1.400,-25.250,4.298,2.049,-24.466,1.060
4.000,1.400,-25.375,4.235,1.913,-24.384,1.140
4.000,1.400,-25.500,4.340,2.002,-24.691,1.064
4.000,1.400,-25.625,4.128,2.009,-24.652,1.155
4.000,1.400,-25.750,4.197,1.995,-24.949,1.017
4.000,1.400,-25.875,4.273,1.926,-24.703,1.313
4.000,1.400,-26.000,4.330,1.928,-24.727,1.417
4.000,1.400,-26.125,4.269,1.927,-25.221,1.080
4.000,1.400,-26.250,4.300,1.910,-25.064,1.325
4.000,1.400,-26.375,3.987,1.934,-25.521,1.007
4.000,1.400,-26.500,4.111,1.959,-25.332,1.300
4.000,1.400,-26.625,3.892,1.989,-25.723,1.082
4.000,1.400,-26.750,4.498,2.060,-25.994,1.120
4.000,1.400,-26.875,4.283,1.925,-25.823,1.209
4.000,1.400,-27.000,3.981,1.871,-26.113,1.005
4.000,1.400,-27.000,4.573,2.061,-26.336,1.099
4.113,1.400,-27.000,4.153,2.003,-26.429,0.832
4.225,1.400,-27.000,4.368,2.086,-26.081,1.155
4.338,1.400,-27.000,4.674,2.114,-25.967,1.300
4.450,1.400,-27.000,4.510,2.155,-26.621,0.847
4.563,1.400,-27.000,4.579,2.071,-26.019,1.189
4.675,1.400,-27.000,4.457,1.890,-26.249,0.923
4.788,1.400,-27.000,4.616,2.022,-26.110,1.099
4.900,1.400,-27.000,4.458,2.047,-26.154,1.153
5.013,1.400,-27.000,4.732,2.019,-26.276,0.993
5.125,1.400,-27.000,4.811,2.081,-26.498,0.903
5.238,1.400,-27.000,4.790,2.013,-26.225,1.084
5.350,1.400,-27.000,4.682,1.999,-26.088,1.279
5.463,1.400,-27.000,4.988,1.974,-26.207,1.088
5.575,1.400,-27.000,5.132,1.808,-25.676,1.455
5.688,1.400,-27.000,5.135,1.937,-25.682,1.527
5.800,1.400,-27.000,5.140,2.077,-25.522,1.754
5.913,1.400,-27.000,5.170,2.019,-26.006,1.386
6.025,1.400,-27.000,5.492,2.114,-25.349,1.876
6.138,1.400,-27.000,5.222,1.987,-25.368,1.961
6.250,1.400,-27.000,5.331,1.983,-25.832,1.596
6.363,1.400,-27.000,5.832,1.966,-25.169,1.989
6.475,1.400,-27.000,5.502,1.856,-25.172,2.120
6.588,1.400,-27.000,5.778,1.979,-25.016,2.219
6.700,1.400,-27.000,5.843,1.891,-25.283,1.980
6.700,1.400,-27.000,5.990,1.908,-25.379,1.841
6.700,1.400,-26.824,6.110,1.886,-24.949,2.024
6.700,1.400,-26.647,6.445,1.785,-24.778,1.926
6.700,1.400,-26.471,5.961,1.866,-25.092,1.633
6.700,1.400,-26.294,6.163,1.892,-25.038,1.452
6.700,1.400,-26.118,6.214,1.921,-24.415,1.846
6.700,1.400,-25.941,6.036,1.944,-24.296,1.856
6.700,1.400,-25.765,6.291,1.801,-24.424,1.458
6.700,1.400,-25.588,6.453,1.787,-24.082,1.575
6.700,1.400,-25.412,6.166,1.866,-24.255,1.357
6.700,1.400,-25.235,6.139,2.032,-23.686,1.765
6.700,1.400,-25.059,6.469,2.051,-23.926,1.327
6.700,1.400,-24.882,6.139,1.867,-23.857,1.259
6.700,1.400,-24.706,6.191,1.952,-23.789,1.185
6.700,1.400,-24.529,5.989,1.768,-23.410,1.376
6.700,1.400,-24.353,6.107,1.984,-23.617,1.111
6.700,1.400,-24.176,6.842,1.815,-22.964,1.289
6.700,1.400,-24.000,5.566,1.929,-23.039,1.578
6.700,1.400,-23.824,6.498,1.689,-22.996,0.899
6.700,1.400,-23.647,5.586,1.848,-22.734,1.508
6.700,1.400,-23.471,5.741,1.932,-22.809,1.281
6.700,1.400,-23.294,6.429,1.831,-22.789,0.718
6.700,1.400,-23.118,5.773,1.897,-23.727,1.215
6.700,1.400,-22.941,5.424,1.866,-23.688,1.550
6.700,1.400,-22.765,6.233,1.983,-23.589,1.113
6.700,1.400,-22.588,6.125,1.786,-22.484,0.701
6.700,1.400,-22.412,6.427,1.785,-22.363,0.474
6.700,1.400,-22.235,6.020,1.815,-22.677,0.911
6.700,1.400,-22.059,6.425,1.786,-22.707,0.803
6.700,1.400,-21.882,6.600,1.746,-22.250,0.515
6.700,1.400,-21.706,6.441,1.921,-22.449,0.944
6.700,1.400,-21.529,6.363,1.742,-22.260,0.874
6.700,1.400,-21.353,6.428,1.710,-22.477,1.197
6.700,1.400,-21.176,6.508,1.729,-22.313,1.199
6.700,1.400,-21.000,6.168,1.671,-22.173,1.316
