GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.005,1.967,-24.048,0.569
4.000,1.400,-24.125,4.271,2.061,-23.615,0.878
4.000,1.400,-24.250,3.912,2.228,-24.044,0.858
4.000,1.400,-24.375,4.156,2.022,-24.214,0.661
4.000,1.400,-24.500,3.959,1.975,-24.328,0.602
4.000,1.400,-24.625,3.859,2.150,-24.415,0.792
4.000,1.400,-24.750,3.905,2.109,-24.402,0.795
4.000,1.400,-24.875,3.985,1.962,-24.577,0.637
4.000,1.400,-25.000,4.087,1.999,-24.412,0.844
4.000,1.400,-25.125,4.155,2.192,-24.008,1.378
4.000,1.400,-25.250,4.196,2.028,-24.915,0.738
4.000,1.400,-25.375,4.297,1.953,-24.798,0.853
4.000,1.400,-25.500,3.942,2.085,-25.035,0.830
4.000,1.400,-25.625,4.252,1.943,-25.013,0.856
4.000,1.400,-25.750,4.284,2.100,-25.623,0.766
4.000,1.400,-25.875,4.343,2.127,-25.764,0.811
4.000,1.400,-26.000,4.359,2.138,-25.553,0.934
4.000,1.400,-26.125,3.948,2.025,-25.656,0.783
4.000,1.400,-26.250,4.058,1.965,-25.871,0.683
4.000,1.400,-26.375,4.099,2.114,-26.277,0.727
4.000,1.400,-26.500,4.137,2.190,-26.064,0.913
4.000,1.400,-26.625,4.110,2.090,-26.494,0.711
4.000,1.400,-26.750,4.136,2.313,-26.871,0.931
4.000,1.400,-26.875,3.982,2.141,-26.908,0.742
4.000,1.400,-27.000,4.088,2.184,-26.929,0.792
4.000,1.400,-27.000,4.033,2.162,-27.046,0.764
4.113,1.400,-27.000,4.398,2.142,-26.979,0.795
4.225,1.400,-27.000,4.364,2.117,-27.060,0.733
4.338,1.400,-27.000,4.403,2.195,-27.149,0.812
4.450,1.400,-27.000,4.468,2.120,-26.963,0.721
4.563,1.400,-27.000,4.285,2.060,-27.206,0.745
4.675,1.400,-27.000,4.600,2.350,-26.945,0.954
4.788,1.400,-27.000,4.432,2.361,-27.020,1.025
4.900,1.400,-27.000,5.027,1.970,-26.837,0.606
5.013,1.400,-27.000,4.853,2.207,-26.712,0.871
5.125,1.400,-27.000,4.741,2.109,-26.926,0.810
5.238,1.400,-27.000,4.851,2.359,-26.768,1.060
5.350,1.400,-27.000,5.068,2.156,-27.069,0.809
5.463,1.400,-27.000,4.986,2.195,-27.111,0.933
5.575,1.400,-27.000,5.140,1.934,-26.327,0.963
5.688,1.400,-27.000,5.303,2.117,-26.371,1.029
5.800,1.400,-27.000,5.760,2.141,-27.025,0.742
5.913,1.400,-27.000,5.824,1.827,-26.833,0.467
6.025,1.400,-27.000,5.621,2.189,-26.811,0.907
6.138,1.400,-27.000,5.240,2.068,-26.198,1.376
6.250,1.400,-27.000,5.397,2.240,-26.090,1.504
6.363,1.400,-27.000,5.711,2.158,-25.830,1.539
6.475,1.400,-27.000,5.676,2.130,-25.623,1.752
6.588,1.400,-27.000,6.062,2.223,-25.714,1.615
6.700,1.400,-27.000,5.626,1.950,-25.700,1.774
6.700,1.400,-27.000,5.898,1.975,-25.699,1.633
6.700,1.400,-26.824,6.304,2.063,-25.902,1.202
6.700,1.400,-26.647,6.159,2.143,-25.785,1.260
6.700,1.400,-26.471,6.216,2.176,-25.415,1.397
6.700,1.400,-26.294,6.047,1.905,-24.931,1.593
6.700,1.400,-26.118,6.127,2.046,-24.978,1.430
6.700,1.400,-25.941,5.910,1.996,-25.494,1.086
6.700,1.400,-25.765,5.848,2.001,-25.229,1.173
6.700,1.400,-25.588,6.039,2.111,-24.800,1.250
6.700,1.400,-25.412,6.227,2.102,-24.644,1.143
6.700,1.400,-25.235,5.922,2.031,-24.619,1.176
6.700,1.400,-25.059,6.024,1.958,-24.485,1.047
6.700,1.400,-24.882,6.123,2.026,-24.089,1.164
6.700,1.400,-24.706,6.121,2.059,-23.779,1.276
6.700,1.400,-24.529,5.970,2.099,-24.251,1.048
6.700,1.400,-24.353,6.045,2.009,-24.162,0.915
6.700,1.400,-24.176,6.687,2.089,-23.031,1.337
6.700,1.400,-24.000,6.382,2.045,-21.503,2.599
6.700,1.400,-23.824,6.571,2.136,-22.430,1.581
6.700,1.400,-23.647,6.275,2.132,-21.215,2.575
6.700,1.400,-23.471,6.223,2.028,-21.644,1.990
6.700,1.400,-23.294,6.304,1.917,-22.129,1.335
6.700,1.400,-23.118,5.824,2.073,-23.883,1.344
6.700,1.400,-22.941,5.724,2.175,-22.397,1.360
6.700,1.400,-22.765,5.568,2.121,-23.792,1.690
6.700,1.400,-22.588,6.206,2.003,-23.093,0.929
6.700,1.400,-22.412,6.261,1.957,-22.547,0.722
6.700,1.400,-22.235,6.203,1.959,-22.901,1.001
6.700,1.400,-22.059,6.189,2.094,-22.342,0.907
6.700,1.400,-21.882,6.487,2.105,-22.083,0.763
6.700,1.400,-21.706,6.113,2.155,-22.482,1.232
6.700,1.400,-21.529,6.207,2.065,-22.155,1.038
6.700,1.400,-21.353,6.439,2.003,-22.228,1.094
6.700,1.400,-21.176,6.394,2.048,-21.980,1.077
6.700,1.400,-21.000,6.156,1.943,-21.674,1.022
