GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.797,1.874,-24.172,0.543
4.000,1.400,-24.125,3.708,1.888,-24.301,0.595
4.000,1.400,-24.250,3.739,1.838,-24.433,0.542
4.000,1.400,-24.375,3.994,1.807,-24.727,0.538
4.000,1.400,-24.500,3.815,1.908,-24.447,0.543
4.000,1.400,-24.625,3.916,1.757,-24.733,0.382
4.000,1.400,-24.750,3.862,1.911,-24.736,0.530
4.000,1.400,-24.875,3.812,1.940,-24.840,0.572
4.000,1.400,-25.000,3.961,1.874,-24.873,0.492
4.000,1.400,-25.125,4.034,1.977,-24.808,0.659
4.000,1.400,-25.250,4.092,1.756,-25.237,0.368
4.000,1.400,-25.375,3.742,1.931,-25.427,0.592
4.000,1.400,-25.500,4.000,1.832,-25.175,0.540
4.000,1.400,-25.625,4.130,1.920,-25.499,0.550
4.000,1.400,-25.750,3.894,1.763,-25.543,0.431
4.000,1.400,-25.875,4.036,1.883,-25.993,0.498
4.000,1.400,-26.000,3.991,1.732,-25.713,0.439
4.000,1.400,-26.125,4.025,1.923,-26.084,0.526
4.000,1.400,-26.250,4.215,1.964,-26.018,0.647
4.000,1.400,-26.375,3.953,1.706,-26.142,0.387
4.000,1.400,-26.500,4.017,1.865,-26.507,0.465
4.000,1.400,-26.625,3.916,2.033,-26.585,0.639
4.000,1.400,-26.750,4.094,2.159,-26.794,0.766
4.000,1.400,-26.875,4.055,2.421,-27.176,1.066
4.000,1.400,-27.000,4.069,2.059,-27.369,0.759
4.000,1.400,-27.000,3.871,2.134,-27.526,0.912
4.113,1.400,-27.000,4.456,2.123,-27.096,0.806
4.225,1.400,-27.000,4.222,2.122,-27.346,0.800
4.338,1.400,-27.000,4.322,2.122,-27.243,0.762
4.450,1.400,-27.000,4.421,2.124,-27.199,0.752
4.563,1.400,-27.000,4.491,2.039,-27.198,0.673
4.675,1.400,-27.000,4.537,2.082,-27.139,0.709
4.788,1.400,-27.000,4.506,1.925,-27.248,0.645
4.900,1.400,-27.000,4.803,2.095,-27.395,0.805
5.013,1.400,-27.000,4.729,2.170,-27.255,0.860
5.125,1.400,-27.000,4.784,2.025,-27.078,0.716
5.238,1.400,-27.000,4.955,2.202,-27.198,0.873
5.350,1.400,-27.000,4.945,1.959,-27.313,0.758
5.463,1.400,-27.000,5.280,2.079,-27.177,0.725
5.575,1.400,-27.000,5.024,1.999,-27.066,0.816
5.688,1.400,-27.000,5.160,1.979,-27.185,0.805
5.800,1.400,-27.000,5.276,1.972,-26.994,0.776
5.913,1.400,-27.000,5.515,2.029,-26.929,0.747
6.025,1.400,-27.000,5.572,2.092,-26.883,0.836
6.138,1.400,-27.000,5.507,1.900,-26.793,0.831
6.250,1.400,-27.000,5.503,1.754,-26.323,1.068
6.363,1.400,-27.000,5.484,1.908,-26.371,1.194
6.475,1.400,-27.000,5.793,1.974,-26.502,1.020
6.588,1.400,-27.000,5.697,2.031,-26.352,1.269
6.700,1.400,-27.000,5.771,1.874,-25.897,1.519
6.700,1.400,-27.000,6.094,1.981,-26.306,1.089
6.700,1.400,-26.824,6.121,1.850,-25.820,1.243
6.700,1.400,-26.647,5.989,1.842,-25.677,1.281
6.700,1.400,-26.471,6.013,1.858,-25.329,1.409
6.700,1.400,-26.294,6.189,1.839,-25.630,0.946
6.700,1.400,-26.118,6.261,2.007,-25.149,1.224
6.700,1.400,-25.941,6.095,1.901,-25.430,0.938
6.700,1.400,-25.765,6.132,1.915,-25.012,1.075
6.700,1.400,-25.588,6.193,1.786,-24.558,1.211
6.700,1.400,-25.412,6.117,1.833,-24.210,1.404
6.700,1.400,-25.235,6.113,1.890,-24.479,1.075
6.700,1.400,-25.059,6.149,1.650,-24.213,1.040
6.700,1.400,-24.882,6.250,1.899,-24.261,0.915
6.700,1.400,-24.706,6.325,1.774,-23.554,1.268
6.700,1.400,-24.529,6.372,1.820,-23.495,1.163
6.700,1.400,-24.353,6.291,1.806,-23.665,0.898
6.700,1.400,-24.176,6.831,1.690,-22.681,1.529
6.700,1.400,-24.000,6.362,1.852,-22.779,1.345
6.700,1.400,-23.824,6.661,1.755,-22.534,1.338
6.700,1.400,-23.647,6.291,1.958,-22.740,1.141
6.700,1.400,-23.471,6.137,1.730,-22.297,1.343
6.700,1.400,-23.294,6.563,1.736,-22.730,0.671
6.700,1.400,-23.118,6.269,1.796,-23.772,0.878
6.700,1.400,-22.941,5.652,2.224,-22.859,1.336
6.700,1.400,-22.765,6.027,2.007,-23.861,1.422
6.700,1.400,-22.588,6.424,1.927,-22.643,0.598
6.700,1.400,-22.412,6.458,1.889,-22.525,0.557
6.700,1.400,-22.235,6.428,2.006,-22.410,0.687
6.700,1.400,-22.059,6.419,2.047,-22.379,0.775
6.700,1.400,-21.882,6.500,1.903,-22.031,0.561
6.700,1.400,-21.706,6.460,1.702,-22.120,0.566
6.700,1.400,-21.529,6.430,1.888,-22.075,0.780
6.700,1.400,-21.353,6.357,1.590,-21.930,0.697
6.700,1.400,-21.176,6.425,1.804,-22.218,1.151
6.700,1.400,-21.000,6.251,1.843,-21.791,1.011
