GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.781,2.119,-24.234,1.087
4.000,1.400,-24.125,4.539,2.092,-24.123,0.878
4.000,1.400,-24.250,4.640,1.853,-23.478,1.101
4.000,1.400,-24.375,4.801,2.155,-23.735,1.274
4.000,1.400,-24.500,5.114,2.160,-23.344,1.776
4.000,1.400,-24.625,4.760,2.092,-24.036,1.184
4.000,1.400,-24.750,4.623,2.012,-23.807,1.285
4.000,1.400,-24.875,4.526,2.251,-24.724,1.011
4.000,1.400,-25.000,4.576,2.265,-24.250,1.281
4.000,1.400,-25.125,4.599,2.128,-23.013,2.313
4.000,1.400,-25.250,4.935,2.159,-24.306,1.530
4.000,1.400,-25.375,4.917,2.162,-23.430,2.281
4.000,1.400,-25.500,4.836,2.029,-24.628,1.361
4.000,1.400,-25.625,4.499,2.076,-24.037,1.797
4.000,1.400,-25.750,4.731,2.101,-24.591,1.539
4.000,1.400,-25.875,5.065,2.161,-23.987,2.297
4.000,1.400,-26.000,4.915,2.207,-24.084,2.271
4.000,1.400,-26.125,4.891,2.055,-24.306,2.129
4.000,1.400,-26.250,4.674,1.958,-24.357,2.086
4.000,1.400,-26.375,4.822,2.139,-24.035,2.588
4.000,1.400,-26.500,4.689,2.153,-24.086,2.621
4.000,1.400,-26.625,5.001,2.176,-24.847,2.183
4.000,1.400,-26.750,5.116,2.044,-24.484,2.607
4.000,1.400,-26.875,4.768,2.073,-24.693,2.409
4.000,1.400,-27.000,4.571,2.228,-24.276,2.904
4.000,1.400,-27.000,5.078,2.129,-24.290,3.006
4.113,1.400,-27.000,5.013,2.212,-24.632,2.660
4.225,1.400,-27.000,5.223,2.113,-24.274,2.990
4.338,1.400,-27.000,5.160,2.016,-24.342,2.850
4.450,1.400,-27.000,4.988,1.964,-24.941,2.201
4.563,1.400,-27.000,4.999,2.012,-24.057,3.038
4.675,1.400,-27.000,5.438,2.143,-24.161,3.032
4.788,1.400,-27.000,4.976,2.047,-24.844,2.259
4.900,1.400,-27.000,4.998,2.142,-24.462,2.646
5.013,1.400,-27.000,5.030,2.234,-24.355,2.774
5.125,1.400,-27.000,5.307,2.026,-24.710,2.381
5.238,1.400,-27.000,4.811,1.976,-24.373,2.723
5.350,1.400,-27.000,4.869,2.080,-24.711,2.436
5.463,1.400,-27.000,5.209,2.067,-24.420,2.676
5.575,1.400,-27.000,5.039,2.193,-24.573,2.609
5.688,1.400,-27.000,4.896,2.235,-24.275,2.958
5.800,1.400,-27.000,5.176,2.180,-23.761,3.389
5.913,1.400,-27.000,5.215,2.060,-24.052,3.101
6.025,1.400,-27.000,4.799,2.171,-25.206,2.306
6.138,1.400,-27.000,5.020,1.993,-24.072,3.189
6.250,1.400,-27.000,5.164,2.143,-24.994,2.399
6.363,1.400,-27.000,5.120,2.180,-23.935,3.398
6.475,1.400,-27.000,5.130,1.888,-23.883,3.429
6.588,1.400,-27.000,5.167,2.048,-24.043,3.344
6.700,1.400,-27.000,5.367,2.070,-24.107,3.255
6.700,1.400,-27.000,5.275,1.941,-24.428,2.990
6.700,1.400,-26.824,5.149,2.011,-24.414,2.929
6.700,1.400,-26.647,5.083,2.218,-23.876,3.311
6.700,1.400,-26.471,5.543,2.145,-24.263,2.601
6.700,1.400,-26.294,5.754,2.039,-23.449,3.065
6.700,1.400,-26.118,5.431,2.045,-24.147,2.431
6.700,1.400,-25.941,5.200,1.939,-24.282,2.301
6.700,1.400,-25.765,5.431,2.135,-23.909,2.366
6.700,1.400,-25.588,5.791,1.950,-23.717,2.152
6.700,1.400,-25.412,5.178,1.983,-24.110,2.086
6.700,1.400,-25.235,5.149,2.267,-24.355,1.983
6.700,1.400,-25.059,5.224,2.114,-23.547,2.230
6.700,1.400,-24.882,5.609,2.092,-23.629,1.800
6.700,1.400,-24.706,5.663,2.172,-24.002,1.472
6.700,1.400,-24.529,5.295,2.129,-23.780,1.751
6.700,1.400,-24.353,5.370,2.066,-23.417,1.757
6.700,1.400,-24.176,5.665,2.026,-23.651,1.319
6.700,1.400,-24.000,5.017,2.064,-23.620,1.849
6.700,1.400,-23.824,5.844,2.191,-22.899,1.487
6.700,1.400,-23.647,5.398,2.044,-23.542,1.456
6.700,1.400,-23.471,5.241,1.948,-23.158,1.590
6.700,1.400,-23.294,5.419,2.174,-22.904,1.547
6.700,1.400,-23.118,5.382,2.040,-23.599,1.542
6.700,1.400,-22.941,5.126,2.004,-23.523,1.784
6.700,1.400,-22.765,4.932,2.026,-23.264,1.941
6.700,1.400,-22.588,5.307,2.061,-23.390,1.738
6.700,1.400,-22.412,5.704,2.182,-23.675,1.789
6.700,1.400,-22.235,5.482,2.018,-23.547,1.894
6.700,1.400,-22.059,5.293,1.884,-23.485,2.061
6.700,1.400,-21.882,5.330,2.120,-23.596,2.309
6.700,1.400,-21.706,5.562,1.899,-23.866,2.492
6.700,1.400,-21.529,5.323,1.888,-24.062,2.923
6.700,1.400,-21.353,5.375,1.961,-23.151,2.303
6.700,1.400,-21.176,5.458,2.073,-23.017,2.320
6.700,1.400,-21.000,5.343,1.950,-22.771,2.298
