GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.791,2.164,-24.459,0.915
4.000,1.400,-24.125,3.788,1.595,-24.508,0.479
4.000,1.400,-24.250,3.842,2.175,-24.566,0.852
4.000,1.400,-24.375,3.826,1.979,-24.664,0.671
4.000,1.400,-24.500,3.666,1.988,-24.699,0.705
4.000,1.400,-24.625,3.805,2.587,-24.871,1.227
4.000,1.400,-24.750,3.815,2.236,-24.898,0.869
4.000,1.400,-24.875,3.752,1.988,-25.025,0.656
4.000,1.400,-25.000,3.747,2.001,-25.083,0.657
4.000,1.400,-25.125,3.798,1.735,-25.428,0.495
4.000,1.400,-25.250,3.718,2.230,-25.455,0.900
4.000,1.400,-25.375,3.882,1.911,-25.479,0.535
4.000,1.400,-25.500,3.879,1.880,-25.609,0.507
4.000,1.400,-25.625,3.923,1.904,-25.859,0.561
4.000,1.400,-25.750,3.819,1.403,-26.018,0.323
4.000,1.400,-25.875,3.828,1.716,-26.089,0.419
4.000,1.400,-26.000,3.883,1.143,-26.190,0.340
4.000,1.400,-26.125,3.901,1.501,-26.326,0.246
4.000,1.400,-26.250,3.712,1.475,-26.294,0.301
4.000,1.400,-26.375,3.883,1.659,-26.561,0.340
4.000,1.400,-26.500,3.795,1.543,-26.770,0.368
4.000,1.400,-26.625,3.930,1.255,-26.871,0.294
4.000,1.400,-26.750,4.057,1.523,-26.869,0.180
4.000,1.400,-26.875,4.146,2.041,-27.236,0.750
4.000,1.400,-27.000,4.155,2.249,-27.160,0.878
4.000,1.400,-27.000,4.268,2.436,-27.410,1.146
4.113,1.400,-27.000,4.215,2.677,-27.164,1.291
4.225,1.400,-27.000,4.320,2.372,-27.386,1.051
4.338,1.400,-27.000,4.428,2.362,-27.376,1.037
4.450,1.400,-27.000,4.645,1.782,-27.406,0.591
4.563,1.400,-27.000,4.563,2.082,-27.398,0.790
4.675,1.400,-27.000,4.562,2.155,-27.338,0.835
4.788,1.400,-27.000,4.745,1.904,-27.308,0.592
4.900,1.400,-27.000,4.644,2.598,-27.400,1.289
5.013,1.400,-27.000,4.798,1.994,-27.369,0.731
5.125,1.400,-27.000,4.914,2.061,-27.178,0.716
5.238,1.400,-27.000,4.894,2.644,-27.259,1.316
5.350,1.400,-27.000,5.023,2.145,-27.215,0.842
5.463,1.400,-27.000,5.162,1.995,-27.135,0.680
5.575,1.400,-27.000,5.152,2.063,-27.166,0.804
5.688,1.400,-27.000,5.337,1.550,-26.997,0.381
5.800,1.400,-27.000,5.295,1.981,-26.937,0.772
5.913,1.400,-27.000,5.543,2.075,-26.984,0.770
6.025,1.400,-27.000,5.565,2.155,-26.885,0.892
6.138,1.400,-27.000,5.689,1.377,-26.771,0.504
6.250,1.400,-27.000,5.702,1.866,-26.668,0.792
6.363,1.400,-27.000,5.877,1.140,-26.883,0.563
6.475,1.400,-27.000,6.118,1.729,-27.096,0.494
6.588,1.400,-27.000,6.111,1.633,-26.511,0.721
6.700,1.400,-27.000,6.535,1.769,-27.657,0.771
6.700,1.400,-27.000,6.511,1.978,-27.454,0.759
6.700,1.400,-26.824,6.432,1.710,-27.154,0.526
6.700,1.400,-26.647,6.397,1.691,-26.961,0.524
6.700,1.400,-26.471,6.543,1.732,-27.072,0.704
6.700,1.400,-26.294,6.529,1.703,-26.680,0.520
6.700,1.400,-26.118,6.496,1.728,-26.481,0.530
6.700,1.400,-25.941,6.478,1.466,-26.360,0.479
6.700,1.400,-25.765,6.408,2.046,-25.860,0.716
6.700,1.400,-25.588,6.456,2.195,-25.600,0.831
6.700,1.400,-25.412,6.340,2.271,-25.501,0.947
6.700,1.400,-25.235,6.355,1.906,-25.099,0.627
6.700,1.400,-25.059,6.386,1.619,-25.442,0.542
6.700,1.400,-24.882,6.443,2.113,-25.364,0.898
6.700,1.400,-24.706,6.346,2.127,-25.241,0.970
6.700,1.400,-24.529,6.259,2.105,-24.918,0.918
6.700,1.400,-24.353,6.266,2.221,-24.219,0.938
6.700,1.400,-24.176,6.637,2.128,-22.937,1.438
6.700,1.400,-24.000,6.519,1.955,-21.058,2.999
6.700,1.400,-23.824,6.574,2.379,-22.770,1.444
6.700,1.400,-23.647,6.511,2.007,-21.807,1.947
6.700,1.400,-23.471,6.588,1.850,-20.718,2.792
6.700,1.400,-23.294,6.592,2.186,-22.806,0.931
6.700,1.400,-23.118,6.336,1.787,-23.869,0.920
6.700,1.400,-22.941,6.379,2.384,-21.369,1.883
6.700,1.400,-22.765,6.242,2.186,-24.437,1.904
6.700,1.400,-22.588,6.569,2.291,-22.126,1.012
6.700,1.400,-22.412,6.481,2.633,-22.209,1.268
6.700,1.400,-22.235,6.521,2.212,-22.014,0.860
6.700,1.400,-22.059,6.475,2.406,-21.988,1.034
6.700,1.400,-21.882,6.514,2.442,-21.821,1.060
6.700,1.400,-21.706,6.448,2.454,-21.922,1.105
6.700,1.400,-21.529,6.472,2.500,-21.855,1.169
6.700,1.400,-21.353,6.528,2.170,-21.516,0.806
6.700,1.400,-21.176,6.559,2.298,-21.345,0.925
6.700,1.400,-21.000,6.440,2.173,-21.348,0.887
