GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.066,2.026,-24.007,1.236
4.000,1.400,-24.125,4.675,2.095,-23.536,1.134
4.000,1.400,-24.250,4.981,2.056,-23.326,1.499
4.000,1.400,-24.375,4.956,2.062,-23.927,1.246
4.000,1.400,-24.500,4.850,2.143,-23.893,1.282
4.000,1.400,-24.625,5.105,2.116,-23.845,1.530
4.000,1.400,-24.750,4.890,1.933,-23.858,1.368
4.000,1.400,-24.875,5.104,1.936,-23.416,1.907
4.000,1.400,-25.000,5.125,2.063,-23.923,1.693
4.000,1.400,-25.125,4.985,2.235,-23.957,1.741
4.000,1.400,-25.250,4.857,2.092,-23.775,1.841
4.000,1.400,-25.375,4.993,2.032,-24.040,1.780
4.000,1.400,-25.500,4.843,2.193,-23.162,2.608
4.000,1.400,-25.625,4.710,2.144,-23.418,2.435
4.000,1.400,-25.750,4.802,1.957,-24.460,1.618
4.000,1.400,-25.875,5.381,1.997,-24.079,2.343
4.000,1.400,-26.000,5.129,2.109,-23.460,2.868
4.000,1.400,-26.125,4.992,1.912,-23.760,2.615
4.000,1.400,-26.250,5.009,2.083,-23.690,2.835
4.000,1.400,-26.375,4.850,2.199,-23.748,2.874
4.000,1.400,-26.500,5.139,2.165,-23.476,3.321
4.000,1.400,-26.625,5.109,2.081,-24.085,2.854
4.000,1.400,-26.750,5.216,2.236,-23.637,3.445
4.000,1.400,-26.875,5.047,2.116,-24.356,2.821
4.000,1.400,-27.000,5.290,1.920,-24.127,3.192
4.000,1.400,-27.000,4.752,2.042,-24.111,3.054
4.113,1.400,-27.000,5.191,2.130,-23.896,3.366
4.225,1.400,-27.000,4.878,2.158,-24.216,2.959
4.338,1.400,-27.000,5.057,1.921,-23.599,3.515
4.450,1.400,-27.000,5.611,2.036,-23.570,3.676
4.563,1.400,-27.000,4.958,2.071,-23.307,3.774
4.675,1.400,-27.000,5.092,2.142,-23.563,3.541
4.788,1.400,-27.000,4.951,1.840,-23.909,3.126
4.900,1.400,-27.000,5.119,2.133,-24.081,3.017
5.013,1.400,-27.000,5.372,2.097,-23.957,3.143
5.125,1.400,-27.000,4.967,2.051,-23.643,3.423
5.238,1.400,-27.000,4.997,1.990,-24.101,2.968
5.350,1.400,-27.000,5.175,2.271,-23.796,3.325
5.463,1.400,-27.000,5.053,1.959,-24.035,3.045
5.575,1.400,-27.000,4.967,2.419,-23.333,3.854
5.688,1.400,-27.000,5.082,2.255,-24.182,3.006
5.800,1.400,-27.000,4.776,2.168,-24.340,2.953
5.913,1.400,-27.000,5.482,2.028,-23.475,3.606
6.025,1.400,-27.000,4.899,2.248,-24.202,3.133
6.138,1.400,-27.000,5.392,2.076,-24.058,3.110
6.250,1.400,-27.000,5.138,2.026,-23.986,3.273
6.363,1.400,-27.000,5.022,2.051,-23.795,3.535
6.475,1.400,-27.000,4.655,2.051,-23.182,4.280
6.588,1.400,-27.000,4.885,2.215,-23.661,3.836
6.700,1.400,-27.000,5.065,2.169,-23.933,3.560
6.700,1.400,-27.000,5.329,2.133,-23.572,3.764
6.700,1.400,-26.824,5.085,2.107,-24.069,3.271
6.700,1.400,-26.647,4.783,2.085,-24.358,3.063
6.700,1.400,-26.471,5.061,2.055,-24.015,3.024
6.700,1.400,-26.294,5.245,2.108,-23.423,3.296
6.700,1.400,-26.118,4.929,2.063,-23.227,3.454
6.700,1.400,-25.941,5.076,2.033,-23.819,2.746
6.700,1.400,-25.765,4.954,2.122,-23.648,2.837
6.700,1.400,-25.588,5.009,2.078,-23.800,2.553
6.700,1.400,-25.412,5.576,2.073,-23.243,2.534
6.700,1.400,-25.235,5.176,2.109,-23.418,2.475
6.700,1.400,-25.059,5.030,2.062,-23.486,2.387
6.700,1.400,-24.882,4.976,2.332,-23.627,2.328
6.700,1.400,-24.706,4.995,2.166,-23.938,2.021
6.700,1.400,-24.529,4.950,2.086,-23.605,2.095
6.700,1.400,-24.353,5.384,2.145,-24.026,1.547
6.700,1.400,-24.176,5.219,2.167,-23.854,1.699
6.700,1.400,-24.000,5.101,2.015,-23.783,1.727
6.700,1.400,-23.824,5.345,2.207,-23.913,1.580
6.700,1.400,-23.647,5.093,1.943,-23.870,1.710
6.700,1.400,-23.471,5.046,2.110,-23.599,1.805
6.700,1.400,-23.294,5.061,1.925,-23.793,1.791
6.700,1.400,-23.118,5.416,2.192,-23.678,1.610
6.700,1.400,-22.941,5.410,2.005,-23.492,1.528
6.700,1.400,-22.765,4.958,2.013,-23.936,2.186
6.700,1.400,-22.588,5.190,2.065,-23.741,2.013
6.700,1.400,-22.412,4.886,2.171,-23.041,2.069
6.700,1.400,-22.235,5.060,1.957,-22.927,1.865
6.700,1.400,-22.059,5.099,2.252,-23.459,2.291
6.700,1.400,-21.882,5.083,1.963,-24.054,2.765
6.700,1.400,-21.706,5.288,2.204,-23.466,2.395
6.700,1.400,-21.529,4.892,2.037,-23.860,3.018
6.700,1.400,-21.353,4.929,2.200,-23.742,3.080
6.700,1.400,-21.176,5.371,1.991,-23.527,2.764
6.700,1.400,-21.000,5.054,2.045,-23.529,3.086
