GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.845,2.120,-24.061,1.112
4.000,1.400,-24.125,4.769,1.902,-23.161,1.331
4.000,1.400,-24.250,5.459,1.838,-23.389,1.750
4.000,1.400,-24.375,5.358,2.061,-24.376,1.510
4.000,1.400,-24.500,5.500,1.924,-23.789,1.741
4.000,1.400,-24.625,4.919,2.023,-23.373,1.673
4.000,1.400,-24.750,5.105,1.993,-24.216,1.364
4.000,1.400,-24.875,5.185,2.090,-23.552,1.906
4.000,1.400,-25.000,5.393,2.075,-23.583,2.099
4.000,1.400,-25.125,5.248,2.209,-24.292,1.705
4.000,1.400,-25.250,4.942,2.138,-24.636,1.345
4.000,1.400,-25.375,4.872,1.923,-23.849,1.833
4.000,1.400,-25.500,5.047,2.020,-23.567,2.284
4.000,1.400,-25.625,5.004,2.178,-23.915,2.130
4.000,1.400,-25.750,5.307,2.116,-23.760,2.486
4.000,1.400,-25.875,5.207,2.053,-24.663,1.831
4.000,1.400,-26.000,4.861,2.076,-24.086,2.205
4.000,1.400,-26.125,5.292,2.033,-23.702,2.818
4.000,1.400,-26.250,5.531,1.802,-23.949,2.793
4.000,1.400,-26.375,5.373,2.036,-23.774,3.009
4.000,1.400,-26.500,4.970,1.993,-23.853,2.881
4.000,1.400,-26.625,4.986,2.007,-24.012,2.858
4.000,1.400,-26.750,5.056,2.219,-23.859,3.185
4.000,1.400,-26.875,5.471,1.868,-24.221,3.070
4.000,1.400,-27.000,4.995,2.097,-23.544,3.663
4.000,1.400,-27.000,4.800,1.964,-24.104,3.057
4.113,1.400,-27.000,4.932,2.059,-23.799,3.369
4.225,1.400,-27.000,4.937,1.900,-24.330,2.808
4.338,1.400,-27.000,5.080,2.020,-24.693,2.501
4.450,1.400,-27.000,5.153,2.093,-24.297,2.878
4.563,1.400,-27.000,5.169,1.960,-23.495,3.601
4.675,1.400,-27.000,4.919,2.227,-24.624,2.528
4.788,1.400,-27.000,4.874,2.085,-24.141,2.942
4.900,1.400,-27.000,5.585,1.965,-23.771,3.349
5.013,1.400,-27.000,5.551,2.043,-24.075,3.042
5.125,1.400,-27.000,5.124,1.945,-24.459,2.599
5.238,1.400,-27.000,4.995,2.145,-24.066,3.037
5.350,1.400,-27.000,5.229,2.125,-24.070,3.021
5.463,1.400,-27.000,4.862,2.088,-23.923,3.210
5.575,1.400,-27.000,5.395,1.973,-24.674,2.402
5.688,1.400,-27.000,5.075,2.188,-23.906,3.251
5.800,1.400,-27.000,5.381,2.017,-24.163,2.933
5.913,1.400,-27.000,5.316,2.157,-24.640,2.549
6.025,1.400,-27.000,4.951,2.008,-23.758,3.469
6.138,1.400,-27.000,5.072,2.046,-24.085,3.170
6.250,1.400,-27.000,5.155,2.063,-23.847,3.403
6.363,1.400,-27.000,5.045,1.987,-23.929,3.393
6.475,1.400,-27.000,4.962,2.034,-23.851,3.551
6.588,1.400,-27.000,5.097,2.183,-23.333,4.035
6.700,1.400,-27.000,5.024,2.187,-25.021,2.710
6.700,1.400,-27.000,5.097,1.930,-24.146,3.316
6.700,1.400,-26.824,5.056,2.126,-24.049,3.305
6.700,1.400,-26.647,5.016,2.104,-23.890,3.307
6.700,1.400,-26.471,5.078,1.994,-23.846,3.143
6.700,1.400,-26.294,5.433,2.040,-24.268,2.474
6.700,1.400,-26.118,5.262,2.006,-24.212,2.463
6.700,1.400,-25.941,5.185,2.113,-24.113,2.479
6.700,1.400,-25.765,5.432,1.999,-23.805,2.409
6.700,1.400,-25.588,5.286,2.108,-23.527,2.598
6.700,1.400,-25.412,5.107,2.027,-24.215,2.089
6.700,1.400,-25.235,5.251,2.021,-24.237,1.866
6.700,1.400,-25.059,5.153,1.997,-24.145,1.893
6.700,1.400,-24.882,4.940,1.987,-23.340,2.413
6.700,1.400,-24.706,4.866,2.189,-23.513,2.326
6.700,1.400,-24.529,4.899,1.988,-23.726,2.058
6.700,1.400,-24.353,5.166,1.889,-23.676,1.746
6.700,1.400,-24.176,5.518,2.089,-23.843,1.408
6.700,1.400,-24.000,4.977,2.009,-23.851,1.834
6.700,1.400,-23.824,5.600,2.073,-24.165,1.334
6.700,1.400,-23.647,5.200,2.067,-23.146,1.716
6.700,1.400,-23.471,5.336,1.973,-22.994,1.554
6.700,1.400,-23.294,5.656,2.001,-23.591,1.241
6.700,1.400,-23.118,5.163,2.138,-23.739,1.815
6.700,1.400,-22.941,5.177,2.089,-23.694,1.833
6.700,1.400,-22.765,5.207,2.028,-23.805,1.925
6.700,1.400,-22.588,5.132,2.137,-22.851,1.752
6.700,1.400,-22.412,5.180,2.122,-23.082,1.812
6.700,1.400,-22.235,5.251,1.998,-23.846,2.247
6.700,1.400,-22.059,4.841,1.899,-24.245,2.913
6.700,1.400,-21.882,5.261,2.046,-23.680,2.391
6.700,1.400,-21.706,4.882,2.102,-24.275,3.225
6.700,1.400,-21.529,5.104,2.039,-23.637,2.719
6.700,1.400,-21.353,5.268,2.088,-23.685,2.822
6.700,1.400,-21.176,5.310,2.212,-23.695,2.990
6.700,1.400,-21.000,5.488,2.014,-23.555,2.893
