GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.857,1.621,-24.149,0.303
4.000,1.400,-24.125,3.999,1.744,-23.791,0.480
4.000,1.400,-24.250,4.200,1.800,-24.222,0.449
4.000,1.400,-24.375,3.909,1.660,-24.229,0.312
4.000,1.400,-24.500,3.728,1.704,-24.061,0.600
4.000,1.400,-24.625,3.784,1.629,-24.441,0.364
4.000,1.400,-24.750,3.773,1.755,-24.434,0.527
4.000,1.400,-24.875,3.957,1.514,-24.532,0.364
4.000,1.400,-25.000,4.299,1.689,-24.490,0.658
4.000,1.400,-25.125,3.685,1.718,-24.075,1.141
4.000,1.400,-25.250,3.653,1.799,-24.915,0.626
4.000,1.400,-25.375,4.024,1.723,-25.376,0.324
4.000,1.400,-25.500,4.036,1.743,-25.113,0.518
4.000,1.400,-25.625,4.119,1.700,-24.709,0.971
4.000,1.400,-25.750,3.794,1.654,-24.703,1.097
4.000,1.400,-25.875,4.131,1.767,-25.040,0.921
4.000,1.400,-26.000,3.938,1.761,-24.915,1.145
4.000,1.400,-26.125,4.293,1.832,-25.322,0.958
4.000,1.400,-26.250,4.476,1.697,-25.067,1.310
4.000,1.400,-26.375,4.144,1.849,-25.687,0.834
4.000,1.400,-26.500,4.002,1.756,-25.908,0.691
4.000,1.400,-26.625,4.148,1.868,-26.145,0.687
4.000,1.400,-26.750,4.367,1.826,-26.020,0.922
4.000,1.400,-26.875,4.541,1.840,-26.589,0.753
4.000,1.400,-27.000,4.374,1.836,-26.618,0.690
4.000,1.400,-27.000,4.042,1.900,-27.036,0.503
4.113,1.400,-27.000,4.430,1.938,-26.665,0.709
4.225,1.400,-27.000,4.632,1.701,-26.645,0.618
4.338,1.400,-27.000,4.212,1.971,-26.520,0.757
4.450,1.400,-27.000,4.280,1.987,-26.905,0.619
4.563,1.400,-27.000,4.395,1.862,-26.198,0.941
4.675,1.400,-27.000,4.614,1.631,-26.847,0.283
4.788,1.400,-27.000,4.659,1.748,-26.682,0.489
4.900,1.400,-27.000,4.691,1.876,-26.495,0.725
5.013,1.400,-27.000,4.801,1.843,-26.568,0.654
5.125,1.400,-27.000,5.218,1.796,-26.397,0.727
5.238,1.400,-27.000,5.055,1.872,-26.855,0.526
5.350,1.400,-27.000,4.551,1.720,-26.651,0.929
5.463,1.400,-27.000,5.092,1.795,-26.313,0.875
5.575,1.400,-27.000,5.080,1.844,-26.390,0.902
5.688,1.400,-27.000,5.130,1.735,-26.070,1.135
5.800,1.400,-27.000,5.198,1.714,-25.853,1.333
5.913,1.400,-27.000,4.757,1.782,-25.339,2.059
6.025,1.400,-27.000,5.556,1.701,-25.846,1.281
6.138,1.400,-27.000,5.410,1.831,-25.884,1.401
6.250,1.400,-27.000,5.186,1.812,-25.889,1.593
6.363,1.400,-27.000,5.361,2.080,-26.189,1.457
6.475,1.400,-27.000,6.023,1.986,-25.581,1.600
6.588,1.400,-27.000,6.156,1.705,-25.302,1.778
6.700,1.400,-27.000,5.964,1.805,-25.622,1.613
6.700,1.400,-27.000,5.928,1.857,-25.427,1.810
6.700,1.400,-26.824,6.420,1.654,-25.370,1.502
6.700,1.400,-26.647,6.121,1.636,-25.040,1.724
6.700,1.400,-26.471,6.810,1.651,-24.774,1.719
6.700,1.400,-26.294,6.808,1.604,-24.660,1.650
6.700,1.400,-26.118,6.672,1.695,-24.454,1.690
6.700,1.400,-25.941,6.391,1.766,-24.348,1.664
6.700,1.400,-25.765,6.863,1.677,-24.349,1.451
6.700,1.400,-25.588,6.597,1.672,-24.129,1.488
6.700,1.400,-25.412,7.022,1.491,-23.730,1.714
6.700,1.400,-25.235,7.043,1.599,-23.674,1.611
6.700,1.400,-25.059,6.453,1.582,-23.570,1.520
6.700,1.400,-24.882,6.406,1.577,-23.803,1.133
6.700,1.400,-24.706,6.515,1.676,-23.457,1.292
6.700,1.400,-24.529,6.658,1.767,-23.238,1.343
6.700,1.400,-24.353,6.262,1.555,-23.651,0.841
6.700,1.400,-24.176,7.195,1.412,-22.294,1.947
6.700,1.400,-24.000,5.901,1.525,-22.434,1.762
6.700,1.400,-23.824,6.812,1.459,-22.067,1.761
6.700,1.400,-23.647,5.912,1.512,-22.848,1.127
6.700,1.400,-23.471,5.738,1.389,-22.054,1.713
6.700,1.400,-23.294,6.920,1.449,-22.546,0.781
6.700,1.400,-23.118,6.770,1.455,-23.065,0.104
6.700,1.400,-22.941,5.590,1.709,-22.976,1.153
6.700,1.400,-22.765,6.406,1.603,-23.449,0.772
6.700,1.400,-22.588,6.250,1.507,-22.247,0.575
6.700,1.400,-22.412,6.682,1.509,-22.461,0.121
6.700,1.400,-22.235,7.081,1.376,-22.285,0.385
6.700,1.400,-22.059,6.816,1.351,-21.897,0.205
6.700,1.400,-21.882,6.852,1.375,-21.826,0.164
6.700,1.400,-21.706,6.565,1.603,-22.362,0.699
6.700,1.400,-21.529,6.487,1.603,-22.255,0.783
6.700,1.400,-21.353,6.968,1.331,-21.947,0.656
6.700,1.400,-21.176,6.594,1.364,-22.022,0.853
6.700,1.400,-21.000,6.338,1.512,-22.234,1.291
