GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,3.765,1.732,-24.090,0.417
4.000,1.400,-24.125,3.881,1.550,-24.425,0.356
4.000,1.400,-24.250,3.872,1.753,-24.806,0.671
4.000,1.400,-24.375,4.029,1.766,-24.480,0.382
4.000,1.400,-24.500,3.623,1.578,-24.410,0.427
4.000,1.400,-24.625,3.907,1.694,-24.761,0.337
4.000,1.400,-24.750,4.173,1.733,-24.542,0.429
4.000,1.400,-24.875,3.895,1.762,-24.702,0.414
4.000,1.400,-25.000,3.451,1.884,-24.973,0.732
4.000,1.400,-25.125,4.325,1.747,-24.500,0.786
4.000,1.400,-25.250,3.873,1.765,-24.504,0.840
4.000,1.400,-25.375,3.718,1.812,-24.380,1.114
4.000,1.400,-25.500,3.644,1.749,-24.653,0.983
4.000,1.400,-25.625,4.027,1.839,-24.139,1.550
4.000,1.400,-25.750,4.082,1.769,-24.598,1.212
4.000,1.400,-25.875,3.676,1.643,-24.421,1.509
4.000,1.400,-26.000,4.360,1.643,-24.499,1.563
4.000,1.400,-26.125,4.137,1.758,-24.734,1.443
4.000,1.400,-26.250,4.389,1.707,-24.673,1.653
4.000,1.400,-26.375,4.068,1.764,-25.042,1.384
4.000,1.400,-26.500,4.520,1.673,-25.117,1.502
4.000,1.400,-26.625,4.026,1.756,-24.910,1.752
4.000,1.400,-26.750,4.140,1.871,-25.054,1.766
4.000,1.400,-26.875,4.632,1.932,-25.146,1.916
4.000,1.400,-27.000,4.361,1.809,-25.989,1.149
4.000,1.400,-27.000,4.322,1.738,-26.138,0.980
4.113,1.400,-27.000,4.176,1.725,-25.855,1.192
4.225,1.400,-27.000,4.246,1.694,-26.082,0.964
4.338,1.400,-27.000,4.551,1.785,-26.673,0.548
4.450,1.400,-27.000,4.659,1.840,-25.467,1.608
4.563,1.400,-27.000,4.583,1.822,-25.742,1.327
4.675,1.400,-27.000,4.452,1.757,-25.904,1.174
4.788,1.400,-27.000,4.583,1.765,-26.316,0.801
4.900,1.400,-27.000,4.882,1.805,-25.652,1.408
5.013,1.400,-27.000,4.484,1.847,-26.052,1.173
5.125,1.400,-27.000,4.529,1.860,-26.109,1.167
5.238,1.400,-27.000,4.351,1.845,-26.066,1.362
5.350,1.400,-27.000,4.586,1.708,-26.179,1.163
5.463,1.400,-27.000,4.816,1.772,-25.317,1.841
5.575,1.400,-27.000,4.502,1.768,-25.265,2.073
5.688,1.400,-27.000,4.745,1.879,-25.567,1.781
5.800,1.400,-27.000,5.136,1.850,-25.303,1.877
5.913,1.400,-27.000,5.017,1.740,-25.845,1.500
6.025,1.400,-27.000,4.810,1.893,-25.382,2.082
6.138,1.400,-27.000,5.434,1.769,-25.865,1.385
6.250,1.400,-27.000,5.275,1.729,-26.416,1.183
6.363,1.400,-27.000,5.576,1.801,-25.672,1.595
6.475,1.400,-27.000,5.985,1.812,-25.318,1.799
6.588,1.400,-27.000,5.861,1.781,-25.680,1.554
6.700,1.400,-27.000,6.163,1.654,-25.486,1.627
6.700,1.400,-27.000,6.166,1.938,-25.414,1.757
6.700,1.400,-26.824,5.552,1.657,-24.358,2.732
6.700,1.400,-26.647,5.725,1.727,-24.500,2.381
6.700,1.400,-26.471,6.008,1.640,-23.927,2.647
6.700,1.400,-26.294,6.182,1.672,-24.155,2.218
6.700,1.400,-26.118,6.228,1.553,-23.886,2.287
6.700,1.400,-25.941,6.157,1.503,-23.694,2.314
6.700,1.400,-25.765,6.601,1.546,-23.616,2.156
6.700,1.400,-25.588,6.459,1.434,-24.075,1.533
6.700,1.400,-25.412,6.352,1.576,-23.773,1.685
6.700,1.400,-25.235,6.607,1.521,-22.748,2.492
6.700,1.400,-25.059,6.412,1.539,-22.873,2.210
6.700,1.400,-24.882,6.855,1.348,-23.717,1.177
6.700,1.400,-24.706,5.945,1.672,-23.285,1.632
6.700,1.400,-24.529,6.452,1.474,-23.417,1.142
6.700,1.400,-24.353,6.532,1.593,-23.433,0.955
6.700,1.400,-24.176,6.543,1.331,-22.262,1.922
6.700,1.400,-24.000,6.192,1.312,-22.271,1.804
6.700,1.400,-23.824,6.613,1.306,-22.109,1.720
6.700,1.400,-23.647,5.886,1.526,-22.349,1.537
6.700,1.400,-23.471,6.079,1.710,-22.074,1.559
6.700,1.400,-23.294,6.575,1.375,-22.204,1.098
6.700,1.400,-23.118,6.251,1.530,-22.993,0.483
6.700,1.400,-22.941,5.293,1.646,-22.941,1.428
6.700,1.400,-22.765,6.403,1.570,-23.537,0.845
6.700,1.400,-22.588,6.280,1.437,-22.079,0.661
6.700,1.400,-22.412,6.253,1.428,-21.911,0.672
6.700,1.400,-22.235,6.346,1.365,-22.657,0.552
6.700,1.400,-22.059,6.466,1.281,-22.228,0.312
6.700,1.400,-21.882,6.532,1.383,-22.393,0.538
6.700,1.400,-21.706,6.284,1.332,-22.214,0.660
6.700,1.400,-21.529,6.204,1.375,-22.304,0.920
6.700,1.400,-21.353,6.164,1.385,-22.612,1.369
6.700,1.400,-21.176,6.356,1.382,-22.352,1.226
6.700,1.400,-21.000,5.886,1.470,-22.731,1.914
