GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,5.420,1.845,-24.589,1.600
4.000,1.400,-24.125,5.263,1.695,-24.254,1.304
4.000,1.400,-24.250,5.383,1.834,-24.790,1.547
4.000,1.400,-24.375,5.216,1.764,-25.102,1.463
4.000,1.400,-24.500,5.198,1.884,-24.548,1.293
4.000,1.400,-24.625,4.804,1.941,-24.723,0.974
4.000,1.400,-24.750,5.096,1.802,-24.070,1.351
4.000,1.400,-24.875,4.912,1.903,-24.678,1.060
4.000,1.400,-25.000,4.876,1.956,-25.126,1.045
4.000,1.400,-25.125,4.759,1.860,-24.978,0.899
4.000,1.400,-25.250,5.739,1.822,-23.961,2.205
4.000,1.400,-25.375,5.270,1.831,-24.133,1.828
4.000,1.400,-25.500,4.662,1.720,-24.461,1.273
4.000,1.400,-25.625,5.922,1.901,-25.167,2.039
4.000,1.400,-25.750,5.696,1.916,-25.053,1.904
4.000,1.400,-25.875,5.382,1.865,-24.863,1.775
4.000,1.400,-26.000,5.272,1.845,-24.596,1.946
4.000,1.400,-26.125,5.073,1.847,-25.213,1.477
4.000,1.400,-26.250,5.411,1.922,-24.386,2.395
4.000,1.400,-26.375,5.572,1.903,-24.743,2.321
4.000,1.400,-26.500,5.153,1.953,-24.845,2.092
4.000,1.400,-26.625,5.338,1.919,-24.154,2.858
4.000,1.400,-26.750,5.097,1.828,-24.846,2.239
4.000,1.400,-26.875,5.214,1.879,-24.473,2.734
4.000,1.400,-27.000,5.376,1.785,-24.675,2.729
4.000,1.400,-27.000,5.360,1.838,-24.757,2.659
4.113,1.400,-27.000,5.909,1.864,-24.778,2.895
4.225,1.400,-27.000,5.264,1.879,-24.842,2.442
4.338,1.400,-27.000,5.424,1.870,-24.593,2.683
4.450,1.400,-27.000,5.285,1.863,-24.876,2.329
4.563,1.400,-27.000,5.516,1.870,-24.875,2.376
4.675,1.400,-27.000,5.397,1.831,-24.639,2.506
4.788,1.400,-27.000,5.829,1.917,-25.369,2.003
4.900,1.400,-27.000,5.340,1.992,-24.940,2.188
5.013,1.400,-27.000,5.294,1.793,-24.608,2.440
5.125,1.400,-27.000,6.017,1.943,-24.635,2.585
5.238,1.400,-27.000,5.173,1.735,-24.903,2.124
5.350,1.400,-27.000,5.210,1.807,-24.892,2.151
5.463,1.400,-27.000,5.053,1.906,-24.638,2.450
5.575,1.400,-27.000,5.575,1.768,-24.897,2.135
5.688,1.400,-27.000,5.532,1.872,-25.848,1.254
5.800,1.400,-27.000,5.455,1.911,-24.705,2.376
5.913,1.400,-27.000,5.800,1.719,-24.530,2.493
6.025,1.400,-27.000,5.815,1.848,-24.967,2.092
6.138,1.400,-27.000,5.166,1.876,-24.925,2.340
6.250,1.400,-27.000,4.821,1.951,-24.891,2.607
6.363,1.400,-27.000,5.581,1.772,-25.370,1.845
6.475,1.400,-27.000,5.204,1.882,-25.259,2.209
6.588,1.400,-27.000,4.790,1.945,-25.299,2.533
6.700,1.400,-27.000,5.228,1.781,-25.050,2.473
6.700,1.400,-27.000,5.144,1.808,-25.182,2.427
6.700,1.400,-26.824,6.309,1.940,-24.557,2.362
6.700,1.400,-26.647,5.375,1.877,-24.452,2.608
6.700,1.400,-26.471,5.717,1.917,-25.000,1.843
6.700,1.400,-26.294,5.609,1.847,-25.128,1.658
6.700,1.400,-26.118,5.462,1.903,-24.724,1.931
6.700,1.400,-25.941,5.389,1.769,-24.054,2.327
6.700,1.400,-25.765,5.494,1.864,-24.871,1.571
6.700,1.400,-25.588,5.573,1.782,-23.958,2.018
6.700,1.400,-25.412,5.280,1.721,-24.813,1.574
6.700,1.400,-25.235,5.690,1.775,-24.891,1.131
6.700,1.400,-25.059,5.386,1.928,-24.535,1.510
6.700,1.400,-24.882,5.719,1.745,-23.831,1.479
6.700,1.400,-24.706,4.839,1.920,-23.917,2.088
6.700,1.400,-24.529,5.068,1.791,-23.597,1.920
6.700,1.400,-24.353,4.124,2.081,-24.008,2.687
6.700,1.400,-24.176,5.572,1.810,-24.436,1.228
6.700,1.400,-24.000,5.200,1.859,-23.694,1.598
6.700,1.400,-23.824,5.145,1.786,-23.856,1.602
6.700,1.400,-23.647,5.846,1.871,-23.729,0.979
6.700,1.400,-23.471,4.799,1.875,-23.861,1.998
6.700,1.400,-23.294,5.622,1.807,-24.332,1.551
6.700,1.400,-23.118,5.491,1.749,-24.481,1.855
6.700,1.400,-22.941,5.293,1.849,-23.436,1.558
6.700,1.400,-22.765,5.574,1.913,-24.028,1.768
6.700,1.400,-22.588,4.586,1.765,-22.562,2.145
6.700,1.400,-22.412,5.487,1.834,-24.094,2.119
6.700,1.400,-22.235,5.897,1.911,-24.302,2.275
6.700,1.400,-22.059,5.439,1.820,-23.346,1.850
6.700,1.400,-21.882,5.455,1.982,-24.034,2.553
6.700,1.400,-21.706,5.047,1.908,-23.413,2.430
6.700,1.400,-21.529,5.495,1.775,-24.186,2.941
6.700,1.400,-21.353,5.353,1.812,-23.531,2.594
6.700,1.400,-21.176,5.756,1.829,-24.117,3.118
6.700,1.400,-21.000,5.787,1.841,-23.868,3.042
