GT_X,GT_Y,GT_Z,EST_X,EST_Y,EST_Z,Error
4.000,1.400,-24.000,4.193,2.003,-23.883,0.644
4.000,1.400,-24.125,4.082,2.018,-24.103,0.624
4.000,1.400,-24.250,3.850,1.921,-23.570,0.870
4.000,1.400,-24.375,4.111,1.710,-24.231,0.360
4.000,1.400,-24.500,3.898,1.933,-24.316,0.573
4.000,1.400,-24.625,4.110,1.902,-24.361,0.578
4.000,1.400,-24.750,3.884,1.809,-24.042,0.826
4.000,1.400,-24.875,4.003,1.868,-24.317,0.728
4.000,1.400,-25.000,3.977,2.034,-24.668,0.716
4.000,1.400,-25.125,4.045,1.896,-25.040,0.505
4.000,1.400,-25.250,4.087,1.856,-24.535,0.852
4.000,1.400,-25.375,4.064,1.962,-25.022,0.667
4.000,1.400,-25.500,4.219,1.920,-25.149,0.664
4.000,1.400,-25.625,3.971,1.867,-25.010,0.773
4.000,1.400,-25.750,4.209,1.922,-25.793,0.564
4.000,1.400,-25.875,4.160,1.999,-25.543,0.703
4.000,1.400,-26.000,4.001,1.923,-25.543,0.695
4.000,1.400,-26.125,4.132,1.991,-25.138,1.158
4.000,1.400,-26.250,4.030,1.820,-25.942,0.521
4.000,1.400,-26.375,3.953,2.009,-26.067,0.684
4.000,1.400,-26.500,3.971,1.945,-26.018,0.728
4.000,1.400,-26.625,3.967,1.873,-26.522,0.485
4.000,1.400,-26.750,4.122,2.044,-26.483,0.708
4.000,1.400,-26.875,3.911,2.211,-26.807,0.819
4.000,1.400,-27.000,4.077,2.055,-26.944,0.662
4.000,1.400,-27.000,4.159,1.969,-27.112,0.602
4.113,1.400,-27.000,3.936,2.057,-26.964,0.681
4.225,1.400,-27.000,4.391,2.109,-27.101,0.735
4.338,1.400,-27.000,4.181,2.143,-26.857,0.772
4.450,1.400,-27.000,4.189,2.000,-26.970,0.655
4.563,1.400,-27.000,4.358,2.031,-26.675,0.739
4.675,1.400,-27.000,4.534,2.077,-26.685,0.760
4.788,1.400,-27.000,4.714,2.144,-26.852,0.762
4.900,1.400,-27.000,4.640,2.099,-26.886,0.754
5.013,1.400,-27.000,4.550,2.125,-27.211,0.886
5.125,1.400,-27.000,4.880,2.051,-27.184,0.719
5.238,1.400,-27.000,4.797,1.997,-27.099,0.749
5.350,1.400,-27.000,4.923,2.024,-26.861,0.769
5.463,1.400,-27.000,5.231,1.976,-26.989,0.621
5.575,1.400,-27.000,5.301,2.251,-27.027,0.895
5.688,1.400,-27.000,5.277,1.998,-26.609,0.824
5.800,1.400,-27.000,5.575,1.984,-26.668,0.708
5.913,1.400,-27.000,5.422,2.042,-26.699,0.862
6.025,1.400,-27.000,5.313,2.122,-26.228,1.274
6.138,1.400,-27.000,5.530,2.078,-26.512,1.033
6.250,1.400,-27.000,5.423,1.994,-26.237,1.272
6.363,1.400,-27.000,5.355,2.039,-25.964,1.580
6.475,1.400,-27.000,5.804,2.109,-26.055,1.359
6.588,1.400,-27.000,5.547,1.935,-25.951,1.571
6.700,1.400,-27.000,5.891,2.065,-25.519,1.814
6.700,1.400,-27.000,6.163,1.922,-25.819,1.399
6.700,1.400,-26.824,6.120,1.870,-25.867,1.214
6.700,1.400,-26.647,5.995,1.807,-25.556,1.361
6.700,1.400,-26.471,6.339,2.032,-25.345,1.341
6.700,1.400,-26.294,6.245,1.863,-25.098,1.361
6.700,1.400,-26.118,6.195,1.876,-25.107,1.226
6.700,1.400,-25.941,6.149,2.004,-24.516,1.643
6.700,1.400,-25.765,6.436,1.887,-24.811,1.103
6.700,1.400,-25.588,6.236,1.890,-24.140,1.598
6.700,1.400,-25.412,6.272,1.797,-24.360,1.203
6.700,1.400,-25.235,6.303,1.800,-24.311,1.083
6.700,1.400,-25.059,6.482,1.827,-24.221,0.965
6.700,1.400,-24.882,6.355,1.721,-23.845,1.139
6.700,1.400,-24.706,6.383,1.877,-23.859,1.022
6.700,1.400,-24.529,6.287,1.746,-23.481,1.179
6.700,1.400,-24.353,6.040,1.922,-23.907,0.952
6.700,1.400,-24.176,6.797,1.708,-22.773,1.440
6.700,1.400,-24.000,6.167,1.872,-23.089,1.157
6.700,1.400,-23.824,6.521,1.790,-22.665,1.235
6.700,1.400,-23.647,6.092,1.995,-22.493,1.434
6.700,1.400,-23.471,6.005,1.881,-22.966,0.984
6.700,1.400,-23.294,6.299,1.908,-22.377,1.123
6.700,1.400,-23.118,6.142,1.926,-23.294,0.787
6.700,1.400,-22.941,5.357,1.896,-23.526,1.547
6.700,1.400,-22.765,6.105,1.852,-23.595,1.116
6.700,1.400,-22.588,6.394,1.863,-22.559,0.556
6.700,1.400,-22.412,6.421,1.854,-22.836,0.681
6.700,1.400,-22.235,6.351,1.986,-22.387,0.699
6.700,1.400,-22.059,6.366,1.703,-22.312,0.517
6.700,1.400,-21.882,6.499,1.728,-22.199,0.499
6.700,1.400,-21.706,6.444,1.829,-22.442,0.890
6.700,1.400,-21.529,6.470,1.762,-22.131,0.739
6.700,1.400,-21.353,6.189,1.874,-22.011,0.959
6.700,1.400,-21.176,6.463,1.703,-22.096,0.997
6.700,1.400,-21.000,6.321,1.788,-21.850,1.008
